exercise_name,parent,leaf_class
objects_classes_point,HandlingFunctionCallingFunction,DefiningFunctionCallingFunction
objects_classes_point,HandlingRecursiveFunction,CallingRecursiveFunction
objects_classes_point,HandlingRecursiveFunction,DefiningRecursiveFunction
objects_classes_point,HandlingNestedFunction,CallingNestedFunction
objects_classes_point,HandlingNestedFunction,DefiningNestedFunction
objects_classes_point,HandlingStandardFunction,CallingStandardFunction
objects_classes_point,HandlingStandardFunction,DefiningStandardFunction
py_point2,HandlingFunction,NestedFunctionCall
py_point2,HandlingRecursiveFunction,CallingRecursiveFunction
py_point2,HandlingRecursiveFunction,DefiningRecursiveFunction
py_point2,HandlingNestedFunction,CallingNestedFunction
py_point2,HandlingNestedFunction,DefiningNestedFunction
py_point2,HandlingStandardFunction,CallingStandardFunction
py_point2,HandlingStandardFunction,DefiningStandardFunction
objects_classes_account,HandlingFunction,NestedFunctionCall
objects_classes_account,HandlingFunctionCallingFunction,CallingFunctionCallingFunction
objects_classes_account,HandlingFunctionCallingFunction,DefiningFunctionCallingFunction
objects_classes_account,HandlingStandardFunction,CallingStandardFunction
objects_classes_account,HandlingStandardFunction,DefiningStandardFunction
py_account2,HandlingObjectOrientedProgramming,CallingOOPMethod
py_account2,HandlingFunction,NestedFunctionCall
py_account2,HandlingFunctionCallingFunction,CallingFunctionCallingFunction
py_account2,HandlingFunctionCallingFunction,DefiningFunctionCallingFunction
py_account2,HandlingStandardFunction,CallingStandardFunction
py_account2,HandlingStandardFunction,DefiningStandardFunction
py_char_dict,HandlingFunction,NestedFunctionCall
py_char_dict,HandlingFunctionCallingFunction,CallingFunctionCallingFunction
py_char_dict,HandlingFunctionCallingFunction,DefiningFunctionCallingFunction
py_char_dict,HandlingRecursiveFunction,CallingRecursiveFunction
py_char_dict,HandlingRecursiveFunction,DefiningRecursiveFunction
py_char_dict,HandlingNestedFunction,CallingNestedFunction
py_char_dict,HandlingNestedFunction,DefiningNestedFunction
py_char_dict,HandlingStandardFunction,CallingStandardFunction
py_char_dict,HandlingStandardFunction,DefiningStandardFunction
py_first_char_words_dict,HandlingStandardFunction,CallingStandardFunction
py_first_char_words_dict,HandlingStandardFunction,DefiningStandardFunction
ae_adl_hello,HandlingStandardFunction,CallingStandardFunction
ae_adl_hello,HandlingStandardFunction,DefiningStandardFunction
ae_adl_variables,HandlingStandardFunction,CallingStandardFunction
ae_adl_variables,HandlingStandardFunction,DefiningStandardFunction
ae_adl_simple_arithmetics,HandlingStandardFunction,CallingStandardFunction
ae_adl_simple_arithmetics,HandlingStandardFunction,DefiningStandardFunction
ae_adl_arithmetics2,HandlingStandardFunction,CallingStandardFunction
ae_adl_arithmetics2,HandlingStandardFunction,DefiningStandardFunction
ae_adl_swap,HandlingStandardFunction,CallingStandardFunction
ae_adl_swap,HandlingStandardFunction,DefiningStandardFunction
ae_adl_comparison,HandlingStandardFunction,CallingStandardFunction
ae_adl_comparison,HandlingStandardFunction,DefiningStandardFunction
ae_adl_greet,HandlingStandardFunction,CallingStandardFunction
ae_adl_greet,HandlingStandardFunction,DefiningStandardFunction
ae_adl_input1,HandlingStandardFunction,CallingStandardFunction
ae_adl_input1,HandlingStandardFunction,DefiningStandardFunction
ae_adl_input1,HandlingTuple,SlicingTuple
ae_adl_input1,HandlingTuple,IndexingTuple
ae_adl_input1,HandlingFile,ClosingFile
ae_adl_input1,HandlingFile,ReadingLine
ae_adl_input2,Python,Importing
ae_adl_input2,HandlingStandardFunction,CallingStandardFunction
ae_adl_input2,HandlingStandardFunction,DefiningStandardFunction
ae_adl_hiscore1,HandlingStandardFunction,CallingStandardFunction
ae_adl_hiscore1,HandlingStandardFunction,DefiningStandardFunction
ae_adl_hiscore2,HandlingStandardFunction,CallingStandardFunction
ae_adl_hiscore2,HandlingStandardFunction,DefiningStandardFunction
ae_adl_ifelse,HandlingStandardFunction,CallingStandardFunction
ae_adl_ifelse,HandlingStandardFunction,DefiningStandardFunction
ae_adl_ifelse,ArithmeticOperation,Multiplication
ae_adl_ifelifelse,HandlingStandardFunction,CallingStandardFunction
ae_adl_ifelifelse,HandlingStandardFunction,DefiningStandardFunction
ae_adl_nested_if,HandlingStandardFunction,CallingStandardFunction
ae_adl_nested_if,HandlingStandardFunction,DefiningStandardFunction
ae_adl_while,HandlingStandardFunction,CallingStandardFunction
ae_adl_while,HandlingStandardFunction,DefiningStandardFunction
ae_adl_while,NestedLoopIteration,NestedForLoopIteration
ae_adl_for,HandlingStandardFunction,CallingStandardFunction
ae_adl_for,HandlingStandardFunction,DefiningStandardFunction
ae_adl_for,NestedLoopIteration,NestedWhileLoopIteration
ae_adl_strings,HandlingStandardFunction,CallingStandardFunction
ae_adl_strings,HandlingStandardFunction,DefiningStandardFunction
ae_adl_lists1,HandlingStandardFunction,CallingStandardFunction
ae_adl_lists1,HandlingStandardFunction,DefiningStandardFunction
ae_adl_lists2,HandlingStandardFunction,CallingStandardFunction
ae_adl_lists2,HandlingStandardFunction,DefiningStandardFunction
ae_adl_lists3,HandlingStandardFunction,CallingStandardFunction
ae_adl_lists3,HandlingStandardFunction,DefiningStandardFunction
ae_adl_lists3,NonNestedIteration,SingleWhileLoopIteration
ae_adl_format1,HandlingStandardFunction,CallingStandardFunction
ae_adl_format1,HandlingStandardFunction,DefiningStandardFunction
ae_adl_format2,HandlingStandardFunction,CallingStandardFunction
ae_adl_format2,HandlingStandardFunction,DefiningStandardFunction
ae_adl_format2,HandlingString,IndexingString
ae_adl_findmax,HandlingStandardFunction,CallingStandardFunction
ae_adl_findmax,HandlingStandardFunction,DefiningStandardFunction
ae_adl_functions1,HandlingStandardFunction,CallingStandardFunction
ae_adl_functions1,HandlingStandardFunction,DefiningStandardFunction
ae_adl_returnvalue,HandlingRecursiveFunction,CallingRecursiveFunction
ae_adl_returnvalue,HandlingRecursiveFunction,DefiningRecursiveFunction
ae_adl_returnvalue,HandlingStandardFunction,CallingStandardFunction
ae_adl_returnvalue,HandlingStandardFunction,DefiningStandardFunction
ae_adl_functions2,HandlingStandardFunction,CallingStandardFunction
ae_adl_functions2,HandlingStandardFunction,DefiningStandardFunction
ae_adl_functions3,HandlingFunction,NestedFunctionCall
ae_adl_functions3,HandlingFunctionCallingFunction,CallingFunctionCallingFunction
ae_adl_functions3,HandlingFunctionCallingFunction,DefiningFunctionCallingFunction
ae_adl_functions3,HandlingRecursiveFunction,CallingRecursiveFunction
ae_adl_functions3,HandlingRecursiveFunction,DefiningRecursiveFunction
ae_adl_functions3,HandlingNestedFunction,CallingNestedFunction
ae_adl_functions3,HandlingNestedFunction,DefiningNestedFunction
ae_adl_functions3,HandlingStandardFunction,CallingStandardFunction
ae_adl_functions3,HandlingStandardFunction,DefiningStandardFunction
ae_adl_recursion,HandlingRecursiveFunction,CallingRecursiveFunction
ae_adl_recursion,HandlingRecursiveFunction,DefiningRecursiveFunction
ae_adl_dict1,HandlingRecursiveFunction,CallingRecursiveFunction
ae_adl_dict1,HandlingRecursiveFunction,DefiningRecursiveFunction
ae_adl_dict1,HandlingStandardFunction,CallingStandardFunction
ae_adl_dict1,HandlingStandardFunction,DefiningStandardFunction
ae_adl_dict2,HandlingStandardFunction,CallingStandardFunction
ae_adl_dict2,HandlingStandardFunction,DefiningStandardFunction
ae_adl_dict3,HandlingStandardFunction,CallingStandardFunction
ae_adl_dict3,HandlingStandardFunction,DefiningStandardFunction
ae_adl_objects1,HandlingFunction,NestedFunctionCall
ae_adl_objects1,HandlingStandardFunction,CallingStandardFunction
ae_adl_objects1,HandlingStandardFunction,DefiningStandardFunction
ae_adl_objects2,HandlingFunction,NestedFunctionCall
ae_adl_objects2,HandlingStandardFunction,CallingStandardFunction
ae_adl_objects2,HandlingStandardFunction,DefiningStandardFunction
py_concat_str_num,HandlingStandardFunction,CallingStandardFunction
py_concat_str_num,HandlingStandardFunction,DefiningStandardFunction
py_concat_str_num2,HandlingStandardFunction,CallingStandardFunction
py_concat_str_num2,HandlingStandardFunction,DefiningStandardFunction
py_concat_string_num3,HandlingStandardFunction,CallingStandardFunction
py_concat_string_num3,HandlingStandardFunction,DefiningStandardFunction
py_time_conversion,HandlingFunction,NestedFunctionCall
py_time_conversion,HandlingStandardFunction,CallingStandardFunction
py_time_conversion,HandlingStandardFunction,DefiningStandardFunction
py_display_time2,Python,Importing
py_display_time2,HandlingStandardFunction,CallingStandardFunction
py_display_time2,HandlingStandardFunction,DefiningStandardFunction
py_bmi_calculator,HandlingStandardFunction,CallingStandardFunction
py_bmi_calculator,HandlingStandardFunction,DefiningStandardFunction
py_bmi_calculator2,HandlingStandardFunction,CallingStandardFunction
py_bmi_calculator2,HandlingStandardFunction,DefiningStandardFunction
py_pythagorean_theorem,HandlingStandardFunction,CallingStandardFunction
py_pythagorean_theorem,HandlingStandardFunction,DefiningStandardFunction
py_pythagorean_theorem2,HandlingStandardFunction,CallingStandardFunction
py_pythagorean_theorem2,HandlingStandardFunction,DefiningStandardFunction
py_f_to_c_conversion,HandlingFunction,NestedFunctionCall
py_f_to_c_conversion,HandlingStandardFunction,CallingStandardFunction
py_f_to_c_conversion,HandlingStandardFunction,DefiningStandardFunction
py_fahrenheit_to_celsius,HandlingStandardFunction,CallingStandardFunction
py_fahrenheit_to_celsius,HandlingStandardFunction,DefiningStandardFunction
py_vending_machine,HandlingStandardFunction,CallingStandardFunction
py_vending_machine,HandlingStandardFunction,DefiningStandardFunction
py_vending_machine2,HandlingStandardFunction,CallingStandardFunction
py_vending_machine2,HandlingStandardFunction,DefiningStandardFunction
py_nested_if_temperature,HandlingStandardFunction,CallingStandardFunction
py_nested_if_temperature,HandlingStandardFunction,DefiningStandardFunction
py_nested_if_temperature2,HandlingStandardFunction,CallingStandardFunction
py_nested_if_temperature2,HandlingStandardFunction,DefiningStandardFunction
py_if_else_grade,HandlingStandardFunction,CallingStandardFunction
py_if_else_grade,HandlingStandardFunction,DefiningStandardFunction
py_ifelseif_grade2,HandlingFunction,NestedFunctionCall
py_ifelseif_grade2,HandlingStandardFunction,CallingStandardFunction
py_ifelseif_grade2,HandlingStandardFunction,DefiningStandardFunction
q_py_topic_dictionary:q_py_dict_access1,HandlingAdvancedDataStructure,StackTask
q_py_topic_dictionary:q_py_dict_access1,HandlingFunction,NestedFunctionCall
q_py_topic_dictionary:q_py_dict_access1,HandlingFunctionCallingFunction,CallingFunctionCallingFunction
q_py_topic_dictionary:q_py_dict_access1,HandlingFunctionCallingFunction,DefiningFunctionCallingFunction
q_py_topic_dictionary:q_py_dict_access1,HandlingRecursiveFunction,CallingRecursiveFunction
q_py_topic_dictionary:q_py_dict_access1,HandlingRecursiveFunction,DefiningRecursiveFunction
q_py_topic_dictionary:q_py_dict_access1,HandlingNestedFunction,CallingNestedFunction
q_py_topic_dictionary:q_py_dict_access1,HandlingNestedFunction,DefiningNestedFunction
q_py_topic_dictionary:q_py_dict_access1,HandlingStandardFunction,CallingStandardFunction
q_py_topic_dictionary:q_py_dict_access1,HandlingStandardFunction,DefiningStandardFunction
q_py_topic_dictionary:q_py_dict_access1,HandlingDictionary,ReplacingDictionaryElement
q_py_topic_dictionary:q_py_dict_access1,HandlingDictionary,AddingItemToDictionary
q_py_topic_dictionary:q_py_dict_access1,HandlingList,CreatingList
q_py_topic_dictionary:q_py_dict_access1,HandlingList,SlicingList
q_py_topic_dictionary:q_py_dict_access1,HandlingList,ListReferencing
q_py_topic_dictionary:q_py_dict_access1,HandlingList,ReversingList
q_py_topic_dictionary:q_py_dict_access1,AddingListElement,AddingListElementWithInsert
q_py_topic_dictionary:q_py_dict_access1,AddingListElement,AddingListElementWithAppend
q_py_topic_dictionary:q_py_dict_access2,CheckingCondition,IfElifChecking
q_py_topic_dictionary:q_py_dict_access2,HandlingStandardFunction,CallingStandardFunction
q_py_topic_dictionary:q_py_dict_access2,HandlingStandardFunction,DefiningStandardFunction
q_py_topic_dictionary:q_py_dict_access2,HandlingList,CreatingList
q_py_topic_dictionary:q_py_dict_access2,HandlingList,SlicingList
q_py_topic_dictionary:q_py_dict_access2,HandlingList,ListReferencing
q_py_topic_dictionary:q_py_dict_access2,HandlingList,ReversingList
q_py_topic_dictionary:q_py_dict_access2,AddingListElement,AddingListElementWithInsert
q_py_topic_dictionary:q_py_dict_access2,AddingListElement,AddingListElementWithAppend
q_py_topic_exceptions:q_py_exception_assertion,HandlingStandardFunction,CallingStandardFunction
q_py_topic_exceptions:q_py_exception_assertion,HandlingStandardFunction,DefiningStandardFunction
q_py_topic_exceptions:q_py_exceptions_addarr,HandlingFunction,NestedFunctionCall
q_py_topic_exceptions:q_py_exceptions_addarr,HandlingStandardFunction,CallingStandardFunction
q_py_topic_exceptions:q_py_exceptions_addarr,HandlingStandardFunction,DefiningStandardFunction
q_py_topic_exceptions:q_py_exceptions_addarr,ForLoopWithUpdate,ForLoopWith*=
q_py_topic_exceptions:q_py_list_except1,HandlingStandardFunction,CallingStandardFunction
q_py_topic_exceptions:q_py_list_except1,HandlingStandardFunction,DefiningStandardFunction
q_py_topic_exceptions:q_py_list_except1,ForLoopWithUpdate,ForLoopWith*=
q_py_topic_exceptions:q_py_value_except1,HandlingStandardFunction,CallingStandardFunction
q_py_topic_exceptions:q_py_value_except1,HandlingStandardFunction,DefiningStandardFunction
q_py_topic_file_processing:q_py_file1,HandlingStandardFunction,CallingStandardFunction
q_py_topic_file_processing:q_py_file1,HandlingStandardFunction,DefiningStandardFunction
q_py_topic_functions:q_py_fun_car1,HandlingStandardFunction,CallingStandardFunction
q_py_topic_functions:q_py_fun_car1,HandlingStandardFunction,DefiningStandardFunction
q_py_topic_functions:q_py_fun_car2,HandlingFunction,NestedFunctionCall
q_py_topic_functions:q_py_fun_car2,HandlingStandardFunction,CallingStandardFunction
q_py_topic_functions:q_py_fun_car2,HandlingStandardFunction,DefiningStandardFunction
q_py_topic_if_statement:q_py_if_elif1,HandlingStandardFunction,CallingStandardFunction
q_py_topic_if_statement:q_py_if_elif1,HandlingStandardFunction,DefiningStandardFunction
q_py_topic_if_statement:q_py_nested_if1,HandlingAdvancedDataStructure,StackTask
q_py_topic_if_statement:q_py_nested_if1,HandlingFunction,NestedFunctionCall
q_py_topic_if_statement:q_py_nested_if1,HandlingFunctionCallingFunction,CallingFunctionCallingFunction
q_py_topic_if_statement:q_py_nested_if1,HandlingFunctionCallingFunction,DefiningFunctionCallingFunction
q_py_topic_if_statement:q_py_nested_if1,HandlingRecursiveFunction,CallingRecursiveFunction
q_py_topic_if_statement:q_py_nested_if1,HandlingRecursiveFunction,DefiningRecursiveFunction
q_py_topic_if_statement:q_py_nested_if1,HandlingNestedFunction,CallingNestedFunction
q_py_topic_if_statement:q_py_nested_if1,HandlingNestedFunction,DefiningNestedFunction
q_py_topic_if_statement:q_py_nested_if1,HandlingStandardFunction,CallingStandardFunction
q_py_topic_if_statement:q_py_nested_if1,HandlingStandardFunction,DefiningStandardFunction
q_py_topic_if_statement:q_py_nested_if1,HandlingDictionary,ReplacingDictionaryElement
q_py_topic_if_statement:q_py_nested_if1,HandlingDictionary,IndexingDictionary
q_py_topic_if_statement:q_py_nested_if1,HandlingDictionary,AddingItemToDictionary
q_py_topic_if_statement:q_py_nested_if1,HandlingDictionary,AccessingDictionary
q_py_topic_if_statement:q_py_nested_if1,AddingListElement,AddingListElementWithInsert
q_py_topic_if_statement:q_py_nested_if1,AddingListElement,AddingListElementWithAppend
q_py_topic_if_statement:q_py_nested_if_elif1,HandlingStandardFunction,CallingStandardFunction
q_py_topic_if_statement:q_py_nested_if_elif1,HandlingStandardFunction,DefiningStandardFunction
q_py_topic_if_statement:q_py_nested_if_elif2,HandlingStandardFunction,CallingStandardFunction
q_py_topic_if_statement:q_py_nested_if_elif2,HandlingStandardFunction,DefiningStandardFunction
q_py_topic_lists:q_py_add_two_lists1,HandlingStandardFunction,CallingStandardFunction
q_py_topic_lists:q_py_add_two_lists1,HandlingStandardFunction,DefiningStandardFunction
q_py_topic_lists:q_py_add_two_lists1,ForLoopWithUpdate,ForLoopWith*=
q_py_topic_lists:q_py_list_access1,HandlingStandardFunction,CallingStandardFunction
q_py_topic_lists:q_py_list_access1,HandlingStandardFunction,DefiningStandardFunction
q_py_topic_lists:q_py_list_access2,HandlingStandardFunction,CallingStandardFunction
q_py_topic_lists:q_py_list_access2,HandlingStandardFunction,DefiningStandardFunction
q_py_topic_lists:q_py_list_append1,HandlingStandardFunction,CallingStandardFunction
q_py_topic_lists:q_py_list_append1,HandlingStandardFunction,DefiningStandardFunction
q_py_topic_lists:q_py_list_append1,NestedLoopIteration,NestedWhileLoopIteration
q_py_topic_lists:q_py_list_append1,AddingListElement,AddingListElementWithInsert
q_py_topic_lists:q_py_list_remove1,HandlingStandardFunction,CallingStandardFunction
q_py_topic_lists:q_py_list_remove1,HandlingStandardFunction,DefiningStandardFunction
q_py_topic_lists:q_py_list_remove1,HandlingList,IndexingList
q_py_topic_logical_operators:q_py_account_logic1,HandlingAdvancedDataStructure,LinkedListTask
q_py_topic_logical_operators:q_py_account_logic1,HandlingNestedFunction,DefiningNestedFunction
q_py_topic_logical_operators:q_py_account_logic1,HandlingStandardFunction,CallingStandardFunction
q_py_topic_logical_operators:q_py_account_logic1,HandlingStandardFunction,DefiningStandardFunction
q_py_topic_logical_operators:q_py_account_logic1,HandlingFile,ReadingLine
q_py_topic_logical_operators:q_py_comparison_logic1,Python,Printing
q_py_topic_logical_operators:q_py_comparison_logic1,HandlingAdvancedDataStructure,StackTask
q_py_topic_logical_operators:q_py_comparison_logic1,HandlingFunction,NestedFunctionCall
q_py_topic_logical_operators:q_py_comparison_logic1,HandlingFunctionCallingFunction,CallingFunctionCallingFunction
q_py_topic_logical_operators:q_py_comparison_logic1,HandlingFunctionCallingFunction,DefiningFunctionCallingFunction
q_py_topic_logical_operators:q_py_comparison_logic1,HandlingRecursiveFunction,CallingRecursiveFunction
q_py_topic_logical_operators:q_py_comparison_logic1,HandlingRecursiveFunction,DefiningRecursiveFunction
q_py_topic_logical_operators:q_py_comparison_logic1,HandlingNestedFunction,CallingNestedFunction
q_py_topic_logical_operators:q_py_comparison_logic1,HandlingNestedFunction,DefiningNestedFunction
q_py_topic_logical_operators:q_py_comparison_logic1,HandlingStandardFunction,CallingStandardFunction
q_py_topic_logical_operators:q_py_comparison_logic1,HandlingStandardFunction,DefiningStandardFunction
q_py_topic_loops:q_py_for_loop1,HandlingStandardFunction,CallingStandardFunction
q_py_topic_loops:q_py_for_loop1,HandlingStandardFunction,DefiningStandardFunction
q_py_topic_loops:q_py_for_loop1,HandlingFloat,TransformingToFloatType
q_py_topic_loops:q_py_for_loop1,HandlingDictionary,ReplacingDictionaryElement
q_py_topic_loops:q_py_for_loop1,HandlingDictionary,IndexingDictionary
q_py_topic_loops:q_py_for_loop1,HandlingDictionary,AddingItemToDictionary
q_py_topic_loops:q_py_for_loop1,HandlingDictionary,AccessingDictionary
q_py_topic_loops:q_py_for_loop1,HandlingList,SlicingList
q_py_topic_loops:q_py_for_loop1,HandlingList,ListReferencing
q_py_topic_loops:q_py_for_loop1,AddingListElement,AddingListElementWithInsert
q_py_topic_loops:q_py_for_loop1,AddingListElement,AddingListElementWithAppend
q_py_topic_loops:q_py_for_loop1,HandlingFile,ClosingFile
q_py_topic_loops:q_py_for_loop1,HandlingFile,ReadingLine
q_py_topic_loops:q_py_for_loop1,HandlingFile,OpeningFile
q_py_topic_loops:q_py_for_loop1,HandlingString,SplittingString
q_py_topic_loops:q_py_for_loop1,HandlingString,SlicingString
q_py_topic_loops:q_py_nested_while1,Python,FindingLength
q_py_topic_loops:q_py_nested_while1,HandlingStandardFunction,CallingStandardFunction
q_py_topic_loops:q_py_nested_while1,HandlingStandardFunction,DefiningStandardFunction
q_py_topic_loops:q_py_nested_while1,NestedLoopIteration,NestedForLoopIteration
q_py_topic_loops:q_py_while_loop1,Python,FindingLength
q_py_topic_loops:q_py_while_loop1,HandlingStandardFunction,CallingStandardFunction
q_py_topic_loops:q_py_while_loop1,HandlingStandardFunction,DefiningStandardFunction
q_py_topic_loops:q_py_while_loop1,NestedLoopIteration,NestedForLoopIteration
q_py_topic_loops:q_py_while_loop2,HandlingStandardFunction,CallingStandardFunction
q_py_topic_loops:q_py_while_loop2,HandlingStandardFunction,DefiningStandardFunction
q_py_topic_output_formatting:q_py_output1,HandlingFunction,NestedFunctionCall
q_py_topic_output_formatting:q_py_output1,HandlingNestedFunction,DefiningNestedFunction
q_py_topic_output_formatting:q_py_output1,HandlingStandardFunction,CallingStandardFunction
q_py_topic_output_formatting:q_py_output1,HandlingStandardFunction,DefiningStandardFunction
q_py_topic_output_formatting:q_py_output1,AddingListElement,AddingListElementWithInsert
q_py_topic_output_formatting:q_py_output1,HandlingString,TransformingToStringType
q_py_topic_output_formatting:q_py_output2,HandlingStandardFunction,CallingStandardFunction
q_py_topic_output_formatting:q_py_output2,HandlingStandardFunction,DefiningStandardFunction
q_py_topic_output_formatting:q_py_output2,HandlingString,IndexingString
q_py_topic_output_formatting:q_py_output3,CheckingInForLoop,IfElifCheckingInForLoop
q_py_topic_output_formatting:q_py_output3,HandlingAdvancedDataStructure,StackTask
q_py_topic_output_formatting:q_py_output3,HandlingStandardFunction,CallingStandardFunction
q_py_topic_output_formatting:q_py_output3,HandlingStandardFunction,DefiningStandardFunction
q_py_topic_output_formatting:q_py_output3,HandlingDictionary,ReplacingDictionaryElement
q_py_topic_output_formatting:q_py_output3,HandlingDictionary,IndexingDictionary
q_py_topic_output_formatting:q_py_output3,HandlingDictionary,AddingItemToDictionary
q_py_topic_output_formatting:q_py_output3,HandlingDictionary,AccessingDictionary
q_py_topic_output_formatting:q_py_output3,HandlingList,DeletingListElement
q_py_topic_output_formatting:q_py_output3,HandlingList,IndexingList
q_py_topic_output_formatting:q_py_output3,HandlingList,SlicingList
q_py_topic_output_formatting:q_py_output3,HandlingList,ReplacingListElement
q_py_topic_output_formatting:q_py_output3,HandlingList,ListReferencing
q_py_topic_output_formatting:q_py_output3,HandlingList,ReversingList
q_py_topic_output_formatting:q_py_output3,AddingListElement,AddingListElementWithInsert
q_py_topic_output_formatting:q_py_output3,AddingListElement,AddingListElementWithAppend
q_py_topic_output_formatting:q_py_output3,HandlingString,SplittingString
q_py_topic_output_formatting:q_py_output3,HandlingError,HandlingSpecificError
q_py_topic_output_formatting:q_py_output3,HandlingError,HandlingGeneralError
q_py_topic_output_formatting:q_py_output4,HandlingStandardFunction,CallingStandardFunction
q_py_topic_output_formatting:q_py_output4,HandlingStandardFunction,DefiningStandardFunction
q_py_topic_output_formatting:q_py_output4,HandlingFile,ReadingLine
q_py_topic_output_formatting:q_py_output4,HandlingString,IndexingString
q_py_topic_references:q_py_int_ref1,HandlingFunction,NestedFunctionCall
q_py_topic_references:q_py_list_int_ref1,HandlingStandardFunction,CallingStandardFunction
q_py_topic_references:q_py_list_int_ref1,HandlingStandardFunction,DefiningStandardFunction
q_py_topic_references:q_py_list_str_ref1,HandlingRecursiveFunction,DefiningRecursiveFunction
