exercise_name,parent,leaf,ontology,n,min,max,mode,mean,stddev,score
py_rent_car2,AssignmentStatement,AugmentedAssignmentStatement,parser,5,0,0,0,0.000000,0.000000,0
py_rent_car2,ConditionalStatement,IfElifStatement,parser,5,4,5,5,4.600000,0.547723,5
py_rent_car2,ConditionalStatement,IfStatement,parser,5,5,5,5,5.000000,0.000000,5
py_rent_car2,ConditionalStatement,IfElseStatement,parser,5,5,5,5,5.000000,0.000000,5
py_rent_car2,ConditionalStatement,IfElifElseStatement,parser,5,0,0,0,0.000000,0.000000,0
py_rent_car2,ImportStatement,Import,parser,5,0,0,0,0.000000,0.000000,0
py_rent_car2,ImportStatement,ImportFrom,parser,5,0,0,0,0.000000,0.000000,0
py_rent_car2,ExceptionHandlingStatement,RaiseStatement,parser,5,0,0,0,0.000000,0.000000,0
py_rent_car2,ExceptionHandlingStatement,TryStatement,parser,5,0,0,0,0.000000,0.000000,0
py_rent_car2,ExceptionHandlingStatement,AssertStatement,parser,5,0,0,0,0.000000,0.000000,0
py_rent_car2,DictionaryMethod,get(),parser,5,0,0,0,0.000000,0.000000,0
py_rent_car2,DictionaryMethod,keys(),parser,5,0,0,0,0.000000,0.000000,0
py_rent_car2,DictionaryMethod,items(),parser,5,0,0,0,0.000000,0.000000,0
py_rent_car2,DictionaryMethod,values(),parser,5,0,0,0,0.000000,0.000000,0
py_rent_car2,ClassMethod,__init()__,parser,5,0,0,0,0.000000,0.000000,0
py_rent_car2,StringMethod,lower(),parser,5,0,0,0,0.000000,0.000000,0
py_rent_car2,StringMethod,capitalize(),parser,5,0,0,0,0.000000,0.000000,0
py_rent_car2,StringMethod,rstrip(),parser,5,0,0,0,0.000000,0.000000,0
py_rent_car2,StringMethod,join(),parser,5,0,0,0,0.000000,0.000000,0
py_rent_car2,StringMethod,replace(),parser,5,0,0,0,0.000000,0.000000,0
py_rent_car2,StringMethod,format(),parser,5,0,0,0,0.000000,0.000000,0
py_rent_car2,StringMethod,split(),parser,5,0,0,0,0.000000,0.000000,0
py_rent_car2,FileMethod,read(),parser,5,0,0,0,0.000000,0.000000,0
py_rent_car2,FileMethod,readline(),parser,5,0,0,0,0.000000,0.000000,0
py_rent_car2,FileMethod,close(),parser,5,0,0,0,0.000000,0.000000,0
py_rent_car2,ListMethod,pop(),parser,5,0,0,0,0.000000,0.000000,0
py_rent_car2,ListMethod,insert(),parser,5,0,0,0,0.000000,0.000000,0
py_rent_car2,ListMethod,reverse(),parser,5,0,0,0,0.000000,0.000000,0
py_rent_car2,ListMethod,remove(),parser,5,0,0,0,0.000000,0.000000,0
py_rent_car2,ListMethod,append(),parser,5,0,0,0,0.000000,0.000000,0
py_rent_car2,Error,FileNotFoundError,parser,5,0,0,0,0.000000,0.000000,0
py_rent_car2,Error,TypeError,parser,5,1,1,1,1.000000,0.000000,1
py_rent_car2,Error,IOError,parser,5,0,2,0,0.600000,0.894427,0
py_rent_car2,Error,ValueError,parser,5,1,3,3,2.200000,0.836660,3
py_rent_car2,Error,IndexError,parser,5,0,0,0,0.000000,0.000000,0
py_rent_car2,Error,AssertionError,parser,5,0,0,0,0.000000,0.000000,0
py_rent_car2,Error,OSError,parser,5,0,0,0,0.000000,0.000000,0
py_rent_car2,Literal,BooleanLiteral,parser,5,5,5,5,5.000000,0.000000,5
py_rent_car2,Literal,StringLiteral,parser,5,5,5,5,5.000000,0.000000,5
py_rent_car2,Literal,NoneLiteral,parser,5,0,0,0,0.000000,0.000000,0
py_rent_car2,NumericLiteral,IntegerLiteral,parser,5,5,5,5,5.000000,0.000000,5
py_rent_car2,NumericLiteral,FloatLiteral,parser,5,0,0,0,0.000000,0.000000,0
py_rent_car2,LiteralCollection,ListLiteral,parser,5,0,0,0,0.000000,0.000000,0
py_rent_car2,LiteralCollection,DictLiteral,parser,5,0,0,0,0.000000,0.000000,0
py_rent_car2,LiteralCollection,TupleLiteral,parser,5,0,0,0,0.000000,0.000000,0
py_rent_car2,LiteralCollection,SetLiteral,parser,5,0,0,0,0.000000,0.000000,0
py_rent_car2,ArithmeticExpression,BinaryOperation,parser,5,5,5,5,5.000000,0.000000,5
py_rent_car2,ArithmeticExpression,UnaryOperation,parser,5,5,5,5,5.000000,0.000000,5
py_rent_car2,LogicalExpression,ComparisonExpression,parser,5,5,5,5,5.000000,0.000000,5
py_rent_car2,LogicalExpression,BooleanExpression,parser,5,5,5,5,5.000000,0.000000,5
py_rent_car2,SubscriptExpression,IndexingExpression,parser,5,0,0,0,0.000000,0.000000,0
py_rent_car2,SubscriptExpression,SlicingExpression,parser,5,0,0,0,0.000000,0.000000,0
py_rent_car2,Call,input(),,1,5,5,5,5.000000,0.000000,5
py_rent_car2,Call,int(),,1,5,5,5,5.000000,0.000000,5
py_rent_car2,Call,print(),,1,5,5,5,5.000000,0.000000,5
py_rent_car2,BuiltInFunction,round(),parser,5,0,0,0,0.000000,0.000000,0
py_rent_car2,BuiltInFunction,tuple(),parser,5,0,0,0,0.000000,0.000000,0
py_rent_car2,BuiltInFunction,len(),parser,5,0,0,0,0.000000,0.000000,0
py_rent_car2,BuiltInFunction,str(),parser,5,0,1,1,0.600000,0.547723,1
py_rent_car2,BuiltInFunction,range(),parser,5,0,0,0,0.000000,0.000000,0
py_rent_car2,BuiltInFunction,abs(),parser,5,0,0,0,0.000000,0.000000,0
py_rent_car2,BuiltInFunction,max(),parser,5,0,0,0,0.000000,0.000000,0
py_rent_car2,BuiltInFunction,min(),parser,5,0,0,0,0.000000,0.000000,0
py_rent_car2,BuiltInFunction,int(),parser,5,5,5,5,5.000000,0.000000,5
py_rent_car2,BuiltInFunction,input(),parser,5,5,5,5,5.000000,0.000000,5
py_rent_car2,BuiltInFunction,dict(),parser,5,0,0,0,0.000000,0.000000,0
py_rent_car2,BuiltInFunction,list(),parser,5,0,0,0,0.000000,0.000000,0
py_rent_car2,BuiltInFunction,float(),parser,5,0,0,0,0.000000,0.000000,0
py_rent_car2,BuiltInFunction,next(),parser,5,0,0,0,0.000000,0.000000,0
py_rent_car2,BuiltInFunction,open(),parser,5,0,0,0,0.000000,0.000000,0
py_rent_car2,BuiltInFunction,set(),parser,5,0,0,0,0.000000,0.000000,0
py_rent_car2,Python,HandlingInput,education,5,5,5,5,5.000000,0.000000,5
py_rent_car2,Python,CheckingForItem,education,5,0,0,0,0.000000,0.000000,0
py_rent_car2,Python,Concatenation,education,5,0,0,0,0.000000,0.000000,0
py_rent_car2,Python,FindingLength,education,5,0,0,0,0.000000,0.000000,0
py_rent_car2,Python,Printing,education,5,5,5,5,5.000000,0.000000,5
py_rent_car2,Python,Importing,education,5,0,0,0,0.000000,0.000000,0
py_rent_car2,CheckingCondition,BooleanEvaluating,education,5,5,5,5,5.000000,0.000000,5
py_rent_car2,CheckingCondition,IfElseChecking,education,5,5,5,5,5.000000,0.000000,5
py_rent_car2,CheckingCondition,IfChecking,education,5,0,0,0,0.000000,0.000000,0
py_rent_car2,CheckingCondition,AssertChecking,education,5,0,0,0,0.000000,0.000000,0
py_rent_car2,CheckingCondition,IfElifElseChecking,education,5,4,5,4,4.400000,0.547723,4
py_rent_car2,CheckingCondition,IfElifChecking,education,5,0,0,0,0.000000,0.000000,0
py_rent_car2,CheckingCondition,NestedIfChecking,education,5,0,0,0,0.000000,0.000000,0
py_rent_car2,CheckingInWhileLoop,IfElifElseCheckingInWhileLoop,education,5,0,0,0,0.000000,0.000000,0
py_rent_car2,CheckingInWhileLoop,IfElseCheckingInWhileLoop,education,5,0,0,0,0.000000,0.000000,0
py_rent_car2,CheckingInWhileLoop,IfElifCheckingInWhileLoop,education,5,0,0,0,0.000000,0.000000,0
py_rent_car2,CheckingInWhileLoop,IfCheckingInWhileLoop,education,5,0,0,0,0.000000,0.000000,0
py_rent_car2,CheckingInForLoop,IfElifCheckingInForLoop,education,5,0,0,0,0.000000,0.000000,0
py_rent_car2,CheckingInForLoop,IfCheckingInForLoop,education,5,0,0,0,0.000000,0.000000,0
py_rent_car2,CheckingInForLoop,IfElifElseCheckingInForLoop,education,5,0,0,0,0.000000,0.000000,0
py_rent_car2,CheckingInForLoop,IfElseCheckingInForLoop,education,5,0,0,0,0.000000,0.000000,0
py_rent_car2,HandlingObjectOrientedProgramming,CallingOOPMethod,education,5,0,0,0,0.000000,0.000000,0
py_rent_car2,HandlingObjectOrientedProgramming,DefiningOOPMethod,education,5,0,0,0,0.000000,0.000000,0
py_rent_car2,HandlingObjectOrientedProgramming,DefiningClass,education,5,0,0,0,0.000000,0.000000,0
py_rent_car2,HandlingObjectOrientedProgramming,CreatingObject,education,5,0,0,0,0.000000,0.000000,0
py_rent_car2,NonNestedIteration,SingleForLoopIteration,education,5,0,0,0,0.000000,0.000000,0
py_rent_car2,NonNestedIteration,SingleWhileLoopIteration,education,5,0,0,0,0.000000,0.000000,0
py_rent_car2,NestedLoopIteration,MixedNestedLoopIteration,education,5,0,0,0,0.000000,0.000000,0
py_rent_car2,NestedLoopIteration,NestedForLoopIteration,education,5,0,0,0,0.000000,0.000000,0
py_rent_car2,NestedLoopIteration,NestedWhileLoopIteration,education,5,0,0,0,0.000000,0.000000,0
py_rent_car2,ForLoopWithUpdate,ForLoopWith+=,education,5,0,0,0,0.000000,0.000000,0
py_rent_car2,ForLoopWithUpdate,ForLoopWith*=,education,5,0,0,0,0.000000,0.000000,0
py_rent_car2,ForLoopWithUpdate,ForLoopWithListIndexing,education,5,0,0,0,0.000000,0.000000,0
py_rent_car2,WhileLoopWithUpdate,WhileLoopWith*=,education,5,0,0,0,0.000000,0.000000,0
py_rent_car2,WhileLoopWithUpdate,WhileLoopWith+=,education,5,0,0,0,0.000000,0.000000,0
py_rent_car2,WhileLoopWithUpdate,WhileLoopWithListIndexing,education,5,0,0,0,0.000000,0.000000,0
py_rent_car2,ArithmeticOperation,Multiplication,education,5,0,0,0,0.000000,0.000000,0
py_rent_car2,ArithmeticOperation,FindRemainder,education,5,0,0,0,0.000000,0.000000,0
py_rent_car2,ArithmeticOperation,Power,education,5,0,0,0,0.000000,0.000000,0
py_rent_car2,ArithmeticOperation,Division,education,5,0,0,0,0.000000,0.000000,0
py_rent_car2,ArithmeticOperation,FindMinimum,education,5,0,0,0,0.000000,0.000000,0
py_rent_car2,ArithmeticOperation,FindMaximum,education,5,0,0,0,0.000000,0.000000,0
py_rent_car2,ArithmeticOperation,Addition,education,5,0,0,0,0.000000,0.000000,0
py_rent_car2,ArithmeticOperation,Round,education,5,0,0,0,0.000000,0.000000,0
py_rent_car2,ArithmeticOperation,Substraction,education,5,0,0,0,0.000000,0.000000,0
py_rent_car2,ArithmeticOperation,FindAbsolute,education,5,0,0,0,0.000000,0.000000,0
py_rent_car2,ManagingVariable,AssigningVariable,education,5,5,5,5,5.000000,0.000000,5
py_rent_car2,ManagingVariable,SwappingVariablesValue,education,5,0,0,0,0.000000,0.000000,0
py_rent_car2,ManagingVariable,UpdatingVariable,education,5,5,5,5,5.000000,0.000000,5
py_rent_car2,HandlingInteger,TransformingToIntType,education,5,5,5,5,5.000000,0.000000,5
py_rent_car2,HandlingList,IndexingList,education,5,0,0,0,0.000000,0.000000,0
py_rent_car2,HandlingList,DeletingListElement,education,5,0,0,0,0.000000,0.000000,0
py_rent_car2,HandlingList,ReplacingListElement,education,5,0,0,0,0.000000,0.000000,0
py_rent_car2,HandlingList,CreatingList,education,5,0,0,0,0.000000,0.000000,0
py_rent_car2,HandlingList,ReversingList,education,5,0,0,0,0.000000,0.000000,0
py_rent_car2,HandlingList,SlicingList,education,5,0,0,0,0.000000,0.000000,0
py_rent_car2,HandlingList,ListReferencing,education,5,0,0,0,0.000000,0.000000,0
py_rent_car2,AddingListElement,AddingListElementWithAppend,education,5,0,0,0,0.000000,0.000000,0
py_rent_car2,AddingListElement,AddingListElementWithInsert,education,5,0,0,0,0.000000,0.000000,0
py_rent_car2,HandlingDictionary,AddingItemToDictionary,education,5,0,0,0,0.000000,0.000000,0
py_rent_car2,HandlingDictionary,ReplacingDictionaryElement,education,5,0,0,0,0.000000,0.000000,0
py_rent_car2,HandlingDictionary,AccessingDictionary,education,5,0,0,0,0.000000,0.000000,0
py_rent_car2,HandlingDictionary,IndexingDictionary,education,5,0,0,0,0.000000,0.000000,0
py_rent_car2,HandlingDictionary,CreatingDictionary,education,5,0,0,0,0.000000,0.000000,0
py_rent_car2,HandlingTuple,IndexingTuple,education,5,0,0,0,0.000000,0.000000,0
py_rent_car2,HandlingTuple,SlicingTuple,education,5,0,0,0,0.000000,0.000000,0
py_rent_car2,HandlingTuple,CreatingTuple,education,5,0,0,0,0.000000,0.000000,0
py_rent_car2,HandlingFloat,TransformingToFloatType,education,5,0,0,0,0.000000,0.000000,0
py_rent_car2,HandlingFile,OpeningFile,education,5,0,0,0,0.000000,0.000000,0
py_rent_car2,HandlingFile,ReadingLine,education,5,0,0,0,0.000000,0.000000,0
py_rent_car2,HandlingFile,ClosingFile,education,5,0,0,0,0.000000,0.000000,0
py_rent_car2,HandlingString,SlicingString,education,5,0,0,0,0.000000,0.000000,0
py_rent_car2,HandlingString,SplittingString,education,5,0,0,0,0.000000,0.000000,0
py_rent_car2,HandlingString,IndexingString,education,5,0,0,0,0.000000,0.000000,0
py_rent_car2,HandlingString,FormattingString,education,5,0,0,0,0.000000,0.000000,0
py_rent_car2,HandlingString,ReplacingStringContent,education,5,0,0,0,0.000000,0.000000,0
py_rent_car2,HandlingString,TransformingToStringType,education,5,0,0,0,0.000000,0.000000,0
py_rent_car2,HandlingString,CreatingString,education,5,3,3,3,3.000000,0.000000,3
py_rent_car2,HandlingString,TrimmingString,education,5,0,0,0,0.000000,0.000000,0
py_rent_car2,ModifyingStringCase,ConvertStringToUpperCase,education,5,0,0,0,0.000000,0.000000,0
py_rent_car2,ModifyingStringCase,CapitalizeString,education,5,0,0,0,0.000000,0.000000,0
py_rent_car2,ModifyingStringCase,ConvertStringToLowerCase,education,5,0,0,0,0.000000,0.000000,0
py_rent_car2,HandlingFunction,CallingFunctionLibrary,education,5,5,5,5,5.000000,0.000000,5
py_rent_car2,HandlingFunction,DefiningStandardFunction,,5,0,0,0,0.000000,0.000000,0
py_rent_car2,HandlingFunction,CallingStandardFunction,,5,0,4,4,3.200000,1.788854,4
py_rent_car2,HandlingFunctionCallingFunction,DefiningFunctionCallingFunction,education,5,0,0,0,0.000000,0.000000,0
py_rent_car2,HandlingFunctionCallingFunction,CallingFunctionCallingFunction,education,5,0,0,0,0.000000,0.000000,0
py_rent_car2,HandlingNestedFunction,DefiningNestedFunction,education,5,0,0,0,0.000000,0.000000,0
py_rent_car2,HandlingNestedFunction,CallingNestedFunction,education,5,0,0,0,0.000000,0.000000,0
py_rent_car2,HandlingRecursiveFunction,DefiningRecursiveFunction,education,5,0,0,0,0.000000,0.000000,0
py_rent_car2,HandlingRecursiveFunction,CallingRecursiveFunction,education,5,0,0,0,0.000000,0.000000,0
py_rent_car2,HandlingFunction,NestedFunctionCall,education,5,0,0,0,0.000000,0.000000,0
py_rent_car2,HandlingAdvancedDataStructure,StackTask,education,5,0,0,0,0.000000,0.000000,0
py_rent_car2,HandlingAdvancedDataStructure,BinaryTreeTask,education,5,0,0,0,0.000000,0.000000,0
py_rent_car2,HandlingAdvancedDataStructure,QueueTask,education,5,0,0,0,0.000000,0.000000,0
py_rent_car2,HandlingAdvancedDataStructure,LinkedListTask,education,5,0,0,0,0.000000,0.000000,0
py_rent_car2,TwoDimensionalArrayTask,Indexing2DArray,education,5,0,0,0,0.000000,0.000000,0
py_rent_car2,TwoDimensionalArrayTask,ReplacingElement2DArray,education,5,0,0,0,0.000000,0.000000,0
py_rent_car2,TwoDimensionalArrayTask,Create2DArray,education,5,0,0,0,0.000000,0.000000,0
py_rent_car2,HandlingError,HandlingSpecificError,education,5,0,0,0,0.000000,0.000000,0
py_rent_car2,HandlingError,HandlingGeneralError,education,5,0,0,0,0.000000,0.000000,0
py_rent_car2,Call,input,,4,5,5,5,5.000000,0.000000,5
py_rent_car2,Call,int,,4,5,5,5,5.000000,0.000000,5
py_rent_car2,Call,print,,4,5,5,5,5.000000,0.000000,5
py_phone_age,Operator,=,parser,5,5,5,5,5.000000,0.000000,5
py_phone_age,ArtithmeticOperator,>=,,3,5,5,5,5.000000,0.000000,5
py_phone_age,LogicalOperator,or,parser,5,5,5,5,5.000000,0.000000,5
py_phone_age,ArtithmeticOperator,+,parser,5,0,0,0,0.000000,0.000000,0
py_phone_age,ArtithmeticOperator,-,parser,5,0,0,0,0.000000,0.000000,0
py_phone_age,ArtithmeticOperator,*,parser,5,0,0,0,0.000000,0.000000,0
py_phone_age,ArtithmeticOperator,/,parser,5,0,0,0,0.000000,0.000000,0
py_phone_age,ArtithmeticOperator,**,parser,5,0,0,0,0.000000,0.000000,0
py_phone_age,ArtithmeticOperator,//,parser,5,0,0,0,0.000000,0.000000,0
py_phone_age,ArtithmeticOperator,Modulus,parser,5,0,0,0,0.000000,0.000000,0
py_phone_age,MembershipOperator,in,parser,5,0,0,0,0.000000,0.000000,0
py_phone_age,LogicalOperator,and,parser,5,0,1,0,0.200000,0.447214,0
py_phone_age,LogicalOperator,not,parser,5,0,0,0,0.000000,0.000000,0
py_phone_age,ComparisonOperator,Less,parser,5,0,0,0,0.000000,0.000000,0
py_phone_age,ComparisonOperator,NotEqual,parser,5,0,0,0,0.000000,0.000000,0
py_phone_age,ComparisonOperator,LessOrEqual,parser,5,0,0,0,0.000000,0.000000,0
py_phone_age,ComparisonOperator,LargerOrEqual,parser,5,5,5,5,5.000000,0.000000,5
py_phone_age,ComparisonOperator,Larger,parser,5,0,0,0,0.000000,0.000000,0
py_phone_age,ComparisonOperator,==,parser,5,5,5,5,5.000000,0.000000,5
py_phone_age,Statement,ExpressionStatement,parser,5,5,5,5,5.000000,0.000000,5
py_phone_age,DefinitionStatement,FunctionDefinition,parser,5,0,0,0,0.000000,0.000000,0
py_phone_age,DefinitionStatement,ClassDefinition,parser,5,0,4,0,1.600000,2.190890,0
py_phone_age,JumpStatement,ContinueStatement,parser,5,0,0,0,0.000000,0.000000,0
py_phone_age,JumpStatement,ReturnStatement,parser,5,0,0,0,0.000000,0.000000,0
py_phone_age,JumpStatement,BreakStatement,parser,5,0,0,0,0.000000,0.000000,0
py_phone_age,JumpStatement,PassStatement,parser,5,0,0,0,0.000000,0.000000,0
py_phone_age,IterationStatement,ForStatement,parser,5,0,0,0,0.000000,0.000000,0
py_phone_age,IterationStatement,WhileStatement,parser,5,0,0,0,0.000000,0.000000,0
py_phone_age,AssignmentStatement,SimpleAssignmentStatement,parser,5,5,5,5,5.000000,0.000000,5
py_phone_age,AssignmentStatement,AugmentedAssignmentStatement,parser,5,0,0,0,0.000000,0.000000,0
py_phone_age,ConditionalStatement,IfElifStatement,parser,5,5,5,5,5.000000,0.000000,5
py_phone_age,ConditionalStatement,IfStatement,parser,5,5,5,5,5.000000,0.000000,5
py_phone_age,ConditionalStatement,IfElseStatement,parser,5,5,5,5,5.000000,0.000000,5
py_phone_age,ConditionalStatement,IfElifElseStatement,parser,5,0,0,0,0.000000,0.000000,0
py_phone_age,ImportStatement,Import,parser,5,0,0,0,0.000000,0.000000,0
py_phone_age,ImportStatement,ImportFrom,parser,5,0,0,0,0.000000,0.000000,0
py_phone_age,ExceptionHandlingStatement,RaiseStatement,parser,5,0,0,0,0.000000,0.000000,0
py_phone_age,ExceptionHandlingStatement,TryStatement,parser,5,0,0,0,0.000000,0.000000,0
py_phone_age,ExceptionHandlingStatement,AssertStatement,parser,5,0,0,0,0.000000,0.000000,0
py_phone_age,DictionaryMethod,get(),parser,5,0,0,0,0.000000,0.000000,0
py_phone_age,DictionaryMethod,keys(),parser,5,0,0,0,0.000000,0.000000,0
py_phone_age,DictionaryMethod,items(),parser,5,0,0,0,0.000000,0.000000,0
py_phone_age,DictionaryMethod,values(),parser,5,0,0,0,0.000000,0.000000,0
py_phone_age,ClassMethod,__init()__,parser,5,0,0,0,0.000000,0.000000,0
py_phone_age,StringMethod,lower(),parser,5,0,0,0,0.000000,0.000000,0
py_phone_age,StringMethod,capitalize(),parser,5,0,0,0,0.000000,0.000000,0
py_phone_age,StringMethod,rstrip(),parser,5,0,0,0,0.000000,0.000000,0
py_phone_age,StringMethod,join(),parser,5,0,0,0,0.000000,0.000000,0
py_phone_age,StringMethod,replace(),parser,5,0,0,0,0.000000,0.000000,0
py_phone_age,StringMethod,format(),parser,5,0,0,0,0.000000,0.000000,0
py_phone_age,StringMethod,split(),parser,5,0,0,0,0.000000,0.000000,0
py_phone_age,FileMethod,read(),parser,5,0,1,0,0.200000,0.447214,0
py_phone_age,FileMethod,readline(),parser,5,0,0,0,0.000000,0.000000,0
py_phone_age,FileMethod,close(),parser,5,0,0,0,0.000000,0.000000,0
py_phone_age,ListMethod,pop(),parser,5,0,0,0,0.000000,0.000000,0
py_phone_age,ListMethod,insert(),parser,5,0,0,0,0.000000,0.000000,0
py_phone_age,ListMethod,reverse(),parser,5,0,0,0,0.000000,0.000000,0
py_phone_age,ListMethod,remove(),parser,5,0,0,0,0.000000,0.000000,0
py_phone_age,ListMethod,append(),parser,5,0,0,0,0.000000,0.000000,0
py_phone_age,Error,FileNotFoundError,parser,5,0,0,0,0.000000,0.000000,0
py_phone_age,Error,TypeError,parser,5,1,1,1,1.000000,0.000000,1
py_phone_age,Error,IOError,parser,5,1,2,1,1.200000,0.447214,1
py_phone_age,Error,ValueError,parser,5,2,3,2,2.200000,0.447214,2
py_phone_age,Error,IndexError,parser,5,0,0,0,0.000000,0.000000,0
py_phone_age,Error,AssertionError,parser,5,0,0,0,0.000000,0.000000,0
py_phone_age,Error,OSError,parser,5,0,0,0,0.000000,0.000000,0
py_phone_age,Literal,BooleanLiteral,parser,5,5,5,5,5.000000,0.000000,5
py_phone_age,Literal,StringLiteral,parser,5,5,5,5,5.000000,0.000000,5
py_phone_age,Literal,NoneLiteral,parser,5,0,0,0,0.000000,0.000000,0
py_phone_age,NumericLiteral,IntegerLiteral,parser,5,5,5,5,5.000000,0.000000,5
py_phone_age,NumericLiteral,FloatLiteral,parser,5,0,0,0,0.000000,0.000000,0
py_phone_age,LiteralCollection,ListLiteral,parser,5,0,0,0,0.000000,0.000000,0
py_phone_age,LiteralCollection,DictLiteral,parser,5,0,0,0,0.000000,0.000000,0
py_phone_age,LiteralCollection,TupleLiteral,parser,5,0,0,0,0.000000,0.000000,0
py_phone_age,LiteralCollection,SetLiteral,parser,5,0,0,0,0.000000,0.000000,0
py_phone_age,ArithmeticExpression,BinaryOperation,parser,5,4,5,5,4.800000,0.447214,5
py_phone_age,ArithmeticExpression,UnaryOperation,parser,5,0,0,0,0.000000,0.000000,0
py_phone_age,LogicalExpression,ComparisonExpression,parser,5,5,5,5,5.000000,0.000000,5
py_phone_age,LogicalExpression,BooleanExpression,parser,5,5,5,5,5.000000,0.000000,5
py_phone_age,SubscriptExpression,IndexingExpression,parser,5,0,0,0,0.000000,0.000000,0
py_phone_age,SubscriptExpression,SlicingExpression,parser,5,0,0,0,0.000000,0.000000,0
py_phone_age,Call,input,,1,5,5,5,5.000000,0.000000,5
py_phone_age,Call,int,,1,5,5,5,5.000000,0.000000,5
py_phone_age,Call,print,,1,5,5,5,5.000000,0.000000,5
py_phone_age,BuiltInFunction,int(),parser,5,5,5,5,5.000000,0.000000,5
py_phone_age,BuiltInFunction,input(),parser,5,5,5,5,5.000000,0.000000,5
py_phone_age,BuiltInFunction,dict(),parser,5,0,0,0,0.000000,0.000000,0
py_phone_age,BuiltInFunction,list(),parser,5,0,0,0,0.000000,0.000000,0
py_phone_age,BuiltInFunction,float(),parser,5,0,0,0,0.000000,0.000000,0
py_phone_age,BuiltInFunction,next(),parser,5,0,0,0,0.000000,0.000000,0
py_phone_age,BuiltInFunction,open(),parser,5,0,0,0,0.000000,0.000000,0
py_phone_age,BuiltInFunction,set(),parser,5,0,0,0,0.000000,0.000000,0
py_phone_age,Python,HandlingInput,education,5,5,5,5,5.000000,0.000000,5
py_phone_age,Python,Printing,education,5,5,5,5,5.000000,0.000000,5
py_phone_age,CheckingCondition,IfElseChecking,education,5,5,5,5,5.000000,0.000000,5
py_phone_age,CheckingCondition,BooleanEvaluating,education,5,5,5,5,5.000000,0.000000,5
py_phone_age,Python,Concatenation,education,5,0,0,0,0.000000,0.000000,0
py_phone_age,Python,FindingLength,education,5,0,0,0,0.000000,0.000000,0
py_phone_age,Python,CheckingForItem,education,5,0,0,0,0.000000,0.000000,0
py_phone_age,CheckingCondition,IfChecking,education,5,0,0,0,0.000000,0.000000,0
py_phone_age,CheckingCondition,AssertChecking,education,5,0,0,0,0.000000,0.000000,0
py_phone_age,Python,Importing,education,5,0,0,0,0.000000,0.000000,0
py_phone_age,CheckingCondition,IfElifElseChecking,education,5,0,5,5,3.000000,2.738613,5
py_phone_age,CheckingCondition,NestedIfChecking,education,5,0,0,0,0.000000,0.000000,0
py_phone_age,CheckingCondition,IfElifChecking,education,5,0,0,0,0.000000,0.000000,0
py_phone_age,CheckingInWhileLoop,IfElifElseCheckingInWhileLoop,education,5,0,0,0,0.000000,0.000000,0
py_phone_age,CheckingInWhileLoop,IfElseCheckingInWhileLoop,education,5,0,0,0,0.000000,0.000000,0
