exercise_name,pred_count,gold_count,tp,fp,fn,precision,recall,f1,jaccard,accuracy_exact
py_list2d_basic3,10,6,2,8,4,0.2000,0.3333,0.2500,0.1429,0.0000
py_list_basic,7,5,2,5,3,0.2857,0.4000,0.3333,0.2000,0.0000
py_list_basic2,8,5,2,6,3,0.2500,0.4000,0.3077,0.1818,0.0000
py_list_basic3,9,5,2,7,3,0.2222,0.4000,0.2857,0.1667,0.0000
py_list_change,13,11,7,6,4,0.5385,0.6364,0.5833,0.4118,0.0000
py_list_fill,11,10,6,5,4,0.5455,0.6000,0.5714,0.4000,0.0000
py_list_fill_user_input,10,7,5,5,2,0.5000,0.7143,0.5882,0.4167,0.0000
py_list_min,13,12,8,5,4,0.6154,0.6667,0.6400,0.4706,0.0000
py_list_min_max,13,11,8,5,3,0.6154,0.7273,0.6667,0.5000,0.0000
py_list_process_elements,13,11,6,7,5,0.4615,0.5455,0.5000,0.3333,0.0000
py_list_rotate,12,14,5,7,9,0.4167,0.3571,0.3846,0.2381,0.0000
py_list_rotate_left_twice,12,12,5,7,7,0.4167,0.4167,0.4167,0.2632,0.0000
py_list_rotate_right,13,12,6,7,6,0.4615,0.5000,0.4800,0.3158,0.0000
py_list_rotate_right_twice,13,12,6,7,6,0.4615,0.5000,0.4800,0.3158,0.0000
py_list_swap_adjacent_elements,11,10,5,6,5,0.4545,0.5000,0.4762,0.3125,0.0000
py_loan2,22,15,11,11,4,0.5000,0.7333,0.5946,0.4231,0.0000
py_nested_if_max_of_three,10,8,6,4,2,0.6000,0.7500,0.6667,0.5000,0.0000
py_nested_if_min_max,10,8,5,5,3,0.5000,0.6250,0.5556,0.3846,0.0000
py_nested_if_temperature,10,8,6,4,2,0.6000,0.7500,0.6667,0.5000,0.0000
py_nested_if_temperature2,11,9,7,4,2,0.6364,0.7778,0.7000,0.5385,0.0000
py_phone_age,9,8,6,3,2,0.6667,0.7500,0.7059,0.5455,0.0000
py_phone_age2,10,8,6,4,2,0.6000,0.7500,0.6667,0.5000,0.0000
py_point2,14,14,10,4,4,0.7143,0.7143,0.7143,0.5556,0.0000
py_print_medals,18,16,12,6,4,0.6667,0.7500,0.7059,0.5455,0.0000
py_print_medals_row_column_total,19,19,13,6,6,0.6842,0.6842,0.6842,0.5200,0.0000
py_pythagorean_theorem,9,7,5,4,2,0.5556,0.7143,0.6250,0.4545,0.0000
py_pythagorean_theorem2,9,7,5,4,2,0.5556,0.7143,0.6250,0.4545,0.0000
py_range1_2,5,3,2,3,1,0.4000,0.6667,0.5000,0.3333,0.0000
py_range2_2,4,3,2,2,1,0.5000,0.6667,0.5714,0.4000,0.0000
py_range3_2,4,3,2,2,1,0.5000,0.6667,0.5714,0.4000,0.0000
py_range_one,4,3,2,2,1,0.5000,0.6667,0.5714,0.4000,0.0000
py_range_three,5,3,2,3,1,0.4000,0.6667,0.5000,0.3333,0.0000
py_range_two,5,3,2,3,1,0.4000,0.6667,0.5000,0.3333,0.0000
py_rent_car,9,8,6,3,2,0.6667,0.7500,0.7059,0.5455,0.0000
py_rent_car2,9,7,5,4,2,0.5556,0.7143,0.6250,0.4545,0.0000
py_rent_car3,10,8,6,4,2,0.6000,0.7500,0.6667,0.5000,0.0000
py_repeated_sequence,7,8,4,3,4,0.5714,0.5000,0.5333,0.3636,0.0000
py_repeated_sequence2,7,9,4,3,5,0.5714,0.4444,0.5000,0.3333,0.0000
py_reverse_number,11,10,6,5,4,0.5455,0.6000,0.5714,0.4000,0.0000
py_score_dict2,25,23,18,7,5,0.7200,0.7826,0.7500,0.6000,0.0000
py_search_list,10,10,6,4,4,0.6000,0.6000,0.6000,0.4286,0.0000
py_search_list_count_each,18,16,8,10,8,0.4444,0.5000,0.4706,0.3077,0.0000
py_search_list_total_count,12,13,6,6,7,0.5000,0.4615,0.4800,0.3158,0.0000
py_soda_survey,20,15,10,10,5,0.5000,0.6667,0.5714,0.4000,0.0000
py_soda_survey_soda_avg,18,16,10,8,6,0.5556,0.6250,0.5882,0.4167,0.0000
py_soda_survey_soda_respondent_avg,18,18,11,7,7,0.6111,0.6111,0.6111,0.4400,0.0000
py_squares,5,4,3,2,1,0.6000,0.7500,0.6667,0.5000,0.0000
py_star_patterns,12,11,7,5,4,0.5833,0.6364,0.6087,0.4375,0.0000
py_stars_2,13,13,8,5,5,0.6154,0.6154,0.6154,0.4444,0.0000
py_str_count,17,19,12,5,7,0.7059,0.6316,0.6667,0.5000,0.0000
py_str_count2,15,18,10,5,8,0.6667,0.5556,0.6061,0.4348,0.0000
py_str_repeat2,15,15,10,5,5,0.6667,0.6667,0.6667,0.5000,0.0000
py_str_repeat_chars,12,13,6,6,7,0.5000,0.4615,0.4800,0.3158,0.0000
py_student_score,22,20,14,8,6,0.6364,0.7000,0.6667,0.5000,0.0000
py_sum_digits,10,10,6,4,4,0.6000,0.6000,0.6000,0.4286,0.0000
py_temperature,19,16,13,6,3,0.6842,0.8125,0.7429,0.5909,0.0000
py_temperature_list_days_above_threshold,22,18,15,7,3,0.6818,0.8333,0.7500,0.6000,0.0000
py_three_boolean,10,8,6,4,2,0.6000,0.7500,0.6667,0.5000,0.0000
py_three_boolean2,10,8,6,4,2,0.6000,0.7500,0.6667,0.5000,0.0000
py_three_boolean3,10,8,6,4,2,0.6000,0.7500,0.6667,0.5000,0.0000
py_time_conversion,8,7,5,3,2,0.6250,0.7143,0.6667,0.5000,0.0000
py_tv2,18,16,10,8,6,0.5556,0.6250,0.5882,0.4167,0.0000
py_vending_machine,12,10,7,5,3,0.5833,0.7000,0.6364,0.4667,0.0000
py_vending_machine2,12,10,7,5,3,0.5833,0.7000,0.6364,0.4667,0.0000
py_win_percentage,11,8,6,5,2,0.5455,0.7500,0.6316,0.4615,0.0000
py_win_percentage_input,11,8,6,5,2,0.5455,0.7500,0.6316,0.4615,0.0000
py_win_percentage_won_equal,12,10,8,4,2,0.6667,0.8000,0.7273,0.5714,0.0000
py_work_hours,24,23,17,7,6,0.7083,0.7391,0.7234,0.5667,0.0000
py_work_hours2,24,23,17,7,6,0.7083,0.7391,0.7234,0.5667,0.0000
py_write_squares_odd,6,4,3,3,1,0.5000,0.7500,0.6000,0.4286,0.0000
py_write_squares_range,5,5,3,2,2,0.6000,0.6000,0.6000,0.4286,0.0000
q_py_topic_dictionary:q_py_dict_access1,7,6,4,3,2,0.5714,0.6667,0.6154,0.4444,0.0000
q_py_topic_dictionary:q_py_dict_access2,12,11,8,4,3,0.6667,0.7273,0.6957,0.5333,0.0000
q_py_topic_exceptions:q_py_exception_assertion,12,12,7,5,5,0.5833,0.5833,0.5833,0.4118,0.0000
q_py_topic_exceptions:q_py_exceptions_addarr,13,13,8,5,5,0.6154,0.6154,0.6154,0.4444,0.0000
q_py_topic_exceptions:q_py_list_except1,12,11,8,4,3,0.6667,0.7273,0.6957,0.5333,0.0000
q_py_topic_exceptions:q_py_value_except1,9,10,5,4,5,0.5556,0.5000,0.5263,0.3571,0.0000
q_py_topic_file_processing:q_py_file1,7,6,4,3,2,0.5714,0.6667,0.6154,0.4444,0.0000
q_py_topic_functions:q_py_fun_car1,8,8,4,4,4,0.5000,0.5000,0.5000,0.3333,0.0000
q_py_topic_functions:q_py_fun_car2,11,10,6,5,4,0.5455,0.6000,0.5714,0.4000,0.0000
q_py_topic_if_statement:q_py_if_elif1,7,6,4,3,2,0.5714,0.6667,0.6154,0.4444,0.0000
q_py_topic_if_statement:q_py_nested_if1,8,6,4,4,2,0.5000,0.6667,0.5714,0.4000,0.0000
q_py_topic_if_statement:q_py_nested_if_elif1,8,7,5,3,2,0.6250,0.7143,0.6667,0.5000,0.0000
q_py_topic_if_statement:q_py_nested_if_elif2,11,7,5,6,2,0.4545,0.7143,0.5556,0.3846,0.0000
q_py_topic_lists:q_py_add_two_lists1,15,12,10,5,2,0.6667,0.8333,0.7407,0.5882,0.0000
q_py_topic_lists:q_py_list_access1,7,5,2,5,3,0.2857,0.4000,0.3333,0.2000,0.0000
q_py_topic_lists:q_py_list_access2,12,11,6,6,5,0.5000,0.5455,0.5217,0.3529,0.0000
q_py_topic_lists:q_py_list_append1,11,9,7,4,2,0.6364,0.7778,0.7000,0.5385,0.0000
q_py_topic_lists:q_py_list_remove1,8,5,3,5,2,0.3750,0.6000,0.4615,0.3000,0.0000
q_py_topic_logical_operators:q_py_account_logic1,5,5,3,2,2,0.6000,0.6000,0.6000,0.4286,0.0000
q_py_topic_logical_operators:q_py_comparison_logic1,4,4,2,2,2,0.5000,0.5000,0.5000,0.3333,0.0000
q_py_topic_loops:q_py_for_loop1,6,5,3,3,2,0.5000,0.6000,0.5455,0.3750,0.0000
q_py_topic_loops:q_py_nested_while1,8,8,4,4,4,0.5000,0.5000,0.5000,0.3333,0.0000
q_py_topic_loops:q_py_while_loop1,9,8,5,4,3,0.5556,0.6250,0.5882,0.4167,0.0000
q_py_topic_loops:q_py_while_loop2,11,8,5,6,3,0.4545,0.6250,0.5263,0.3571,0.0000
q_py_topic_output_formatting:q_py_output1,7,4,3,4,1,0.4286,0.7500,0.5455,0.3750,0.0000
q_py_topic_output_formatting:q_py_output2,8,4,3,5,1,0.3750,0.7500,0.5000,0.3333,0.0000
q_py_topic_output_formatting:q_py_output3,9,7,5,4,2,0.5556,0.7143,0.6250,0.4545,0.0000
q_py_topic_output_formatting:q_py_output4,7,4,3,4,1,0.4286,0.7500,0.5455,0.3750,0.0000
q_py_topic_references:q_py_int_ref1,6,7,2,4,5,0.3333,0.2857,0.3077,0.1818,0.0000
q_py_topic_references:q_py_list_int_ref1,9,9,3,6,6,0.3333,0.3333,0.3333,0.2000,0.0000
q_py_topic_references:q_py_list_str_ref1,12,8,2,10,6,0.1667,0.2500,0.2000,0.1111,0.0000
q_py_topic_references:q_py_str_ref1,9,7,2,7,5,0.2222,0.2857,0.2500,0.1429,0.0000
q_py_topic_strings:q_py_concat_strings1,12,10,7,5,3,0.5833,0.7000,0.6364,0.4667,0.0000
q_py_topic_strings:q_py_substring1,7,5,3,4,2,0.4286,0.6000,0.5000,0.3333,0.0000
q_py_topic_two_dimensional_array:q_py_2d_arrays1,5,5,3,2,2,0.6000,0.6000,0.6000,0.4286,0.0000
q_py_topic_two_dimensional_array:q_py_2d_arrays2,16,11,7,9,4,0.4375,0.6364,0.5185,0.3500,0.0000
q_py_topic_two_dimensional_array:q_py_2d_arrays3,16,11,6,10,5,0.3750,0.5455,0.4444,0.2857,0.0000
q_py_topic_two_dimensional_array:q_py_2d_arrays4,15,13,9,6,4,0.6000,0.6923,0.6429,0.4737,0.0000
q_py_topic_variables:q_py_arithmetic1,5,5,2,3,3,0.4000,0.4000,0.4000,0.2500,0.0000
q_py_topic_variables:q_py_arithmetic2,4,4,3,1,1,0.7500,0.7500,0.7500,0.6000,0.0000
q_py_topic_variables:q_py_exchange1,3,3,2,1,1,0.6667,0.6667,0.6667,0.5000,0.0000
q_py_topic_variables:q_py_exchange2,6,5,3,3,2,0.5000,0.6000,0.5455,0.3750,0.0000
q_py_topic_variables:q_py_swap1,6,5,2,4,3,0.3333,0.4000,0.3636,0.2222,0.0000
q_topic_classes_objects:q_py_inheritance_animal1,10,11,4,6,7,0.4000,0.3636,0.3810,0.2353,0.0000
q_topic_classes_objects:q_py_obj_account1,16,16,8,8,8,0.5000,0.5000,0.5000,0.3333,0.0000
q_topic_classes_objects:q_py_obj_bus1,4,14,2,2,12,0.5000,0.1429,0.2222,0.1250,0.0000
q_topic_classes_objects:q_py_obj_car1,11,12,5,6,7,0.4545,0.4167,0.4348,0.2778,0.0000
q_topic_classes_objects:q_py_obj_car2,9,13,5,4,8,0.5556,0.3846,0.4545,0.2941,0.0000
q_topic_classes_objects:q_py_obj_point1,9,13,5,4,8,0.5556,0.3846,0.4545,0.2941,0.0000
q_topic_classes_objects:q_py_obj_student1,25,22,16,9,6,0.6400,0.7273,0.6809,0.5161,0.0000
