exercise_name,pred_count,gold_count,tp,fp,fn,precision,recall,f1,jaccard,accuracy_exact
ps_python_modulo_is_even,3,4,2,1,2,0.6667,0.5000,0.5714,0.4000,0.0000
ps_python_nested_calls,5,6,4,1,2,0.8000,0.6667,0.7273,0.5714,0.0000
ps_python_nested_ifs,5,5,3,2,2,0.6000,0.6000,0.6000,0.4286,0.0000
ps_python_nested_lists_indexing,7,6,4,3,2,0.5714,0.6667,0.6154,0.4444,0.0000
ps_python_nested_loops,4,9,3,1,6,0.7500,0.3333,0.4615,0.3000,0.0000
ps_python_printing_file_contents,13,9,6,7,3,0.4615,0.6667,0.5455,0.3750,0.0000
ps_python_recursive_factorial,2,6,2,0,4,1.0000,0.3333,0.5000,0.3333,0.0000
ps_python_string_indexing,5,6,3,2,3,0.6000,0.5000,0.5455,0.3750,0.0000
ps_python_string_join,9,7,5,4,2,0.5556,0.7143,0.6250,0.4545,0.0000
ps_python_swap,1,2,0,1,2,0.0000,0.0000,0.0000,0.0000,0.0000
ps_python_try_adding,2,5,2,0,3,1.0000,0.4000,0.5714,0.4000,0.0000
ps_python_try_except,2,9,1,1,8,0.5000,0.1111,0.1818,0.1000,0.0000
ps_python_xor,3,4,3,0,1,1.0000,0.7500,0.8571,0.7500,0.0000
ps_return_bigger_or_none,2,3,0,2,3,0.0000,0.0000,0.0000,0.0000,0.0000
ps_simple_function,4,4,1,3,3,0.2500,0.2500,0.2500,0.1429,0.0000
ps_simple_params,2,6,2,0,4,1.0000,0.3333,0.5000,0.3333,0.0000
py_account2,8,14,5,3,9,0.6250,0.3571,0.4545,0.2941,0.0000
py_adjacent_consecutive,8,9,5,3,4,0.6250,0.5556,0.5882,0.4167,0.0000
py_adjacent_greater,9,10,5,4,5,0.5556,0.5000,0.5263,0.3571,0.0000
py_average_even_nums,15,12,9,6,3,0.6000,0.7500,0.6667,0.5000,0.0000
py_average_float,14,13,9,5,4,0.6429,0.6923,0.6667,0.5000,0.0000
py_average_list_elements,11,14,7,4,7,0.6364,0.5000,0.5600,0.3889,0.0000
py_bmi_calculator,9,8,6,3,2,0.6667,0.7500,0.7059,0.5455,0.0000
py_bmi_calculator2,11,10,7,4,3,0.6364,0.7000,0.6667,0.5000,0.0000
py_boolean_dry_hot,9,8,6,3,2,0.6667,0.7500,0.7059,0.5455,0.0000
py_boolean_dry_hot2,8,8,5,3,3,0.6250,0.6250,0.6250,0.4545,0.0000
py_boolean_dry_hot3,8,8,5,3,3,0.6250,0.6250,0.6250,0.4545,0.0000
py_boolean_dry_hot4,8,8,5,3,3,0.6250,0.6250,0.6250,0.4545,0.0000
py_char_dict,16,18,8,8,10,0.5000,0.4444,0.4706,0.3077,0.0000
py_check_adjacent,6,8,4,2,4,0.6667,0.5000,0.5714,0.4000,0.0000
py_check_age,13,15,8,5,7,0.6154,0.5333,0.5714,0.4000,0.0000
py_check_age2,16,16,9,7,7,0.5625,0.5625,0.5625,0.3913,0.0000
py_check_product_code,12,16,8,4,8,0.6667,0.5000,0.5714,0.4000,0.0000
py_check_product_code2,17,18,11,6,7,0.6471,0.6111,0.6286,0.4583,0.0000
py_concat_char_two_str,5,8,4,1,4,0.8000,0.5000,0.6154,0.4444,0.0000
py_concat_char_two_str2,8,9,4,4,5,0.5000,0.4444,0.4706,0.3077,0.0000
py_concat_str_num,8,8,5,3,3,0.6250,0.6250,0.6250,0.4545,0.0000
py_concat_str_num2,8,9,5,3,4,0.6250,0.5556,0.5882,0.4167,0.0000
py_concat_string_num3,8,8,5,3,3,0.6250,0.6250,0.6250,0.4545,0.0000
py_digits,8,8,4,4,4,0.5000,0.5000,0.5000,0.3333,0.0000
py_display_time2,8,7,5,3,2,0.6250,0.7143,0.6667,0.5000,0.0000
py_divisor,4,9,4,0,5,1.0000,0.4444,0.6154,0.4444,0.0000
py_f_to_c_conversion,9,8,6,3,2,0.6667,0.7500,0.7059,0.5455,0.0000
py_fahrenheit_to_celsius,4,9,3,1,6,0.7500,0.3333,0.4615,0.3000,0.0000
py_fail_course,8,8,5,3,3,0.6250,0.6250,0.6250,0.4545,0.0000
py_fail_course2,9,8,5,4,3,0.5556,0.6250,0.5882,0.4167,0.0000
py_fail_course3,7,8,4,3,4,0.5714,0.5000,0.5333,0.3636,0.0000
py_file_input_stat,19,20,12,7,8,0.6316,0.6000,0.6154,0.4444,0.0000
py_find_average,14,12,9,5,3,0.6429,0.7500,0.6923,0.5294,0.0000
py_first_char_words_dict,24,20,15,9,5,0.6250,0.7500,0.6818,0.5172,0.0000
py_if_else_grade,7,8,4,3,4,0.5714,0.5000,0.5333,0.3636,0.0000
py_if_else_num,8,7,4,4,3,0.5000,0.5714,0.5333,0.3636,0.0000
py_if_else_wage,9,10,5,4,5,0.5556,0.5000,0.5263,0.3571,0.0000
py_if_else_wage2,11,11,7,4,4,0.6364,0.6364,0.6364,0.4667,0.0000
py_ifelse_odd_even,5,8,4,1,4,0.8000,0.5000,0.6154,0.4444,0.0000
py_ifelseif_grade2,5,6,3,2,3,0.6000,0.5000,0.5455,0.3750,0.0000
py_input,7,7,4,3,3,0.5714,0.5714,0.5714,0.4000,0.0000
py_input2,9,7,5,4,2,0.5556,0.7143,0.6250,0.4545,0.0000
py_input3,6,8,4,2,4,0.6667,0.5000,0.5714,0.4000,0.0000
py_input4,11,9,7,4,2,0.6364,0.7778,0.7000,0.5385,0.0000
py_input_stat2,19,23,14,5,9,0.7368,0.6087,0.6667,0.5000,0.0000
py_largest_divisor,1,8,1,0,7,1.0000,0.1250,0.2222,0.1250,0.0000
py_list2d_basic,6,6,1,5,5,0.1667,0.1667,0.1667,0.0909,0.0000
py_list2d_basic2,7,6,2,5,4,0.2857,0.3333,0.3077,0.1818,0.0000
py_list2d_basic3,7,6,2,5,4,0.2857,0.3333,0.3077,0.1818,0.0000
py_list_basic,6,5,2,4,3,0.3333,0.4000,0.3636,0.2222,0.0000
py_list_basic2,6,5,2,4,3,0.3333,0.4000,0.3636,0.2222,0.0000
py_list_basic3,7,5,2,5,3,0.2857,0.4000,0.3333,0.2000,0.0000
py_list_change,11,11,6,5,5,0.5455,0.5455,0.5455,0.3750,0.0000
py_list_fill,5,10,4,1,6,0.8000,0.4000,0.5333,0.3636,0.0000
py_list_fill_user_input,9,7,5,4,2,0.5556,0.7143,0.6250,0.4545,0.0000
py_list_min,15,12,8,7,4,0.5333,0.6667,0.5926,0.4211,0.0000
py_list_min_max,11,11,7,4,4,0.6364,0.6364,0.6364,0.4667,0.0000
py_list_process_elements,8,11,4,4,7,0.5000,0.3636,0.4211,0.2667,0.0000
py_list_rotate,12,14,5,7,9,0.4167,0.3571,0.3846,0.2381,0.0000
py_list_rotate_left_twice,12,12,5,7,7,0.4167,0.4167,0.4167,0.2632,0.0000
py_list_rotate_right,10,12,4,6,8,0.4000,0.3333,0.3636,0.2222,0.0000
py_list_rotate_right_twice,12,12,5,7,7,0.4167,0.4167,0.4167,0.2632,0.0000
py_list_swap_adjacent_elements,10,10,5,5,5,0.5000,0.5000,0.5000,0.3333,0.0000
py_loan2,16,15,9,7,6,0.5625,0.6000,0.5806,0.4091,0.0000
py_nested_if_max_of_three,10,8,6,4,2,0.6000,0.7500,0.6667,0.5000,0.0000
py_nested_if_min_max,6,8,3,3,5,0.5000,0.3750,0.4286,0.2727,0.0000
py_nested_if_temperature,10,8,6,4,2,0.6000,0.7500,0.6667,0.5000,0.0000
py_nested_if_temperature2,10,9,6,4,3,0.6000,0.6667,0.6316,0.4615,0.0000
py_phone_age,7,8,4,3,4,0.5714,0.5000,0.5333,0.3636,0.0000
py_phone_age2,8,8,5,3,3,0.6250,0.6250,0.6250,0.4545,0.0000
py_point2,11,14,7,4,7,0.6364,0.5000,0.5600,0.3889,0.0000
py_print_medals,14,16,10,4,6,0.7143,0.6250,0.6667,0.5000,0.0000
py_print_medals_row_column_total,14,19,10,4,9,0.7143,0.5263,0.6061,0.4348,0.0000
py_pythagorean_theorem,8,7,5,3,2,0.6250,0.7143,0.6667,0.5000,0.0000
py_pythagorean_theorem2,7,7,4,3,3,0.5714,0.5714,0.5714,0.4000,0.0000
py_range1_2,4,3,2,2,1,0.5000,0.6667,0.5714,0.4000,0.0000
py_range2_2,4,3,2,2,1,0.5000,0.6667,0.5714,0.4000,0.0000
py_range3_2,4,3,2,2,1,0.5000,0.6667,0.5714,0.4000,0.0000
py_range_one,4,3,2,2,1,0.5000,0.6667,0.5714,0.4000,0.0000
py_range_three,4,3,2,2,1,0.5000,0.6667,0.5714,0.4000,0.0000
py_range_two,4,3,2,2,1,0.5000,0.6667,0.5714,0.4000,0.0000
py_rent_car,9,8,5,4,3,0.5556,0.6250,0.5882,0.4167,0.0000
py_rent_car2,7,7,4,3,3,0.5714,0.5714,0.5714,0.4000,0.0000
py_rent_car3,8,8,5,3,3,0.6250,0.6250,0.6250,0.4545,0.0000
py_repeated_sequence,6,8,4,2,4,0.6667,0.5000,0.5714,0.4000,0.0000
py_repeated_sequence2,6,9,4,2,5,0.6667,0.4444,0.5333,0.3636,0.0000
py_reverse_number,8,10,6,2,4,0.7500,0.6000,0.6667,0.5000,0.0000
py_score_dict2,23,23,16,7,7,0.6957,0.6957,0.6957,0.5333,0.0000
py_search_list,7,10,4,3,6,0.5714,0.4000,0.4706,0.3077,0.0000
py_search_list_count_each,12,16,5,7,11,0.4167,0.3125,0.3571,0.2174,0.0000
py_search_list_total_count,5,13,3,2,10,0.6000,0.2308,0.3333,0.2000,0.0000
py_soda_survey,16,15,8,8,7,0.5000,0.5333,0.5161,0.3478,0.0000
py_soda_survey_soda_avg,16,16,10,6,6,0.6250,0.6250,0.6250,0.4545,0.0000
py_soda_survey_soda_respondent_avg,19,18,12,7,6,0.6316,0.6667,0.6486,0.4800,0.0000
py_squares,5,4,3,2,1,0.6000,0.7500,0.6667,0.5000,0.0000
py_star_patterns,11,11,7,4,4,0.6364,0.6364,0.6364,0.4667,0.0000
py_stars_2,11,13,7,4,6,0.6364,0.5385,0.5833,0.4118,0.0000
py_str_count,12,19,7,5,12,0.5833,0.3684,0.4516,0.2917,0.0000
py_str_count2,12,18,8,4,10,0.6667,0.4444,0.5333,0.3636,0.0000
py_str_repeat2,12,15,7,5,8,0.5833,0.4667,0.5185,0.3500,0.0000
py_str_repeat_chars,8,13,5,3,8,0.6250,0.3846,0.4762,0.3125,0.0000
py_student_score,19,20,13,6,7,0.6842,0.6500,0.6667,0.5000,0.0000
py_sum_digits,9,10,5,4,5,0.5556,0.5000,0.5263,0.3571,0.0000
py_temperature,18,16,13,5,3,0.7222,0.8125,0.7647,0.6190,0.0000
py_temperature_list_days_above_threshold,12,18,8,4,10,0.6667,0.4444,0.5333,0.3636,0.0000
py_three_boolean,6,8,3,3,5,0.5000,0.3750,0.4286,0.2727,0.0000
py_three_boolean2,9,8,5,4,3,0.5556,0.6250,0.5882,0.4167,0.0000
py_three_boolean3,9,8,6,3,2,0.6667,0.7500,0.7059,0.5455,0.0000
py_time_conversion,8,7,5,3,2,0.6250,0.7143,0.6667,0.5000,0.0000
py_tv2,9,16,5,4,11,0.5556,0.3125,0.4000,0.2500,0.0000
py_vending_machine,11,10,7,4,3,0.6364,0.7000,0.6667,0.5000,0.0000
py_vending_machine2,11,10,7,4,3,0.6364,0.7000,0.6667,0.5000,0.0000
py_win_percentage,8,8,5,3,3,0.6250,0.6250,0.6250,0.4545,0.0000
py_win_percentage_input,10,8,6,4,2,0.6000,0.7500,0.6667,0.5000,0.0000
py_win_percentage_won_equal,11,10,7,4,3,0.6364,0.7000,0.6667,0.5000,0.0000
py_work_hours,22,23,15,7,8,0.6818,0.6522,0.6667,0.5000,0.0000
py_work_hours2,23,23,16,7,7,0.6957,0.6957,0.6957,0.5333,0.0000
py_write_squares_odd,5,4,3,2,1,0.6000,0.7500,0.6667,0.5000,0.0000
py_write_squares_range,5,5,3,2,2,0.6000,0.6000,0.6000,0.4286,0.0000
q_py_topic_dictionary:q_py_dict_access1,6,6,4,2,2,0.6667,0.6667,0.6667,0.5000,0.0000
q_py_topic_dictionary:q_py_dict_access2,7,11,4,3,7,0.5714,0.3636,0.4444,0.2857,0.0000
q_py_topic_exceptions:q_py_exception_assertion,6,12,4,2,8,0.6667,0.3333,0.4444,0.2857,0.0000
q_py_topic_exceptions:q_py_exceptions_addarr,10,13,7,3,6,0.7000,0.5385,0.6087,0.4375,0.0000
q_py_topic_exceptions:q_py_list_except1,7,11,7,0,4,1.0000,0.6364,0.7778,0.6364,0.0000
q_py_topic_exceptions:q_py_value_except1,0,10,0,0,10,0.0000,0.0000,0.0000,0.0000,0.0000
q_py_topic_file_processing:q_py_file1,4,6,2,2,4,0.5000,0.3333,0.4000,0.2500,0.0000
q_py_topic_functions:q_py_fun_car1,1,8,0,1,8,0.0000,0.0000,0.0000,0.0000,0.0000
q_py_topic_functions:q_py_fun_car2,10,10,5,5,5,0.5000,0.5000,0.5000,0.3333,0.0000
q_py_topic_if_statement:q_py_if_elif1,1,6,1,0,5,1.0000,0.1667,0.2857,0.1667,0.0000
q_py_topic_if_statement:q_py_nested_if1,1,6,1,0,5,1.0000,0.1667,0.2857,0.1667,0.0000
q_py_topic_if_statement:q_py_nested_if_elif1,1,7,1,0,6,1.0000,0.1429,0.2500,0.1429,0.0000
q_py_topic_if_statement:q_py_nested_if_elif2,3,7,2,1,5,0.6667,0.2857,0.4000,0.2500,0.0000
q_py_topic_lists:q_py_add_two_lists1,13,12,10,3,2,0.7692,0.8333,0.8000,0.6667,0.0000
q_py_topic_lists:q_py_list_access1,6,5,2,4,3,0.3333,0.4000,0.3636,0.2222,0.0000
q_py_topic_lists:q_py_list_access2,11,11,6,5,5,0.5455,0.5455,0.5455,0.3750,0.0000
q_py_topic_lists:q_py_list_append1,10,9,7,3,2,0.7000,0.7778,0.7368,0.5833,0.0000
q_py_topic_lists:q_py_list_remove1,6,5,3,3,2,0.5000,0.6000,0.5455,0.3750,0.0000
q_py_topic_logical_operators:q_py_account_logic1,1,5,1,0,4,1.0000,0.2000,0.3333,0.2000,0.0000
q_py_topic_logical_operators:q_py_comparison_logic1,1,4,1,0,3,1.0000,0.2500,0.4000,0.2500,0.0000
q_py_topic_loops:q_py_for_loop1,3,5,2,1,3,0.6667,0.4000,0.5000,0.3333,0.0000
q_py_topic_loops:q_py_nested_while1,2,8,1,1,7,0.5000,0.1250,0.2000,0.1111,0.0000
q_py_topic_loops:q_py_while_loop1,3,8,2,1,6,0.6667,0.2500,0.3636,0.2222,0.0000
q_py_topic_loops:q_py_while_loop2,4,8,2,2,6,0.5000,0.2500,0.3333,0.2000,0.0000
q_py_topic_output_formatting:q_py_output1,4,4,2,2,2,0.5000,0.5000,0.5000,0.3333,0.0000
q_py_topic_output_formatting:q_py_output2,4,4,2,2,2,0.5000,0.5000,0.5000,0.3333,0.0000
q_py_topic_output_formatting:q_py_output3,5,7,3,2,4,0.6000,0.4286,0.5000,0.3333,0.0000
q_py_topic_output_formatting:q_py_output4,4,4,2,2,2,0.5000,0.5000,0.5000,0.3333,0.0000
q_py_topic_references:q_py_int_ref1,4,7,1,3,6,0.2500,0.1429,0.1818,0.1000,0.0000
q_py_topic_references:q_py_list_int_ref1,3,9,2,1,7,0.6667,0.2222,0.3333,0.2000,0.0000
q_py_topic_references:q_py_list_str_ref1,5,8,2,3,6,0.4000,0.2500,0.3077,0.1818,0.0000
q_py_topic_references:q_py_str_ref1,3,7,2,1,5,0.6667,0.2857,0.4000,0.2500,0.0000
q_py_topic_strings:q_py_concat_strings1,7,10,5,2,5,0.7143,0.5000,0.5882,0.4167,0.0000
q_py_topic_strings:q_py_substring1,4,5,2,2,3,0.5000,0.4000,0.4444,0.2857,0.0000
q_py_topic_two_dimensional_array:q_py_2d_arrays1,3,5,2,1,3,0.6667,0.4000,0.5000,0.3333,0.0000
q_py_topic_two_dimensional_array:q_py_2d_arrays2,9,11,4,5,7,0.4444,0.3636,0.4000,0.2500,0.0000
q_py_topic_two_dimensional_array:q_py_2d_arrays3,8,11,3,5,8,0.3750,0.2727,0.3158,0.1875,0.0000
q_py_topic_two_dimensional_array:q_py_2d_arrays4,12,13,7,5,6,0.5833,0.5385,0.5600,0.3889,0.0000
q_py_topic_variables:q_py_arithmetic1,5,5,2,3,3,0.4000,0.4000,0.4000,0.2500,0.0000
q_py_topic_variables:q_py_arithmetic2,3,4,3,0,1,1.0000,0.7500,0.8571,0.7500,0.0000
q_py_topic_variables:q_py_exchange1,1,3,0,1,3,0.0000,0.0000,0.0000,0.0000,0.0000
q_py_topic_variables:q_py_exchange2,6,5,3,3,2,0.5000,0.6000,0.5455,0.3750,0.0000
q_py_topic_variables:q_py_swap1,1,5,0,1,5,0.0000,0.0000,0.0000,0.0000,0.0000
q_topic_classes_objects:q_py_inheritance_animal1,6,11,3,3,8,0.5000,0.2727,0.3529,0.2143,0.0000
q_topic_classes_objects:q_py_obj_account1,10,16,7,3,9,0.7000,0.4375,0.5385,0.3684,0.0000
q_topic_classes_objects:q_py_obj_bus1,3,14,2,1,12,0.6667,0.1429,0.2353,0.1333,0.0000
q_topic_classes_objects:q_py_obj_car1,3,12,2,1,10,0.6667,0.1667,0.2667,0.1538,0.0000
q_topic_classes_objects:q_py_obj_car2,3,13,2,1,11,0.6667,0.1538,0.2500,0.1429,0.0000
q_topic_classes_objects:q_py_obj_point1,7,13,5,2,8,0.7143,0.3846,0.5000,0.3333,0.0000
q_topic_classes_objects:q_py_obj_student1,18,22,13,5,9,0.7222,0.5909,0.6500,0.4815,0.0000
