exercise_name,parent,leaf_class
py_nested_if_min_max,ComparisonOperator,LessOrEqual
py_nested_if_max_of_three,ComparisonOperator,LessOrEqual
py_nested_if_temperature,ComparisonOperator,LessOrEqual
q_py_topic_exceptions:q_py_exception_assertion,ClassMethod,__init()__
q_py_topic_exceptions:q_py_exceptions_addarr,ClassMethod,__init()__
q_py_topic_exceptions:q_py_value_except1,ClassMethod,__init()__
q_py_topic_exceptions:q_py_value_except1,BuiltInFunction,min()
q_py_topic_functions:q_py_fun_car2,ClassMethod,__init()__
q_py_topic_if_statement:q_py_if_elif1,ClassMethod,__init()__
q_py_topic_if_statement:q_py_nested_if_elif1,ClassMethod,__init()__
q_py_topic_if_statement:q_py_nested_if_elif2,ClassMethod,__init()__
q_py_topic_if_statement:q_py_nested_if_elif2,ArtithmeticOperator,*
q_py_topic_logical_operators:q_py_account_logic1,ClassMethod,__init()__
q_py_topic_logical_operators:q_py_account_logic1,ArtithmeticOperator,*
q_py_topic_logical_operators:q_py_comparison_logic1,ArithmeticExpression,BinaryOperation
q_py_topic_logical_operators:q_py_comparison_logic1,ClassMethod,__init()__
q_py_topic_loops:q_py_for_loop1,ClassMethod,__init()__
q_py_topic_loops:q_py_while_loop1,ClassMethod,__init()__
q_py_topic_loops:q_py_while_loop2,NumericLiteral,FloatLiteral
q_py_topic_loops:q_py_while_loop2,NumericLiteral,IntegerLiteral
q_py_topic_loops:q_py_while_loop2,LiteralCollection,SetLiteral
q_py_topic_loops:q_py_while_loop2,ClassMethod,__init()__
q_py_topic_output_formatting:q_py_output1,ClassMethod,__init()__
q_py_topic_output_formatting:q_py_output1,ComparisonOperator,LessOrEqual
q_py_topic_output_formatting:q_py_output1,ComparisonOperator,Less
q_py_topic_output_formatting:q_py_output1,ComparisonOperator,==
q_py_topic_output_formatting:q_py_output1,ComparisonOperator,NotEqual
q_py_topic_output_formatting:q_py_output1,MembershipOperator,in
q_py_topic_output_formatting:q_py_output1,ArtithmeticOperator,//
q_py_topic_output_formatting:q_py_output1,ArtithmeticOperator,-
q_py_topic_output_formatting:q_py_output1,ArtithmeticOperator,+
q_py_topic_output_formatting:q_py_output2,ClassMethod,__init()__
q_py_topic_output_formatting:q_py_output2,ComparisonOperator,LessOrEqual
q_py_topic_output_formatting:q_py_output2,ArtithmeticOperator,//
q_py_topic_output_formatting:q_py_output3,LogicalOperator,or
q_py_topic_output_formatting:q_py_output3,LogicalOperator,not
q_py_topic_output_formatting:q_py_output3,ExceptionHandlingStatement,TryStatement
q_py_topic_output_formatting:q_py_output3,ExceptionHandlingStatement,RaiseStatement
q_py_topic_output_formatting:q_py_output3,ExceptionHandlingStatement,AssertStatement
q_py_topic_output_formatting:q_py_output3,BuiltInFunction,range()
q_py_topic_output_formatting:q_py_output4,ComparisonOperator,LessOrEqual
q_py_topic_output_formatting:q_py_output4,BuiltInFunction,range()
q_py_topic_references:q_py_int_ref1,ClassMethod,__init()__
q_py_topic_references:q_py_list_str_ref1,ClassMethod,__init()__
q_py_topic_references:q_py_str_ref1,ClassMethod,__init()__
ae_adl_objects3,ClassMethod,__init()__
ae_adl_objects3,ComparisonOperator,LessOrEqual
ae_python_intro,ClassMethod,__init()__
ae_python_float,ClassMethod,__init()__
ae_python_while,ClassMethod,__init()__
ae_python_for,ClassMethod,__init()__
ae_python_function,ClassMethod,__init()__
ae_python_list,ArtithmeticOperator,*
ae_python_split,ComparisonOperator,LessOrEqual
ae_python_class1,ClassMethod,__init()__
ae_python_class1,ComparisonOperator,LessOrEqual
ae_python_class2,ArtithmeticOperator,*
ae_adl_vals_refs2,ComparisonOperator,LessOrEqual
ae_adl_vals_refs3,ClassMethod,__init()__
ae_adl_tryexcept2,ComparisonOperator,LessOrEqual
ae_adl_file1,ComparisonOperator,LessOrEqual
q_py_topic_two_dimensional_array:q_py_2d_arrays1,ClassMethod,__init()__
q_py_topic_two_dimensional_array:q_py_2d_arrays1,ComparisonOperator,LessOrEqual
q_py_topic_two_dimensional_array:q_py_2d_arrays1,Statement,ExpressionStatement
q_py_topic_two_dimensional_array:q_py_2d_arrays1,DefinitionStatement,FunctionDefinition
q_py_topic_two_dimensional_array:q_py_2d_arrays1,DefinitionStatement,ClassDefinition
q_py_topic_two_dimensional_array:q_py_2d_arrays1,BuiltInFunction,input()
q_py_topic_two_dimensional_array:q_py_2d_arrays1,BuiltInFunction,print()
q_py_topic_two_dimensional_array:q_py_2d_arrays3,StringMethod,lower()
q_py_topic_two_dimensional_array:q_py_2d_arrays3,StringMethod,format()
q_py_topic_two_dimensional_array:q_py_2d_arrays3,StringMethod,rstrip()
q_py_topic_two_dimensional_array:q_py_2d_arrays3,ClassMethod,__init()__
q_py_topic_two_dimensional_array:q_py_2d_arrays3,ListMethod,insert()
q_py_topic_two_dimensional_array:q_py_2d_arrays3,ListMethod,pop()
q_py_topic_variables:q_py_arithmetic1,ClassMethod,__init()__
q_py_topic_variables:q_py_swap1,ClassMethod,__init()__
q_py_topic_variables:q_py_swap1,ComparisonOperator,LessOrEqual
q_topic_classes_objects:q_py_obj_account1,LiteralCollection,TupleLiteral
q_topic_classes_objects:q_py_obj_account1,DictionaryMethod,items()
q_topic_classes_objects:q_py_obj_account1,ClassMethod,__init()__
q_topic_classes_objects:q_py_obj_bus1,ComparisonOperator,LessOrEqual
q_topic_classes_objects:q_py_obj_car1,Error,IndexError
q_topic_classes_objects:q_py_obj_car1,ClassMethod,__init()__
q_topic_classes_objects:q_py_obj_car2,ArithmeticExpression,UnaryOperation
q_topic_classes_objects:q_py_obj_car2,LiteralCollection,SetLiteral
q_topic_classes_objects:q_py_obj_car2,ClassMethod,__init()__
q_topic_classes_objects:q_py_obj_car2,ComparisonOperator,NotEqual
q_topic_classes_objects:q_py_obj_car2,ArtithmeticOperator,*
q_topic_classes_objects:q_py_obj_point1,Literal,BooleanLiteral
q_topic_classes_objects:q_py_obj_point1,ClassMethod,__init()__
q_topic_classes_objects:q_py_obj_point1,ComparisonOperator,LessOrEqual
q_topic_classes_objects:q_py_obj_point1,JumpStatement,BreakStatement
q_topic_classes_objects:q_py_obj_point1,BuiltInFunction,tuple()
q_topic_classes_objects:q_py_obj_student1,LiteralCollection,TupleLiteral
q_topic_classes_objects:q_py_obj_student1,ClassMethod,__init()__
q_topic_classes_objects:q_py_obj_student1,ComparisonOperator,LessOrEqual
q_topic_classes_objects:q_py_obj_student1,ComparisonOperator,Less
q_topic_classes_objects:q_py_obj_student1,ConditionalStatement,IfElifElseStatement
q_topic_classes_objects:q_py_obj_student1,ConditionalStatement,IfElifStatement
q_topic_classes_objects:q_py_obj_student1,JumpStatement,BreakStatement
q_topic_classes_objects:q_py_obj_student1,BuiltInFunction,range()
q_topic_classes_objects:q_py_obj_student1,BuiltInFunction,len()
py_average_even_nums,ArtithmeticOperator,*
py_average_float,ArtithmeticOperator,*
py_list_basic,ClassMethod,__init()__
py_list_basic3,ClassMethod,__init()__
py_list_change,ComparisonOperator,LessOrEqual
py_list_fill,ClassMethod,__init()__
py_list_min,ComparisonOperator,LessOrEqual
py_list_rotate_left_twice,ComparisonOperator,LessOrEqual
py_list_rotate_right,ArtithmeticOperator,*
py_print_medals,ComparisonOperator,LessOrEqual
py_print_medals_row_column_total,ComparisonOperator,LessOrEqual
py_list_process_elements,ComparisonOperator,LessOrEqual
py_average_list_elements,ArtithmeticOperator,*
py_search_list,ComparisonOperator,LessOrEqual
py_search_list_total_count,ArtithmeticOperator,*
py_soda_survey,ArtithmeticOperator,*
py_soda_survey_soda_avg,ArtithmeticOperator,*
py_soda_survey_soda_respondent_avg,ComparisonOperator,LessOrEqual
py_soda_survey_soda_respondent_avg,ArtithmeticOperator,*
py_soda_survey_soda_respondent_avg,BuiltInFunction,str()
py_temperature,ArtithmeticOperator,*
py_temperature,ImportStatement,ImportFrom
py_temperature_list_days_above_threshold,ArtithmeticOperator,*
py_work_hours,ComparisonOperator,LessOrEqual
py_work_hours2,ClassMethod,__init()__
py_work_hours2,ArtithmeticOperator,*
py_check_product_code,ClassMethod,__init()__
py_check_product_code,ArtithmeticOperator,*
py_check_product_code2,ClassMethod,__init()__
py_check_product_code2,ArtithmeticOperator,*
py_concat_char_two_str,ClassMethod,__init()__
py_concat_char_two_str,ComparisonOperator,LessOrEqual
py_concat_char_two_str2,ArtithmeticOperator,*
py_str_count,ClassMethod,__init()__
py_str_count,ArtithmeticOperator,*
py_str_count2,ArtithmeticOperator,*
py_if_else_num,ClassMethod,__init()__
py_range_one,ClassMethod,__init()__
py_range_three,ClassMethod,__init()__
py_range_three,ComparisonOperator,LessOrEqual
py_range3_2,ClassMethod,__init()__
py_range3_2,ComparisonOperator,LessOrEqual
py_write_squares_odd,ClassMethod,__init()__
py_stars_2,ArtithmeticOperator,*
py_input2,ClassMethod,__init()__
py_input4,ClassMethod,__init()__
ps_return_bigger_or_none,ClassMethod,__init()__
ps_return_bigger_or_none,ComparisonOperator,LessOrEqual
ps_python_iteration_addition,ClassMethod,__init()__
ps_python_iteration_multiplication,ClassMethod,__init()__
ps_python_nested_calls,ClassMethod,__init()__
ps_python_recursive_factorial,ClassMethod,__init()__
ps_python_list_iteration_zoo,ClassMethod,__init()__
ps_python_conditionals_temperature,ClassMethod,__init()__
ps_python_try_except,ClassMethod,__init()__
ps_python_nested_ifs,ClassMethod,__init()__
ps_python_comparisons,ClassMethod,__init()__
ps_python_add_to_list,ComparisonOperator,LessOrEqual
ps_python_try_adding,ClassMethod,__init()__
ps_python_try_adding,ComparisonOperator,LessOrEqual
ps_python_class_point,ClassMethod,__init()__
ps_python_nested_loops,ArtithmeticOperator,*
