exercise_name,parent,leaf,score
ps_hello,Statement,ExpressionStatement,5
ps_hello,ImportStatement,Import,0
ps_hello,ImportStatement,ImportFrom,0
ps_hello,AssignmentStatement,AugmentedAssignmentStatement,0
ps_hello,AssignmentStatement,SimpleAssignmentStatement,0
ps_hello,IterationStatement,WhileStatement,0
ps_hello,IterationStatement,ForStatement,0
ps_hello,ConditionalStatement,IfElifElseStatement,0
ps_hello,ConditionalStatement,IfElseStatement,0
ps_hello,ConditionalStatement,IfStatement,0
ps_hello,ConditionalStatement,IfElifStatement,0
ps_hello,ExceptionHandlingStatement,TryStatement,0
ps_hello,ExceptionHandlingStatement,RaiseStatement,0
ps_hello,ExceptionHandlingStatement,AssertStatement,0
ps_hello,JumpStatement,PassStatement,0
ps_hello,JumpStatement,ContinueStatement,0
ps_hello,JumpStatement,BreakStatement,0
ps_hello,JumpStatement,ReturnStatement,0
ps_hello,DefinitionStatement,ClassDefinition,0
ps_hello,DefinitionStatement,FunctionDefinition,0
ps_hello,Operator,=,0
ps_hello,LogicalOperator,not,0
ps_hello,LogicalOperator,and,0
ps_hello,LogicalOperator,or,0
ps_hello,ComparisonOperator,Less,0
ps_hello,ComparisonOperator,NotEqual,0
ps_hello,ComparisonOperator,LargerOrEqual,0
ps_hello,ComparisonOperator,LessOrEqual,0
ps_hello,ComparisonOperator,==,0
ps_hello,ComparisonOperator,Larger,0
ps_hello,ArtithmeticOperator,//,0
ps_hello,ArtithmeticOperator,Modulus,0
ps_hello,ArtithmeticOperator,/,0
ps_hello,ArtithmeticOperator,*,0
ps_hello,ArtithmeticOperator,**,0
ps_hello,ArtithmeticOperator,-,0
ps_hello,ArtithmeticOperator,+,0
ps_hello,MembershipOperator,in,0
ps_hello,Python,HandlingInput,0
ps_hello,Python,FindingLength,0
ps_hello,Python,Importing,0
ps_hello,Python,CheckingForItem,0
ps_hello,Python,Concatenation,0
ps_hello,Python,Printing,5
ps_hello,HandlingObjectOrientedProgramming,CallingOOPMethod,0
ps_hello,HandlingObjectOrientedProgramming,DefiningOOPMethod,0
ps_hello,HandlingObjectOrientedProgramming,CreatingObject,0
ps_hello,HandlingObjectOrientedProgramming,DefiningClass,0
ps_hello,CheckingCondition,IfElseChecking,0
ps_hello,CheckingCondition,IfChecking,0
ps_hello,CheckingCondition,AssertChecking,0
ps_hello,CheckingCondition,BooleanEvaluating,0
ps_hello,CheckingCondition,IfElifElseChecking,0
ps_hello,CheckingCondition,NestedIfChecking,0
ps_hello,CheckingCondition,IfElifChecking,0
ps_hello,CheckingInWhileLoop,IfCheckingInWhileLoop,0
ps_hello,CheckingInWhileLoop,IfElseCheckingInWhileLoop,0
ps_hello,CheckingInWhileLoop,IfElifCheckingInWhileLoop,0
ps_hello,CheckingInWhileLoop,IfElifElseCheckingInWhileLoop,0
ps_hello,CheckingInForLoop,IfElifElseCheckingInForLoop,0
ps_hello,CheckingInForLoop,IfElseCheckingInForLoop,0
ps_hello,CheckingInForLoop,IfCheckingInForLoop,0
ps_hello,CheckingInForLoop,IfElifCheckingInForLoop,0
ps_hello,HandlingInteger,TransformingToIntType,0
ps_hello,HandlingFloat,TransformingToFloatType,0
ps_hello,HandlingString,FormattingString,0
ps_hello,HandlingString,ReplacingStringContent,0
ps_hello,HandlingString,SplittingString,0
ps_hello,HandlingString,TrimmingString,0
ps_hello,HandlingString,CreatingString,4
ps_hello,HandlingString,SlicingString,0
ps_hello,HandlingString,TransformingToStringType,0
ps_hello,HandlingString,IndexingString,0
ps_hello,ModifyingStringCase,CapitalizeString,0
ps_hello,ModifyingStringCase,ConvertStringToUpperCase,0
ps_hello,ModifyingStringCase,ConvertStringToLowerCase,0
ps_hello,HandlingFile,ReadingLine,0
ps_hello,HandlingFile,OpeningFile,0
ps_hello,HandlingFile,ClosingFile,0
ps_hello,HandlingTuple,IndexingTuple,0
ps_hello,HandlingTuple,SlicingTuple,0
ps_hello,HandlingTuple,CreatingTuple,0
ps_hello,HandlingDictionary,AccessingDictionary,0
ps_hello,HandlingDictionary,CreatingDictionary,0
ps_hello,HandlingDictionary,IndexingDictionary,0
ps_hello,HandlingDictionary,AddingItemToDictionary,0
ps_hello,HandlingDictionary,ReplacingDictionaryElement,0
ps_hello,HandlingList,DeletingListElement,0
ps_hello,HandlingList,CreatingList,0
ps_hello,HandlingList,ReplacingListElement,0
ps_hello,HandlingList,ReversingList,0
ps_hello,HandlingList,ListReferencing,0
ps_hello,HandlingList,SlicingList,0
ps_hello,HandlingList,IndexingList,0
ps_hello,AddingListElement,AddingListElementWithInsert,0
ps_hello,AddingListElement,AddingListElementWithAppend,0
ps_hello,ArithmeticOperation,Addition,0
ps_hello,ArithmeticOperation,Division,0
ps_hello,ArithmeticOperation,Substraction,0
ps_hello,ArithmeticOperation,FindAbsolute,0
ps_hello,ArithmeticOperation,FindRemainder,0
ps_hello,ArithmeticOperation,Multiplication,0
ps_hello,ArithmeticOperation,FindMaximum,0
ps_hello,ArithmeticOperation,Round,0
ps_hello,ArithmeticOperation,Power,0
ps_hello,ArithmeticOperation,FindMinimum,0
ps_hello,NonNestedIteration,SingleForLoopIteration,0
ps_hello,NonNestedIteration,SingleWhileLoopIteration,0
ps_hello,ForLoopWithUpdate,ForLoopWithListIndexing,0
ps_hello,ForLoopWithUpdate,ForLoopWith+=,0
ps_hello,ForLoopWithUpdate,ForLoopWith*=,0
ps_hello,WhileLoopWithUpdate,WhileLoopWith*=,0
ps_hello,WhileLoopWithUpdate,WhileLoopWithListIndexing,0
ps_hello,WhileLoopWithUpdate,WhileLoopWith+=,0
ps_hello,NestedLoopIteration,NestedWhileLoopIteration,0
ps_hello,NestedLoopIteration,NestedForLoopIteration,0
ps_hello,NestedLoopIteration,MixedNestedLoopIteration,0
ps_hello,HandlingAdvancedDataStructure,QueueTask,0
ps_hello,HandlingAdvancedDataStructure,LinkedListTask,0
ps_hello,HandlingAdvancedDataStructure,BinaryTreeTask,0
ps_hello,HandlingAdvancedDataStructure,StackTask,0
ps_hello,TwoDimensionalArrayTask,ReplacingElement2DArray,0
ps_hello,TwoDimensionalArrayTask,Create2DArray,0
ps_hello,TwoDimensionalArrayTask,Indexing2DArray,0
ps_hello,HandlingFunction,CallingFunctionLibrary,5
ps_hello,HandlingStandardFunction,CallingStandardFunction,5
ps_hello,HandlingStandardFunction,DefiningStandardFunction,0
ps_hello,HandlingFunction,NestedFunctionCall,0
ps_hello,HandlingNestedFunction,CallingNestedFunction,0
ps_hello,HandlingNestedFunction,DefiningNestedFunction,0
ps_hello,HandlingFunctionCallingFunction,DefiningFunctionCallingFunction,0
ps_hello,HandlingFunctionCallingFunction,CallingFunctionCallingFunction,3
ps_hello,HandlingRecursiveFunction,CallingRecursiveFunction,0
ps_hello,HandlingRecursiveFunction,DefiningRecursiveFunction,0
ps_hello,ManagingVariable,UpdatingVariable,0
ps_hello,ManagingVariable,SwappingVariablesValue,0
ps_hello,ManagingVariable,AssigningVariable,0
ps_hello,HandlingError,HandlingSpecificError,0
ps_hello,HandlingError,HandlingGeneralError,0
ps_simple_function,BuiltInFunction,min(),0
ps_simple_function,BuiltInFunction,tuple(),0
ps_simple_function,BuiltInFunction,open(),0
ps_simple_function,BuiltInFunction,input(),0
ps_simple_function,BuiltInFunction,next(),0
ps_simple_function,BuiltInFunction,range(),0
ps_simple_function,BuiltInFunction,str(),1
ps_simple_function,BuiltInFunction,float(),0
ps_simple_function,BuiltInFunction,int(),0
ps_simple_function,BuiltInFunction,round(),0
ps_simple_function,BuiltInFunction,dict(),0
ps_simple_function,BuiltInFunction,list(),0
ps_simple_function,BuiltInFunction,print(),5
ps_simple_function,BuiltInFunction,abs(),0
ps_simple_function,BuiltInFunction,set(),0
ps_simple_function,BuiltInFunction,max(),0
ps_simple_function,BuiltInFunction,len(),0
ps_simple_function,StringMethod,rstrip(),0
ps_simple_function,StringMethod,format(),0
ps_simple_function,StringMethod,split(),0
ps_simple_function,StringMethod,capitalize(),0
ps_simple_function,StringMethod,lower(),0
ps_simple_function,StringMethod,replace(),0
ps_simple_function,StringMethod,join(),0
ps_simple_function,ClassMethod,__init()__,0
ps_simple_function,FileMethod,readline(),0
ps_simple_function,FileMethod,read(),0
ps_simple_function,FileMethod,close(),0
ps_simple_function,ListMethod,append(),0
ps_simple_function,ListMethod,reverse(),0
ps_simple_function,ListMethod,insert(),0
ps_simple_function,ListMethod,pop(),0
ps_simple_function,ListMethod,remove(),0
ps_simple_function,DictionaryMethod,keys(),0
ps_simple_function,DictionaryMethod,values(),0
ps_simple_function,DictionaryMethod,items(),0
ps_simple_function,DictionaryMethod,get(),0
ps_simple_function,Error,FileNotFoundError,0
ps_simple_function,Error,TypeError,0
ps_simple_function,Error,OSError,0
ps_simple_function,Error,ValueError,0
ps_simple_function,Error,AssertionError,0
ps_simple_function,Error,IndexError,0
ps_simple_function,Error,IOError,0
ps_simple_function,Literal,NoneLiteral,0
ps_simple_function,Literal,StringLiteral,5
ps_simple_function,Literal,BooleanLiteral,0
ps_simple_function,NumericLiteral,IntegerLiteral,0
ps_simple_function,NumericLiteral,FloatLiteral,0
ps_simple_function,LiteralCollection,SetLiteral,0
ps_simple_function,LiteralCollection,ListLiteral,0
ps_simple_function,LiteralCollection,TupleLiteral,0
ps_simple_function,LiteralCollection,DictLiteral,0
ps_simple_function,Call,FunctionCall,5
ps_simple_function,SubscriptExpression,IndexingExpression,0
ps_simple_function,SubscriptExpression,SlicingExpression,0
ps_simple_function,LogicalExpression,BooleanExpression,0
ps_simple_function,LogicalExpression,ComparisonExpression,0
ps_simple_function,ArithmeticExpression,UnaryOperation,0
ps_simple_function,ArithmeticExpression,BinaryOperation,0
ps_simple_function,Statement,ExpressionStatement,5
ps_simple_function,ImportStatement,Import,0
ps_simple_function,ImportStatement,ImportFrom,0
ps_simple_function,AssignmentStatement,AugmentedAssignmentStatement,0
ps_simple_function,AssignmentStatement,SimpleAssignmentStatement,0
ps_simple_function,IterationStatement,WhileStatement,0
ps_simple_function,IterationStatement,ForStatement,0
ps_simple_function,ConditionalStatement,IfElifElseStatement,0
ps_simple_function,ConditionalStatement,IfElseStatement,0
ps_simple_function,ConditionalStatement,IfStatement,0
ps_simple_function,ConditionalStatement,IfElifStatement,0
ps_simple_function,ExceptionHandlingStatement,TryStatement,0
ps_simple_function,ExceptionHandlingStatement,RaiseStatement,0
ps_simple_function,ExceptionHandlingStatement,AssertStatement,0
ps_simple_function,JumpStatement,PassStatement,0
ps_simple_function,JumpStatement,ContinueStatement,0
ps_simple_function,JumpStatement,BreakStatement,0
ps_simple_function,JumpStatement,ReturnStatement,0
ps_simple_function,DefinitionStatement,ClassDefinition,0
ps_simple_function,DefinitionStatement,FunctionDefinition,5
ps_simple_function,Operator,=,1
ps_simple_function,LogicalOperator,not,0
ps_simple_function,LogicalOperator,and,0
ps_simple_function,LogicalOperator,or,0
ps_simple_function,ComparisonOperator,Less,0
ps_simple_function,ComparisonOperator,NotEqual,0
ps_simple_function,ComparisonOperator,LargerOrEqual,0
ps_simple_function,ComparisonOperator,LessOrEqual,0
ps_simple_function,ComparisonOperator,==,0
ps_simple_function,ComparisonOperator,Larger,0
ps_simple_function,ArtithmeticOperator,//,0
ps_simple_function,ArtithmeticOperator,Modulus,0
ps_simple_function,ArtithmeticOperator,/,0
ps_simple_function,ArtithmeticOperator,*,0
ps_simple_function,ArtithmeticOperator,**,0
ps_simple_function,ArtithmeticOperator,-,0
ps_simple_function,ArtithmeticOperator,+,0
ps_simple_function,MembershipOperator,in,0
ps_simple_function,Python,HandlingInput,0
ps_simple_function,Python,FindingLength,0
ps_simple_function,Python,Importing,0
ps_simple_function,Python,CheckingForItem,0
ps_simple_function,Python,Concatenation,0
ps_simple_function,Python,Printing,5
ps_simple_function,HandlingObjectOrientedProgramming,CallingOOPMethod,0
ps_simple_function,HandlingObjectOrientedProgramming,DefiningOOPMethod,0
ps_simple_function,HandlingObjectOrientedProgramming,CreatingObject,0
ps_simple_function,HandlingObjectOrientedProgramming,DefiningClass,0
ps_simple_function,CheckingCondition,IfElseChecking,0
ps_simple_function,CheckingCondition,IfChecking,0
ps_simple_function,CheckingCondition,AssertChecking,0
ps_simple_function,CheckingCondition,BooleanEvaluating,0
ps_simple_function,CheckingCondition,IfElifElseChecking,0
ps_simple_function,CheckingCondition,NestedIfChecking,0
ps_simple_function,CheckingCondition,IfElifChecking,0
ps_simple_function,CheckingInWhileLoop,IfCheckingInWhileLoop,0
ps_simple_function,CheckingInWhileLoop,IfElseCheckingInWhileLoop,0
ps_simple_function,CheckingInWhileLoop,IfElifCheckingInWhileLoop,0
ps_simple_function,CheckingInWhileLoop,IfElifElseCheckingInWhileLoop,0
ps_simple_function,CheckingInForLoop,IfElifElseCheckingInForLoop,0
ps_simple_function,CheckingInForLoop,IfElseCheckingInForLoop,0
ps_simple_function,CheckingInForLoop,IfCheckingInForLoop,0
ps_simple_function,CheckingInForLoop,IfElifCheckingInForLoop,0
ps_simple_function,HandlingInteger,TransformingToIntType,0
ps_simple_function,HandlingFloat,TransformingToFloatType,0
ps_simple_function,HandlingString,FormattingString,0
ps_simple_function,HandlingString,ReplacingStringContent,0
ps_simple_function,HandlingString,SplittingString,0
ps_simple_function,HandlingString,TrimmingString,0
ps_simple_function,HandlingString,CreatingString,4
ps_simple_function,HandlingString,SlicingString,0
ps_simple_function,HandlingString,TransformingToStringType,0
ps_simple_function,HandlingString,IndexingString,0
ps_simple_function,ModifyingStringCase,CapitalizeString,0
ps_simple_function,ModifyingStringCase,ConvertStringToUpperCase,0
ps_simple_function,ModifyingStringCase,ConvertStringToLowerCase,0
ps_simple_function,HandlingFile,ReadingLine,0
ps_simple_function,HandlingFile,OpeningFile,0
ps_simple_function,HandlingFile,ClosingFile,0
ps_simple_function,HandlingTuple,IndexingTuple,0
ps_simple_function,HandlingTuple,SlicingTuple,0
ps_simple_function,HandlingTuple,CreatingTuple,0
ps_simple_function,HandlingDictionary,AccessingDictionary,0
ps_simple_function,HandlingDictionary,CreatingDictionary,0
ps_simple_function,HandlingDictionary,IndexingDictionary,0
ps_simple_function,HandlingDictionary,AddingItemToDictionary,0
ps_simple_function,HandlingDictionary,ReplacingDictionaryElement,0
ps_simple_function,HandlingList,DeletingListElement,0
ps_simple_function,HandlingList,CreatingList,0
ps_simple_function,HandlingList,ReplacingListElement,0
ps_simple_function,HandlingList,ReversingList,0
ps_simple_function,HandlingList,ListReferencing,0
ps_simple_function,HandlingList,SlicingList,0
ps_simple_function,HandlingList,IndexingList,0
ps_simple_function,AddingListElement,AddingListElementWithInsert,0
ps_simple_function,AddingListElement,AddingListElementWithAppend,0
ps_simple_function,ArithmeticOperation,Addition,0
ps_simple_function,ArithmeticOperation,Division,0
ps_simple_function,ArithmeticOperation,Substraction,0
ps_simple_function,ArithmeticOperation,FindAbsolute,0
ps_simple_function,ArithmeticOperation,FindRemainder,0
ps_simple_function,ArithmeticOperation,Multiplication,0
ps_simple_function,ArithmeticOperation,FindMaximum,0
ps_simple_function,ArithmeticOperation,Round,0
ps_simple_function,ArithmeticOperation,Power,0
ps_simple_function,ArithmeticOperation,FindMinimum,0
ps_simple_function,NonNestedIteration,SingleForLoopIteration,0
ps_simple_function,NonNestedIteration,SingleWhileLoopIteration,0
ps_simple_function,ForLoopWithUpdate,ForLoopWithListIndexing,0
ps_simple_function,ForLoopWithUpdate,ForLoopWith+=,0
ps_simple_function,ForLoopWithUpdate,ForLoopWith*=,0
ps_simple_function,WhileLoopWithUpdate,WhileLoopWith*=,0
ps_simple_function,WhileLoopWithUpdate,WhileLoopWithListIndexing,0
ps_simple_function,WhileLoopWithUpdate,WhileLoopWith+=,0
ps_simple_function,NestedLoopIteration,NestedWhileLoopIteration,0
ps_simple_function,NestedLoopIteration,NestedForLoopIteration,0
ps_simple_function,NestedLoopIteration,MixedNestedLoopIteration,0
ps_simple_function,HandlingAdvancedDataStructure,QueueTask,0
ps_simple_function,HandlingAdvancedDataStructure,LinkedListTask,0
ps_simple_function,HandlingAdvancedDataStructure,BinaryTreeTask,0
ps_simple_function,HandlingAdvancedDataStructure,StackTask,0
ps_simple_function,TwoDimensionalArrayTask,ReplacingElement2DArray,0
ps_simple_function,TwoDimensionalArrayTask,Create2DArray,0
ps_simple_function,TwoDimensionalArrayTask,Indexing2DArray,0
ps_simple_function,HandlingFunction,CallingFunctionLibrary,5
ps_simple_function,HandlingStandardFunction,DefiningStandardFunction,5
ps_simple_function,HandlingStandardFunction,CallingStandardFunction,5
ps_simple_function,HandlingFunction,NestedFunctionCall,0
ps_simple_function,HandlingNestedFunction,DefiningNestedFunction,0
ps_simple_function,HandlingNestedFunction,CallingNestedFunction,0
ps_simple_function,HandlingFunctionCallingFunction,DefiningFunctionCallingFunction,5
ps_simple_function,HandlingFunctionCallingFunction,CallingFunctionCallingFunction,5
ps_simple_function,HandlingRecursiveFunction,CallingRecursiveFunction,0
ps_simple_function,HandlingRecursiveFunction,DefiningRecursiveFunction,0
ps_simple_function,ManagingVariable,UpdatingVariable,0
ps_simple_function,ManagingVariable,SwappingVariablesValue,0
ps_simple_function,ManagingVariable,AssigningVariable,0
ps_simple_function,HandlingError,HandlingSpecificError,0
ps_simple_function,HandlingError,HandlingGeneralError,0
ps_simple_params,BuiltInFunction,min(),0
ps_simple_params,BuiltInFunction,tuple(),0
ps_simple_params,BuiltInFunction,open(),0
ps_simple_params,BuiltInFunction,input(),0
ps_simple_params,BuiltInFunction,next(),0
ps_simple_params,BuiltInFunction,range(),0
ps_simple_params,BuiltInFunction,str(),0
ps_simple_params,BuiltInFunction,float(),0
ps_simple_params,BuiltInFunction,int(),0
ps_simple_params,BuiltInFunction,round(),0
ps_simple_params,BuiltInFunction,dict(),0
ps_simple_params,BuiltInFunction,list(),0
ps_simple_params,BuiltInFunction,print(),5
ps_simple_params,BuiltInFunction,abs(),0
ps_simple_params,BuiltInFunction,set(),0
ps_simple_params,BuiltInFunction,max(),0
ps_simple_params,BuiltInFunction,len(),0
ps_simple_params,StringMethod,rstrip(),0
ps_simple_params,StringMethod,format(),0
ps_simple_params,StringMethod,split(),0
ps_simple_params,StringMethod,capitalize(),0
ps_simple_params,StringMethod,lower(),0
ps_simple_params,StringMethod,replace(),0
ps_simple_params,StringMethod,join(),0
ps_simple_params,ClassMethod,__init()__,0
ps_simple_params,FileMethod,readline(),0
ps_simple_params,FileMethod,read(),0
ps_simple_params,FileMethod,close(),0
ps_simple_params,ListMethod,append(),0
ps_simple_params,ListMethod,reverse(),0
ps_simple_params,ListMethod,insert(),0
ps_simple_params,ListMethod,pop(),0
ps_simple_params,ListMethod,remove(),0
ps_simple_params,DictionaryMethod,keys(),0
ps_simple_params,DictionaryMethod,values(),0
ps_simple_params,DictionaryMethod,items(),0
ps_simple_params,DictionaryMethod,get(),0
ps_simple_params,Error,FileNotFoundError,0
ps_simple_params,Error,TypeError,0
ps_simple_params,Error,OSError,0
ps_simple_params,Error,ValueError,0
ps_simple_params,Error,AssertionError,0
ps_simple_params,Error,IndexError,0
ps_simple_params,Error,IOError,0
ps_simple_params,Literal,NoneLiteral,1
ps_simple_params,Literal,StringLiteral,2
ps_simple_params,Literal,BooleanLiteral,0
ps_simple_params,NumericLiteral,IntegerLiteral,5
ps_simple_params,NumericLiteral,FloatLiteral,0
ps_simple_params,LiteralCollection,SetLiteral,0
ps_simple_params,LiteralCollection,ListLiteral,0
ps_simple_params,LiteralCollection,TupleLiteral,0
ps_simple_params,LiteralCollection,DictLiteral,0
ps_simple_params,Call,FunctionCall,5
ps_simple_params,SubscriptExpression,IndexingExpression,0
ps_simple_params,SubscriptExpression,SlicingExpression,0
ps_simple_params,LogicalExpression,BooleanExpression,0
ps_simple_params,LogicalExpression,ComparisonExpression,0
ps_simple_params,ArithmeticExpression,UnaryOperation,0
ps_simple_params,ArithmeticExpression,BinaryOperation,5
ps_simple_params,Statement,ExpressionStatement,5
ps_simple_params,ImportStatement,Import,0
ps_simple_params,ImportStatement,ImportFrom,0
ps_simple_params,AssignmentStatement,AugmentedAssignmentStatement,0
ps_simple_params,AssignmentStatement,SimpleAssignmentStatement,1
ps_simple_params,IterationStatement,WhileStatement,0
ps_simple_params,IterationStatement,ForStatement,0
ps_simple_params,ConditionalStatement,IfElifElseStatement,0
ps_simple_params,ConditionalStatement,IfElseStatement,0
ps_simple_params,ConditionalStatement,IfStatement,0
ps_simple_params,ConditionalStatement,IfElifStatement,0
ps_simple_params,ExceptionHandlingStatement,TryStatement,0
ps_simple_params,ExceptionHandlingStatement,RaiseStatement,0
ps_simple_params,ExceptionHandlingStatement,AssertStatement,0
ps_simple_params,JumpStatement,PassStatement,0
ps_simple_params,JumpStatement,ContinueStatement,0
ps_simple_params,JumpStatement,BreakStatement,0
ps_simple_params,JumpStatement,ReturnStatement,5
ps_simple_params,DefinitionStatement,ClassDefinition,0
ps_simple_params,DefinitionStatement,FunctionDefinition,5
ps_simple_params,Operator,=,3
ps_simple_params,LogicalOperator,not,0
ps_simple_params,LogicalOperator,and,0
ps_simple_params,LogicalOperator,or,0
ps_simple_params,ComparisonOperator,Less,0
ps_simple_params,ComparisonOperator,NotEqual,0
ps_simple_params,ComparisonOperator,LargerOrEqual,0
ps_simple_params,ComparisonOperator,LessOrEqual,0
ps_simple_params,ComparisonOperator,==,0
ps_simple_params,ComparisonOperator,Larger,0
ps_simple_params,ArtithmeticOperator,//,0
ps_simple_params,ArtithmeticOperator,Modulus,0
ps_simple_params,ArtithmeticOperator,/,0
ps_simple_params,ArtithmeticOperator,*,0
ps_simple_params,ArtithmeticOperator,**,0
ps_simple_params,ArtithmeticOperator,-,5
ps_simple_params,ArtithmeticOperator,+,5
ps_simple_params,MembershipOperator,in,0
ps_simple_params,Python,HandlingInput,0
ps_simple_params,Python,FindingLength,0
ps_simple_params,Python,Importing,0
ps_simple_params,Python,CheckingForItem,0
ps_simple_params,Python,Concatenation,0
ps_simple_params,Python,Printing,5
ps_simple_params,HandlingObjectOrientedProgramming,CallingOOPMethod,0
ps_simple_params,HandlingObjectOrientedProgramming,DefiningOOPMethod,0
ps_simple_params,HandlingObjectOrientedProgramming,CreatingObject,0
ps_simple_params,HandlingObjectOrientedProgramming,DefiningClass,0
ps_simple_params,CheckingCondition,IfElseChecking,0
ps_simple_params,CheckingCondition,IfChecking,0
ps_simple_params,CheckingCondition,AssertChecking,0
ps_simple_params,CheckingCondition,BooleanEvaluating,0
ps_simple_params,CheckingCondition,IfElifElseChecking,0
ps_simple_params,CheckingCondition,NestedIfChecking,0
ps_simple_params,CheckingCondition,IfElifChecking,0
ps_simple_params,CheckingInWhileLoop,IfCheckingInWhileLoop,0
ps_simple_params,CheckingInWhileLoop,IfElseCheckingInWhileLoop,0
ps_simple_params,CheckingInWhileLoop,IfElifCheckingInWhileLoop,0
ps_simple_params,CheckingInWhileLoop,IfElifElseCheckingInWhileLoop,0
ps_simple_params,CheckingInForLoop,IfElifElseCheckingInForLoop,0
ps_simple_params,CheckingInForLoop,IfElseCheckingInForLoop,0
ps_simple_params,CheckingInForLoop,IfCheckingInForLoop,0
ps_simple_params,CheckingInForLoop,IfElifCheckingInForLoop,0
ps_simple_params,HandlingInteger,TransformingToIntType,2
ps_simple_params,HandlingFloat,TransformingToFloatType,0
ps_simple_params,HandlingString,FormattingString,0
ps_simple_params,HandlingString,ReplacingStringContent,0
ps_simple_params,HandlingString,SplittingString,0
ps_simple_params,HandlingString,TrimmingString,0
ps_simple_params,HandlingString,CreatingString,0
ps_simple_params,HandlingString,SlicingString,0
ps_simple_params,HandlingString,TransformingToStringType,1
ps_simple_params,HandlingString,IndexingString,0
ps_simple_params,ModifyingStringCase,CapitalizeString,0
ps_simple_params,ModifyingStringCase,ConvertStringToUpperCase,0
ps_simple_params,ModifyingStringCase,ConvertStringToLowerCase,0
ps_simple_params,HandlingFile,ReadingLine,0
ps_simple_params,HandlingFile,OpeningFile,0
ps_simple_params,HandlingFile,ClosingFile,0
ps_simple_params,HandlingTuple,IndexingTuple,0
ps_simple_params,HandlingTuple,SlicingTuple,0
ps_simple_params,HandlingTuple,CreatingTuple,0
ps_simple_params,HandlingDictionary,AccessingDictionary,0
ps_simple_params,HandlingDictionary,CreatingDictionary,0
ps_simple_params,HandlingDictionary,IndexingDictionary,0
ps_simple_params,HandlingDictionary,AddingItemToDictionary,0
ps_simple_params,HandlingDictionary,ReplacingDictionaryElement,0
ps_simple_params,HandlingList,DeletingListElement,0
ps_simple_params,HandlingList,CreatingList,0
ps_simple_params,HandlingList,ReplacingListElement,0
ps_simple_params,HandlingList,ReversingList,0
ps_simple_params,HandlingList,ListReferencing,0
ps_simple_params,HandlingList,SlicingList,0
ps_simple_params,HandlingList,IndexingList,0
ps_simple_params,AddingListElement,AddingListElementWithInsert,0
ps_simple_params,AddingListElement,AddingListElementWithAppend,0
ps_simple_params,ArithmeticOperation,Addition,5
ps_simple_params,ArithmeticOperation,Division,0
ps_simple_params,ArithmeticOperation,Substraction,0
ps_simple_params,ArithmeticOperation,FindAbsolute,0
ps_simple_params,ArithmeticOperation,FindRemainder,0
ps_simple_params,ArithmeticOperation,Multiplication,0
ps_simple_params,ArithmeticOperation,FindMaximum,0
ps_simple_params,ArithmeticOperation,Round,0
ps_simple_params,ArithmeticOperation,Power,0
ps_simple_params,ArithmeticOperation,FindMinimum,0
