session,batch_id,exercise_name,missing_python_count,missing_education_count,missing_any_count
window_10,batch_68c7e9895c0c819092f2bc941852cf31,py_score_dict2,0,2,2
window_10,batch_68c7e9895c0c819092f2bc941852cf31,py_search_list,1,2,3
window_10,batch_68c7e9895c0c819092f2bc941852cf31,py_search_list_count_each,6,5,11
window_10,batch_68c7e9895c0c819092f2bc941852cf31,py_search_list_total_count,0,5,5
window_10,batch_68c7e9895c0c819092f2bc941852cf31,py_soda_survey,2,3,5
window_10,batch_68c7e9895c0c819092f2bc941852cf31,py_soda_survey_soda_avg,1,3,4
window_10,batch_68c7e9895c0c819092f2bc941852cf31,py_soda_survey_soda_respondent_avg,0,8,8
window_10,batch_68c7e9895c0c819092f2bc941852cf31,py_squares,0,3,3
window_10,batch_68c7e9895c0c819092f2bc941852cf31,py_star_patterns,0,4,4
window_10,batch_68c7e9895c0c819092f2bc941852cf31,py_stars_2,0,8,8
window_10,batch_68c7e9895c0c819092f2bc941852cf31,py_str_count,0,5,5
window_10,batch_68c7e9895c0c819092f2bc941852cf31,py_str_count2,5,4,9
window_10,batch_68c7e9895c0c819092f2bc941852cf31,py_str_repeat,0,5,5
window_10,batch_68c7e9895c0c819092f2bc941852cf31,py_str_repeat2,0,2,2
window_10,batch_68c7e9895c0c819092f2bc941852cf31,py_str_repeat_chars,0,3,3
window_10,batch_68c7e9895c0c819092f2bc941852cf31,py_student_score,0,2,2
window_10,batch_68c7e9895c0c819092f2bc941852cf31,py_sum_digits,2,0,2
window_10,batch_68c7e9895c0c819092f2bc941852cf31,py_temperature,10,3,13
window_10,batch_68c7e9895c0c819092f2bc941852cf31,py_temperature_list_days_above_threshold,5,4,9
window_10,batch_68c7e9895c0c819092f2bc941852cf31,py_three_boolean,2,0,2
window_10,batch_68c7e9895c0c819092f2bc941852cf31,py_three_boolean2,2,3,5
window_10,batch_68c7e9895c0c819092f2bc941852cf31,py_three_boolean3,2,2,4
window_10,batch_68c7e9895c0c819092f2bc941852cf31,py_time_conversion,5,2,7
window_10,batch_68c7e9895c0c819092f2bc941852cf31,py_tv2,2,5,7
window_10,batch_68c7e9895c0c819092f2bc941852cf31,py_vending_machine,1,1,2
window_10,batch_68c7e9895c0c819092f2bc941852cf31,py_vending_machine2,5,2,7
window_10,batch_68c7e9895c0c819092f2bc941852cf31,py_win_percentage,10,2,12
window_10,batch_68c7e9895c0c819092f2bc941852cf31,py_win_percentage_input,2,2,4
window_10,batch_68c7e9895c0c819092f2bc941852cf31,py_win_percentage_won_equal,2,2,4
window_10,batch_68c7e9895c0c819092f2bc941852cf31,py_work_hours,6,3,9
window_10,batch_68c7e9895c0c819092f2bc941852cf31,py_work_hours2,6,3,9
window_10,batch_68c7e9895c0c819092f2bc941852cf31,py_write_squares_odd,0,3,3
window_10,batch_68c7e9895c0c819092f2bc941852cf31,py_write_squares_range,0,4,4
window_10,batch_68c7e9895c0c819092f2bc941852cf31,q_py_topic_dictionary:q_py_dict_access1,10,10,20
window_10,batch_68c7e9895c0c819092f2bc941852cf31,q_py_topic_dictionary:q_py_dict_access2,0,18,18
window_10,batch_68c7e9895c0c819092f2bc941852cf31,q_py_topic_exceptions:q_py_exception_assertion,0,2,2
window_10,batch_68c7e9895c0c819092f2bc941852cf31,q_py_topic_exceptions:q_py_exceptions_addarr,5,3,8
window_10,batch_68c7e9895c0c819092f2bc941852cf31,q_py_topic_exceptions:q_py_list_except1,0,2,2
window_10,batch_68c7e9895c0c819092f2bc941852cf31,q_py_topic_exceptions:q_py_value_except1,0,4,4
window_10,batch_68c7e9895c0c819092f2bc941852cf31,q_py_topic_file_processing:q_py_file1,0,2,2
window_10,batch_68c7e9895c0c819092f2bc941852cf31,q_py_topic_functions:q_py_fun_car1,0,2,2
window_10,batch_68c7e9895c0c819092f2bc941852cf31,q_py_topic_functions:q_py_fun_car2,10,4,14
window_10,batch_68c7e9895c0c819092f2bc941852cf31,q_py_topic_if_statement:q_py_if_elif1,0,2,2
window_10,batch_68c7e9895c0c819092f2bc941852cf31,q_py_topic_if_statement:q_py_nested_if1,0,2,2
window_10,batch_68c7e9895c0c819092f2bc941852cf31,q_py_topic_if_statement:q_py_nested_if_elif1,0,2,2
window_10,batch_68c7e9895c0c819092f2bc941852cf31,q_py_topic_if_statement:q_py_nested_if_elif2,0,3,3
window_10,batch_68c7e9895c0c819092f2bc941852cf31,q_py_topic_lists:q_py_add_two_lists1,0,3,3
window_10,batch_68c7e9895c0c819092f2bc941852cf31,q_py_topic_lists:q_py_list_access1,0,2,2
window_10,batch_68c7e9895c0c819092f2bc941852cf31,q_py_topic_lists:q_py_list_access2,0,3,3
window_10,batch_68c7e9895c0c819092f2bc941852cf31,q_py_topic_lists:q_py_list_append1,0,4,4
window_10,batch_68c7e9895c0c819092f2bc941852cf31,q_py_topic_lists:q_py_list_remove1,0,3,3
window_10,batch_68c7e9895c0c819092f2bc941852cf31,q_py_topic_logical_operators:q_py_account_logic1,0,2,2
window_10,batch_68c7e9895c0c819092f2bc941852cf31,q_py_topic_logical_operators:q_py_comparison_logic1,4,3,7
window_10,batch_68c7e9895c0c819092f2bc941852cf31,q_py_topic_loops:q_py_for_loop1,0,3,3
window_10,batch_68c7e9895c0c819092f2bc941852cf31,q_py_topic_loops:q_py_nested_while1,1,12,13
window_10,batch_68c7e9895c0c819092f2bc941852cf31,q_py_topic_loops:q_py_while_loop1,8,3,11
window_10,batch_68c7e9895c0c819092f2bc941852cf31,q_py_topic_loops:q_py_while_loop2,0,9,9
window_10,batch_68c7e9895c0c819092f2bc941852cf31,q_py_topic_output_formatting:q_py_output1,2,9,11
window_10,batch_68c7e9895c0c819092f2bc941852cf31,q_py_topic_output_formatting:q_py_output2,1,7,8
window_10,batch_68c7e9895c0c819092f2bc941852cf31,q_py_topic_output_formatting:q_py_output3,17,33,50
window_10,batch_68c7e9895c0c819092f2bc941852cf31,q_py_topic_output_formatting:q_py_output4,2,1,3
window_10,batch_68c7e9895c0c819092f2bc941852cf31,q_py_topic_references:q_py_int_ref1,0,2,2
window_10,batch_68c7e9895c0c819092f2bc941852cf31,q_py_topic_references:q_py_list_int_ref1,0,2,2
window_10,batch_68c7e9895c0c819092f2bc941852cf31,q_py_topic_references:q_py_list_str_ref1,0,3,3
window_10,batch_68c7e9895c0c819092f2bc941852cf31,q_py_topic_references:q_py_str_ref1,0,6,6
window_10,batch_68c7e9895c0c819092f2bc941852cf31,q_py_topic_strings:q_py_concat_strings1,0,2,2
window_10,batch_68c7e9895c0c819092f2bc941852cf31,q_py_topic_strings:q_py_substring1,0,2,2
window_10,batch_68c7e9895c0c819092f2bc941852cf31,q_py_topic_two_dimensional_array:q_py_2d_arrays1,10,0,10
window_10,batch_68c7e9895c0c819092f2bc941852cf31,q_py_topic_two_dimensional_array:q_py_2d_arrays2,20,4,24
window_10,batch_68c7e9895c0c819092f2bc941852cf31,q_py_topic_two_dimensional_array:q_py_2d_arrays3,20,4,24
window_10,batch_68c7e9895c0c819092f2bc941852cf31,q_py_topic_two_dimensional_array:q_py_2d_arrays4,5,4,9
window_10,batch_68c7e9895c0c819092f2bc941852cf31,q_py_topic_variables:q_py_arithmetic1,0,2,2
window_10,batch_68c7e9895c0c819092f2bc941852cf31,q_py_topic_variables:q_py_arithmetic2,0,2,2
window_10,batch_68c7e9895c0c819092f2bc941852cf31,q_py_topic_variables:q_py_exchange1,0,2,2
window_10,batch_68c7e9895c0c819092f2bc941852cf31,q_py_topic_variables:q_py_exchange2,0,2,2
window_10,batch_68c7e9895c0c819092f2bc941852cf31,q_topic_classes_objects:q_py_inheritance_animal1,0,14,14
window_10,batch_68c7e9895c0c819092f2bc941852cf31,q_topic_classes_objects:q_py_obj_account1,2,12,14
window_10,batch_68c7e9895c0c819092f2bc941852cf31,q_topic_classes_objects:q_py_obj_bus1,8,9,17
window_10,batch_68c7e9895c0c819092f2bc941852cf31,q_topic_classes_objects:q_py_obj_car1,1,4,5
window_10,batch_68c7e9895c0c819092f2bc941852cf31,q_topic_classes_objects:q_py_obj_car2,7,10,17
window_10,batch_68c7e9895c0c819092f2bc941852cf31,q_topic_classes_objects:q_py_obj_point1,3,11,14
window_10,batch_68c7e9895c0c819092f2bc941852cf31,q_topic_classes_objects:q_py_obj_student1,5,17,22
window_10,batch_68cc27c5c510819083dd410d191c0112,ae_adl_arithmetics2,0,2,2
window_10,batch_68cc27c5c510819083dd410d191c0112,ae_adl_comparison,0,2,2
window_10,batch_68cc27c5c510819083dd410d191c0112,ae_adl_dict1,0,4,4
window_10,batch_68cc27c5c510819083dd410d191c0112,ae_adl_dict2,0,2,2
window_10,batch_68cc27c5c510819083dd410d191c0112,ae_adl_dict3,0,2,2
window_10,batch_68cc27c5c510819083dd410d191c0112,ae_adl_file1,1,2,3
window_10,batch_68cc27c5c510819083dd410d191c0112,ae_adl_file2,0,2,2
window_10,batch_68cc27c5c510819083dd410d191c0112,ae_adl_findmax,0,2,2
window_10,batch_68cc27c5c510819083dd410d191c0112,ae_adl_for,0,3,3
window_10,batch_68cc27c5c510819083dd410d191c0112,ae_adl_format1,0,2,2
window_10,batch_68cc27c5c510819083dd410d191c0112,ae_adl_format2,0,3,3
window_10,batch_68cc27c5c510819083dd410d191c0112,ae_adl_functions1,0,2,2
window_10,batch_68cc27c5c510819083dd410d191c0112,ae_adl_functions2,0,2,2
window_10,batch_68cc27c5c510819083dd410d191c0112,ae_adl_functions3,0,9,9
window_10,batch_68cc27c5c510819083dd410d191c0112,ae_adl_greet,0,2,2
window_10,batch_68cc27c5c510819083dd410d191c0112,ae_adl_hello,0,2,2
window_10,batch_68cc27c5c510819083dd410d191c0112,ae_adl_hiscore1,0,2,2
window_10,batch_68cc27c5c510819083dd410d191c0112,ae_adl_hiscore2,0,2,2
window_10,batch_68cc27c5c510819083dd410d191c0112,ae_adl_ifelifelse,0,2,2
window_10,batch_68cc27c5c510819083dd410d191c0112,ae_adl_ifelse,0,3,3
window_10,batch_68cc27c5c510819083dd410d191c0112,ae_adl_input1,1,6,7
window_10,batch_68cc27c5c510819083dd410d191c0112,ae_adl_input2,1,3,4
window_10,batch_68cc27c5c510819083dd410d191c0112,ae_adl_lists1,0,2,2
window_10,batch_68cc27c5c510819083dd410d191c0112,ae_adl_lists2,0,2,2
window_10,batch_68cc27c5c510819083dd410d191c0112,ae_adl_lists3,0,3,3
window_10,batch_68cc27c5c510819083dd410d191c0112,ae_adl_logic,1,0,1
window_10,batch_68cc27c5c510819083dd410d191c0112,ae_adl_nested_if,0,2,2
window_10,batch_68cc27c5c510819083dd410d191c0112,ae_adl_objects1,0,3,3
window_10,batch_68cc27c5c510819083dd410d191c0112,ae_adl_objects2,0,3,3
window_10,batch_68cc27c5c510819083dd410d191c0112,ae_adl_objects3,0,4,4
window_10,batch_68cc27c5c510819083dd410d191c0112,ae_adl_recursion,0,2,2
window_10,batch_68cc27c5c510819083dd410d191c0112,ae_adl_returnvalue,0,4,4
window_10,batch_68cc27c5c510819083dd410d191c0112,ae_adl_simple_arithmetics,1,2,3
window_10,batch_68cc27c5c510819083dd410d191c0112,ae_adl_strings,0,2,2
window_10,batch_68cc27c5c510819083dd410d191c0112,ae_adl_swap,11,2,13
window_10,batch_68cc27c5c510819083dd410d191c0112,ae_adl_tryexcept1,0,2,2
window_10,batch_68cc27c5c510819083dd410d191c0112,ae_adl_tryexcept2,0,2,2
window_10,batch_68cc27c5c510819083dd410d191c0112,ae_adl_vals_refs1,0,1,1
window_10,batch_68cc27c5c510819083dd410d191c0112,ae_adl_vals_refs2,1,2,3
window_10,batch_68cc27c5c510819083dd410d191c0112,ae_adl_vals_refs3,1,2,3
window_10,batch_68cc27c5c510819083dd410d191c0112,ae_adl_variables,0,2,2
window_10,batch_68cc27c5c510819083dd410d191c0112,ae_adl_while,0,3,3
window_10,batch_68cc27c5c510819083dd410d191c0112,ae_python_assignment,0,2,2
window_10,batch_68cc27c5c510819083dd410d191c0112,ae_python_class1,0,2,2
window_10,batch_68cc27c5c510819083dd410d191c0112,ae_python_class2,0,9,9
window_10,batch_68cc27c5c510819083dd410d191c0112,ae_python_file,0,2,2
window_10,batch_68cc27c5c510819083dd410d191c0112,ae_python_float,1,2,3
window_10,batch_68cc27c5c510819083dd410d191c0112,ae_python_for,0,20,20
window_10,batch_68cc27c5c510819083dd410d191c0112,ae_python_function,0,10,10
window_10,batch_68cc27c5c510819083dd410d191c0112,ae_python_if,0,6,6
window_10,batch_68cc27c5c510819083dd410d191c0112,ae_python_input,0,2,2
window_10,batch_68cc27c5c510819083dd410d191c0112,ae_python_intro,0,2,2
