exercise_name,parent,leaf,ontology,n,min,max,mode,mean,stddev,score
q_py_topic_output_formatting:q_py_output4,HandlingObjectOrientedProgramming,CallingOOPMethod,education,5,4,5,4,4.200000,0.447214,4
q_py_topic_output_formatting:q_py_output4,HandlingObjectOrientedProgramming,CreatingObject,education,5,0,0,0,0.000000,0.000000,0
q_py_topic_output_formatting:q_py_output4,HandlingObjectOrientedProgramming,DefiningClass,education,5,0,0,0,0.000000,0.000000,0
q_py_topic_output_formatting:q_py_output4,HandlingObjectOrientedProgramming,DefiningOOPMethod,education,5,0,0,0,0.000000,0.000000,0
q_py_topic_output_formatting:q_py_output4,HandlingFunctionCallingFunction,CallingFunctionCallingFunction,education,5,4,5,5,4.800000,0.447214,5
q_py_topic_output_formatting:q_py_output4,HandlingFunctionCallingFunction,DefiningFunctionCallingFunction,education,2,0,0,0,0.000000,0.000000,0
q_py_topic_output_formatting:q_py_output4,HandlingRecursiveFunction,CallingRecursiveFunction,education,5,0,0,0,0.000000,0.000000,0
q_py_topic_output_formatting:q_py_output4,HandlingRecursiveFunction,DefiningRecursiveFunction,education,5,0,0,0,0.000000,0.000000,0
q_py_topic_output_formatting:q_py_output4,HandlingNestedFunction,DefiningNestedFunction,education,5,0,0,0,0.000000,0.000000,0
q_py_topic_output_formatting:q_py_output4,HandlingStandardFunction,CallingStandardFunction,education,5,5,5,5,5.000000,0.000000,5
q_py_topic_output_formatting:q_py_output4,HandlingStandardFunction,DefiningStandardFunction,education,5,0,0,0,0.000000,0.000000,0
q_py_topic_output_formatting:q_py_output4,NonNestedIteration,SingleForLoopIteration,education,5,0,0,0,0.000000,0.000000,0
q_py_topic_output_formatting:q_py_output4,HandlingString,FormattingString,education,5,5,5,5,5.000000,0.000000,5
q_py_topic_output_formatting:q_py_output4,HandlingString,CreatingString,education,5,3,3,3,3.000000,0.000000,3
q_py_topic_output_formatting:q_py_output4,ArithmeticOperation,Round,education,4,2,2,2,2.000000,0.000000,2
q_py_topic_output_formatting:q_py_output4,HandlingList,IndexingList,education,4,0,1,1,0.500000,0.577350,1
q_py_topic_output_formatting:q_py_output4,HandlingTuple,CreatingTuple,education,2,1,1,1,1.000000,0.000000,1
q_py_topic_output_formatting:q_py_output4,HandlingString,TrimmingString,education,5,0,0,0,0.000000,0.000000,0
q_py_topic_output_formatting:q_py_output4,HandlingString,IndexingString,education,5,0,0,0,0.000000,0.000000,0
q_py_topic_output_formatting:q_py_output4,HandlingString,SlicingString,education,5,0,0,0,0.000000,0.000000,0
q_py_topic_output_formatting:q_py_output4,ModifyingStringCase,ConvertStringToUpperCase,education,5,0,0,0,0.000000,0.000000,0
q_py_topic_output_formatting:q_py_output4,ModifyingStringCase,ConvertStringToLowerCase,education,5,0,0,0,0.000000,0.000000,0
q_py_topic_output_formatting:q_py_output4,ModifyingStringCase,CapitalizeString,education,5,0,0,0,0.000000,0.000000,0
q_py_topic_output_formatting:q_py_output4,HandlingError,HandlingSpecificError,education,5,0,0,0,0.000000,0.000000,0
q_py_topic_output_formatting:q_py_output4,HandlingError,HandlingGeneralError,education,5,0,0,0,0.000000,0.000000,0
q_py_topic_output_formatting:q_py_output4,HandlingNestedFunction,CallingNestedFunction,education,4,0,0,0,0.000000,0.000000,0
q_py_topic_output_formatting:q_py_output4,ArithmeticOperation,FindMaximum,education,3,0,1,0,0.333333,0.577350,0
q_py_topic_output_formatting:q_py_output4,HandlingDictionary,AccessingDictionary,education,2,0,0,0,0.000000,0.000000,0
q_py_topic_output_formatting:q_py_output4,NonNestedIteration,SingleWhileLoopIteration,education,3,0,0,0,0.000000,0.000000,0
q_py_topic_output_formatting:q_py_output4,NestedLoopIteration,MixedNestedLoopIteration,education,3,0,0,0,0.000000,0.000000,0
q_py_topic_output_formatting:q_py_output4,HandlingInteger,TransformingToIntType,education,1,0,0,0,0.000000,0.000000,0
q_py_topic_output_formatting:q_py_output4,HandlingFloat,TransformingToFloatType,education,1,0,0,0,0.000000,0.000000,0
q_py_topic_output_formatting:q_py_output4,Python,HandlingFunction,,1,5,5,5,5.000000,0.000000,5
q_py_topic_output_formatting:q_py_output4,ArithmeticOperation,Addition,education,1,0,0,0,0.000000,0.000000,0
q_py_topic_output_formatting:q_py_output4,HandlingList,CreatingList,education,1,0,0,0,0.000000,0.000000,0
q_py_topic_output_formatting:q_py_output4,HandlingDictionary,CreatingDictionary,education,1,0,0,0,0.000000,0.000000,0
ae_python_assignment,SubscriptExpression,IndexingExpression,parser,5,0,0,0,0.000000,0.000000,0
ae_python_assignment,SubscriptExpression,SlicingExpression,parser,5,0,0,0,0.000000,0.000000,0
ae_python_assignment,Call,FunctionCall,parser,5,0,0,0,0.000000,0.000000,0
ae_python_assignment,ArithmeticExpression,BinaryOperation,parser,5,5,5,5,5.000000,0.000000,5
ae_python_assignment,ArithmeticExpression,UnaryOperation,parser,5,0,0,0,0.000000,0.000000,0
ae_python_assignment,LogicalExpression,ComparisonExpression,parser,5,0,0,0,0.000000,0.000000,0
ae_python_assignment,LogicalExpression,BooleanExpression,parser,5,0,0,0,0.000000,0.000000,0
ae_python_assignment,Literal,StringLiteral,parser,5,0,0,0,0.000000,0.000000,0
ae_python_assignment,Literal,BooleanLiteral,parser,5,0,0,0,0.000000,0.000000,0
ae_python_assignment,Literal,NoneLiteral,parser,5,0,0,0,0.000000,0.000000,0
ae_python_assignment,NumericLiteral,FloatLiteral,parser,5,0,0,0,0.000000,0.000000,0
ae_python_assignment,NumericLiteral,IntegerLiteral,parser,5,5,5,5,5.000000,0.000000,5
ae_python_assignment,LiteralCollection,TupleLiteral,parser,5,0,0,0,0.000000,0.000000,0
ae_python_assignment,LiteralCollection,SetLiteral,parser,5,0,0,0,0.000000,0.000000,0
ae_python_assignment,LiteralCollection,ListLiteral,parser,5,0,0,0,0.000000,0.000000,0
ae_python_assignment,LiteralCollection,DictLiteral,parser,5,0,0,0,0.000000,0.000000,0
ae_python_assignment,Error,TypeError,parser,5,0,0,0,0.000000,0.000000,0
ae_python_assignment,Error,OSError,parser,5,0,0,0,0.000000,0.000000,0
ae_python_assignment,Error,IndexError,parser,5,0,0,0,0.000000,0.000000,0
ae_python_assignment,Error,IOError,parser,5,0,0,0,0.000000,0.000000,0
ae_python_assignment,Error,FileNotFoundError,parser,5,0,0,0,0.000000,0.000000,0
ae_python_assignment,Error,ValueError,parser,5,0,0,0,0.000000,0.000000,0
ae_python_assignment,Error,AssertionError,parser,5,0,0,0,0.000000,0.000000,0
ae_python_assignment,StringMethod,split(),parser,5,0,0,0,0.000000,0.000000,0
ae_python_assignment,StringMethod,lower(),parser,5,0,0,0,0.000000,0.000000,0
ae_python_assignment,StringMethod,join(),parser,5,0,0,0,0.000000,0.000000,0
ae_python_assignment,StringMethod,format(),parser,5,0,0,0,0.000000,0.000000,0
ae_python_assignment,StringMethod,capitalize(),parser,5,0,0,0,0.000000,0.000000,0
ae_python_assignment,StringMethod,rstrip(),parser,5,0,0,0,0.000000,0.000000,0
ae_python_assignment,StringMethod,replace(),parser,5,0,0,0,0.000000,0.000000,0
ae_python_assignment,DictionaryMethod,values(),parser,5,0,0,0,0.000000,0.000000,0
ae_python_assignment,DictionaryMethod,keys(),parser,5,0,0,0,0.000000,0.000000,0
ae_python_assignment,DictionaryMethod,items(),parser,5,0,0,0,0.000000,0.000000,0
ae_python_assignment,DictionaryMethod,get(),parser,5,0,0,0,0.000000,0.000000,0
ae_python_assignment,ListMethod,reverse(),parser,5,0,0,0,0.000000,0.000000,0
ae_python_assignment,ListMethod,insert(),parser,5,0,0,0,0.000000,0.000000,0
ae_python_assignment,ListMethod,remove(),parser,5,0,0,0,0.000000,0.000000,0
ae_python_assignment,ListMethod,append(),parser,5,0,0,0,0.000000,0.000000,0
ae_python_assignment,ListMethod,pop(),parser,5,0,0,0,0.000000,0.000000,0
ae_python_assignment,FileMethod,readline(),parser,5,0,0,0,0.000000,0.000000,0
ae_python_assignment,FileMethod,close(),parser,5,0,0,0,0.000000,0.000000,0
ae_python_assignment,FileMethod,read(),parser,5,0,0,0,0.000000,0.000000,0
ae_python_assignment,Operator,=,parser,5,5,5,5,5.000000,0.000000,5
ae_python_assignment,ComparisonOperator,LessOrEqual,parser,5,0,0,0,0.000000,0.000000,0
ae_python_assignment,ComparisonOperator,Less,parser,5,0,0,0,0.000000,0.000000,0
ae_python_assignment,ComparisonOperator,Larger,parser,5,0,0,0,0.000000,0.000000,0
ae_python_assignment,ComparisonOperator,LargerOrEqual,parser,5,0,0,0,0.000000,0.000000,0
ae_python_assignment,ComparisonOperator,==,parser,5,0,0,0,0.000000,0.000000,0
ae_python_assignment,ComparisonOperator,NotEqual,parser,5,0,0,0,0.000000,0.000000,0
ae_python_assignment,AssignmentStatement,SimpleAssignmentStatement,parser,5,5,5,5,5.000000,0.000000,5
ae_python_assignment,ArtithmeticOperator,+,parser,5,5,5,5,5.000000,0.000000,5
ae_python_assignment,ArtithmeticOperator,-,parser,5,0,0,0,0.000000,0.000000,0
ae_python_assignment,ArtithmeticOperator,*,parser,5,0,0,0,0.000000,0.000000,0
ae_python_assignment,ArtithmeticOperator,/,parser,5,0,0,0,0.000000,0.000000,0
ae_python_assignment,ArtithmeticOperator,//,parser,5,0,0,0,0.000000,0.000000,0
ae_python_assignment,ArtithmeticOperator,**,parser,5,0,0,0,0.000000,0.000000,0
ae_python_assignment,ArtithmeticOperator,Modulus,parser,5,0,0,0,0.000000,0.000000,0
ae_python_assignment,MembershipOperator,in,parser,5,0,0,0,0.000000,0.000000,0
ae_python_assignment,LogicalOperator,and,parser,5,0,0,0,0.000000,0.000000,0
ae_python_assignment,LogicalOperator,or,parser,5,0,0,0,0.000000,0.000000,0
ae_python_assignment,LogicalOperator,not,parser,5,0,0,0,0.000000,0.000000,0
ae_python_assignment,Statement,ExpressionStatement,parser,5,0,3,0,0.600000,1.341641,0
ae_python_assignment,ConditionalStatement,IfStatement,parser,5,0,0,0,0.000000,0.000000,0
ae_python_assignment,ConditionalStatement,IfElseStatement,parser,5,0,0,0,0.000000,0.000000,0
ae_python_assignment,ConditionalStatement,IfElifElseStatement,parser,5,0,0,0,0.000000,0.000000,0
ae_python_assignment,ConditionalStatement,IfElifStatement,parser,5,0,0,0,0.000000,0.000000,0
ae_python_assignment,ImportStatement,Import,parser,5,0,0,0,0.000000,0.000000,0
ae_python_assignment,ImportStatement,ImportFrom,parser,5,0,0,0,0.000000,0.000000,0
ae_python_assignment,JumpStatement,PassStatement,parser,5,0,0,0,0.000000,0.000000,0
ae_python_assignment,JumpStatement,BreakStatement,parser,5,0,0,0,0.000000,0.000000,0
ae_python_assignment,JumpStatement,ContinueStatement,parser,5,0,0,0,0.000000,0.000000,0
ae_python_assignment,JumpStatement,ReturnStatement,parser,5,0,0,0,0.000000,0.000000,0
ae_python_assignment,IterationStatement,ForStatement,parser,5,0,0,0,0.000000,0.000000,0
ae_python_assignment,IterationStatement,WhileStatement,parser,5,0,0,0,0.000000,0.000000,0
ae_python_assignment,ExceptionHandlingStatement,TryStatement,parser,5,0,0,0,0.000000,0.000000,0
ae_python_assignment,ExceptionHandlingStatement,RaiseStatement,parser,5,0,0,0,0.000000,0.000000,0
ae_python_assignment,ExceptionHandlingStatement,AssertStatement,parser,5,0,0,0,0.000000,0.000000,0
ae_python_assignment,AssignmentStatement,AugmentedAssignmentStatement,parser,5,0,0,0,0.000000,0.000000,0
ae_python_assignment,DefinitionStatement,FunctionDefinition,parser,5,0,0,0,0.000000,0.000000,0
ae_python_assignment,DefinitionStatement,ClassDefinition,parser,5,0,0,0,0.000000,0.000000,0
ae_python_assignment,BuiltInFunction,dict(),parser,5,0,0,0,0.000000,0.000000,0
ae_python_assignment,BuiltInFunction,str(),parser,5,0,0,0,0.000000,0.000000,0
ae_python_assignment,BuiltInFunction,next(),parser,5,0,0,0,0.000000,0.000000,0
ae_python_assignment,BuiltInFunction,input(),parser,5,0,0,0,0.000000,0.000000,0
ae_python_assignment,BuiltInFunction,int(),parser,5,0,0,0,0.000000,0.000000,0
ae_python_assignment,BuiltInFunction,max(),parser,5,0,0,0,0.000000,0.000000,0
ae_python_assignment,BuiltInFunction,float(),parser,5,0,0,0,0.000000,0.000000,0
ae_python_assignment,BuiltInFunction,set(),parser,5,0,0,0,0.000000,0.000000,0
ae_python_assignment,BuiltInFunction,open(),parser,5,0,0,0,0.000000,0.000000,0
ae_python_assignment,BuiltInFunction,range(),parser,5,0,0,0,0.000000,0.000000,0
ae_python_assignment,BuiltInFunction,tuple(),parser,5,0,0,0,0.000000,0.000000,0
ae_python_assignment,BuiltInFunction,abs(),parser,5,0,0,0,0.000000,0.000000,0
ae_python_assignment,BuiltInFunction,round(),parser,5,0,0,0,0.000000,0.000000,0
ae_python_assignment,BuiltInFunction,len(),parser,5,0,0,0,0.000000,0.000000,0
ae_python_assignment,BuiltInFunction,min(),parser,5,0,0,0,0.000000,0.000000,0
ae_python_assignment,BuiltInFunction,print(),parser,5,0,0,0,0.000000,0.000000,0
ae_python_assignment,BuiltInFunction,list(),parser,5,0,0,0,0.000000,0.000000,0
ae_python_assignment,Python,Importing,education,5,0,0,0,0.000000,0.000000,0
ae_python_assignment,Python,Concatenation,education,5,0,0,0,0.000000,0.000000,0
ae_python_assignment,Python,FindingLength,education,5,0,0,0,0.000000,0.000000,0
ae_python_assignment,Python,Printing,education,5,0,0,0,0.000000,0.000000,0
ae_python_assignment,Python,CheckingForItem,education,5,0,0,0,0.000000,0.000000,0
ae_python_assignment,Python,HandlingInput,education,5,0,0,0,0.000000,0.000000,0
ae_python_assignment,CheckingCondition,IfElseChecking,education,5,0,0,0,0.000000,0.000000,0
ae_python_assignment,CheckingCondition,AssertChecking,education,5,0,0,0,0.000000,0.000000,0
ae_python_assignment,CheckingCondition,IfElifElseChecking,education,5,0,0,0,0.000000,0.000000,0
ae_python_assignment,CheckingCondition,NestedIfChecking,education,5,0,0,0,0.000000,0.000000,0
ae_python_assignment,CheckingCondition,IfChecking,education,5,0,0,0,0.000000,0.000000,0
ae_python_assignment,CheckingCondition,IfElifChecking,education,5,0,0,0,0.000000,0.000000,0
ae_python_assignment,CheckingCondition,BooleanEvaluating,education,5,0,0,0,0.000000,0.000000,0
ae_python_assignment,CheckingInForLoop,IfElseCheckingInForLoop,education,5,0,0,0,0.000000,0.000000,0
ae_python_assignment,CheckingInForLoop,IfElifCheckingInForLoop,education,5,0,0,0,0.000000,0.000000,0
ae_python_assignment,CheckingInForLoop,IfCheckingInForLoop,education,5,0,0,0,0.000000,0.000000,0
ae_python_assignment,CheckingInForLoop,IfElifElseCheckingInForLoop,education,5,0,0,0,0.000000,0.000000,0
ae_python_assignment,CheckingInWhileLoop,IfElifElseCheckingInWhileLoop,education,5,0,0,0,0.000000,0.000000,0
ae_python_assignment,CheckingInWhileLoop,IfCheckingInWhileLoop,education,5,0,0,0,0.000000,0.000000,0
ae_python_assignment,CheckingInWhileLoop,IfElseCheckingInWhileLoop,education,5,0,0,0,0.000000,0.000000,0
ae_python_assignment,CheckingInWhileLoop,IfElifCheckingInWhileLoop,education,5,0,0,0,0.000000,0.000000,0
ae_python_assignment,ManagingVariable,SwappingVariablesValue,education,5,0,0,0,0.000000,0.000000,0
ae_python_assignment,ManagingVariable,AssigningVariable,education,5,4,5,5,4.800000,0.447214,5
ae_python_assignment,ManagingVariable,UpdatingVariable,education,5,5,5,5,5.000000,0.000000,5
ae_python_assignment,HandlingAdvancedDataStructure,BinaryTreeTask,education,5,0,0,0,0.000000,0.000000,0
ae_python_assignment,HandlingAdvancedDataStructure,LinkedListTask,education,5,0,0,0,0.000000,0.000000,0
ae_python_assignment,HandlingAdvancedDataStructure,QueueTask,education,5,0,0,0,0.000000,0.000000,0
ae_python_assignment,HandlingAdvancedDataStructure,StackTask,education,5,0,0,0,0.000000,0.000000,0
ae_python_assignment,TwoDimensionalArrayTask,ReplacingElement2DArray,education,5,0,0,0,0.000000,0.000000,0
ae_python_assignment,TwoDimensionalArrayTask,Indexing2DArray,education,5,0,0,0,0.000000,0.000000,0
ae_python_assignment,TwoDimensionalArrayTask,Create2DArray,education,5,0,0,0,0.000000,0.000000,0
ae_python_assignment,HandlingObjectOrientedProgramming,CallingOOPMethod,education,5,0,0,0,0.000000,0.000000,0
ae_python_assignment,HandlingObjectOrientedProgramming,CreatingObject,education,5,0,0,0,0.000000,0.000000,0
ae_python_assignment,HandlingObjectOrientedProgramming,DefiningClass,education,5,0,0,0,0.000000,0.000000,0
ae_python_assignment,HandlingObjectOrientedProgramming,DefiningOOPMethod,education,5,0,0,0,0.000000,0.000000,0
ae_python_assignment,HandlingFunction,CallingFunctionLibrary,education,5,0,0,0,0.000000,0.000000,0
ae_python_assignment,HandlingFunction,NestedFunctionCall,education,5,0,0,0,0.000000,0.000000,0
