exercise_name,educational_list,parser_list
py_three_boolean,"[AssigningVariable, BooleanEvaluating, CallingFunctionLibrary, CheckingCondition, HandlingFunction, HandlingInput, HandlingInteger, IfElseChecking, ManagingVariable, Printing, Python, TransformingToIntType]","[=, ==, AssignmentStatement, BooleanExpression, BooleanLiteral, BuiltInFunction, ComparisonExpression, ComparisonOperator, ConditionalStatement, ExpressionStatement, IfElifStatement, IfElseStatement, IfStatement, IntegerLiteral, Literal, LogicalExpression, LogicalOperator, NumericLiteral, Operator, SimpleAssignmentStatement, Statement, StringLiteral, input(), int(), or, print()]"
py_three_boolean2,"[AssigningVariable, BooleanEvaluating, CallingFunctionLibrary, CheckingCondition, HandlingFunction, HandlingInput, HandlingInteger, IfElseChecking, ManagingVariable, Printing, Python, TransformingToIntType, UpdatingVariable]","[=, ==, ArithmeticExpression, AssignmentStatement, BooleanExpression, BooleanLiteral, BuiltInFunction, ComparisonExpression, ComparisonOperator, ConditionalStatement, ExpressionStatement, IfElifStatement, IfElseStatement, IfStatement, IntegerLiteral, Literal, LogicalExpression, LogicalOperator, NumericLiteral, Operator, SimpleAssignmentStatement, Statement, StringLiteral, UnaryOperation, and, input(), int(), not, print()]"
py_three_boolean3,"[AssigningVariable, BooleanEvaluating, CallingFunctionLibrary, CheckingCondition, HandlingFunction, HandlingInput, HandlingInteger, IfElseChecking, ManagingVariable, Printing, Python, TransformingToIntType, UpdatingVariable]","[=, ==, AssignmentStatement, BooleanExpression, BooleanLiteral, BuiltInFunction, ComparisonExpression, ComparisonOperator, ConditionalStatement, ExpressionStatement, IfElifStatement, IfElseStatement, IfStatement, IntegerLiteral, Literal, LogicalExpression, LogicalOperator, NumericLiteral, Operator, SimpleAssignmentStatement, Statement, StringLiteral, and, input(), int(), print()]"
py_boolean_dry_hot,"[AssigningVariable, BooleanEvaluating, CallingFunctionLibrary, CallingStandardFunction, CheckingCondition, HandlingFunction, HandlingInput, HandlingInteger, HandlingStandardFunction, IfElifElseChecking, IfElseChecking, ManagingVariable, Printing, Python, TransformingToIntType]","[=, ==, AssignmentStatement, BooleanExpression, BooleanLiteral, BuiltInFunction, ComparisonExpression, ComparisonOperator, ConditionalStatement, ExpressionStatement, IfElifStatement, IfElseStatement, IfStatement, IntegerLiteral, Literal, LogicalExpression, LogicalOperator, NumericLiteral, Operator, SimpleAssignmentStatement, Statement, StringLiteral, and, input(), int(), print()]"
py_boolean_dry_hot2,"[AssigningVariable, BooleanEvaluating, CallingFunctionLibrary, CheckingCondition, HandlingFunction, HandlingInput, HandlingInteger, IfElseChecking, ManagingVariable, Printing, Python, TransformingToIntType, UpdatingVariable]","[=, ==, AssignmentStatement, BooleanExpression, BooleanLiteral, BuiltInFunction, ComparisonExpression, ComparisonOperator, ConditionalStatement, ExpressionStatement, IfElifStatement, IfElseStatement, IfStatement, IntegerLiteral, Literal, LogicalExpression, LogicalOperator, NumericLiteral, Operator, SimpleAssignmentStatement, Statement, StringLiteral, input(), int(), or, print()]"
py_boolean_dry_hot3,"[AssigningVariable, BooleanEvaluating, CallingFunctionLibrary, CheckingCondition, HandlingFunction, HandlingInput, HandlingInteger, IfElifElseChecking, IfElseChecking, ManagingVariable, Printing, Python, TransformingToIntType]","[=, ==, AssignmentStatement, BooleanExpression, BooleanLiteral, BuiltInFunction, ComparisonExpression, ComparisonOperator, ConditionalStatement, ExpressionStatement, IfElifStatement, IfElseStatement, IfStatement, IntegerLiteral, Literal, LogicalExpression, LogicalOperator, NumericLiteral, Operator, SimpleAssignmentStatement, Statement, StringLiteral, and, input(), int(), not, print()]"
py_boolean_dry_hot4,"[AssigningVariable, BooleanEvaluating, CallingFunctionLibrary, CheckingCondition, HandlingFunction, HandlingInput, HandlingInteger, IfElifElseChecking, IfElseChecking, ManagingVariable, Printing, Python, TransformingToIntType, UpdatingVariable]","[=, ==, AssignmentStatement, BooleanExpression, BooleanLiteral, BuiltInFunction, ComparisonExpression, ComparisonOperator, ConditionalStatement, ExpressionStatement, IfElseStatement, IfStatement, IntegerLiteral, Literal, LogicalExpression, LogicalOperator, NumericLiteral, Operator, SimpleAssignmentStatement, Statement, StringLiteral, and, input(), int(), not, or, print()]"
py_str_repeat_chars,"[Addition, ArithmeticOperation, AssigningVariable, Concatenation, ForLoopWith*=, ForLoopWith+=, ForLoopWithUpdate, ManagingVariable, Multiplication, NonNestedIteration, Printing, Python, SingleForLoopIteration, UpdatingVariable]","[*, +, =, ArithmeticExpression, ArtithmeticOperator, AssignmentStatement, AugmentedAssignmentStatement, BinaryOperation, BuiltInFunction, Call, ClassDefinition, DefinitionStatement, ForStatement, FunctionCall, FunctionDefinition, IntegerLiteral, IterationStatement, Literal, MembershipOperator, NumericLiteral, Operator, SimpleAssignmentStatement, StringLiteral, in, print()]"
py_str_repeat2,"[ArithmeticOperation, AssigningVariable, CallingFunctionLibrary, Concatenation, CreatingString, FindingLength, ForLoopWith+=, ForLoopWithListIndexing, ForLoopWithUpdate, HandlingFunction, HandlingString, IndexingString, ManagingVariable, Multiplication, NonNestedIteration, Printing, Python, SingleForLoopIteration, UpdatingVariable]","[*, +, =, ArtithmeticOperator, AssignmentStatement, AugmentedAssignmentStatement, BuiltInFunction, Call, ClassDefinition, DefinitionStatement, ForStatement, FunctionCall, FunctionDefinition, IndexingExpression, IntegerLiteral, IterationStatement, Literal, NumericLiteral, Operator, SimpleAssignmentStatement, StringLiteral, SubscriptExpression, len(), print(), range()]"
py_file_input_stat,"[Addition, ArithmeticOperation, AssigningVariable, BooleanEvaluating, CallingFunctionLibrary, CallingStandardFunction, CheckingCondition, CheckingInForLoop, ClosingFile, FindMaximum, FindingLength, ForLoopWith+=, ForLoopWithUpdate, HandlingError, HandlingFile, HandlingFunction, HandlingSpecificError, HandlingStandardFunction, HandlingString, IfChecking, IfCheckingInForLoop, ManagingVariable, NestedForLoopIteration, NestedLoopIteration, OpeningFile, Printing, Python, ReadingLine, SplittingString, UpdatingVariable]","[+, =, ArithmeticExpression, ArtithmeticOperator, AssignmentStatement, AugmentedAssignmentStatement, BinaryOperation, BuiltInFunction, Call, ClassDefinition, ComparisonExpression, ComparisonOperator, ConditionalStatement, DefinitionStatement, Error, ExceptionHandlingStatement, ExpressionStatement, FileMethod, FileNotFoundError, ForStatement, FunctionCall, FunctionDefinition, IOError, IfElifStatement, IfStatement, IntegerLiteral, IterationStatement, Larger, Literal, LogicalExpression, MembershipOperator, NumericLiteral, Operator, SimpleAssignmentStatement, Statement, StringLiteral, StringMethod, TryStatement, close(), in, len(), open(), print(), split(), str()]"
py_input_stat2,"[Addition, ArithmeticOperation, AssigningVariable, BooleanEvaluating, CallingFunctionCallingFunction, CallingFunctionLibrary, CheckingCondition, CheckingInForLoop, ClosingFile, Concatenation, FindMaximum, FindingLength, ForLoopWith+=, ForLoopWithUpdate, HandlingError, HandlingFile, HandlingFunction, HandlingFunctionCallingFunction, HandlingInput, HandlingSpecificError, HandlingString, IfChecking, IfCheckingInForLoop, ManagingVariable, NestedForLoopIteration, NestedFunctionCall, NestedLoopIteration, NonNestedIteration, OpeningFile, Printing, Python, ReadingLine, SingleForLoopIteration, SingleWhileLoopIteration, SplittingString, UpdatingVariable]","[+, =, ArithmeticExpression, ArtithmeticOperator, AssignmentStatement, AugmentedAssignmentStatement, BinaryOperation, BooleanExpression, BooleanLiteral, BuiltInFunction, Call, ComparisonExpression, ComparisonOperator, ConditionalStatement, DefinitionStatement, Error, ExceptionHandlingStatement, ExpressionStatement, FileMethod, FileNotFoundError, ForStatement, FunctionCall, FunctionDefinition, IOError, IfElifStatement, IfStatement, IntegerLiteral, IterationStatement, Larger, Literal, LogicalExpression, LogicalOperator, MembershipOperator, NumericLiteral, Operator, SimpleAssignmentStatement, Statement, StringLiteral, StringMethod, TryStatement, WhileStatement, close(), in, input(), len(), not, open(), print(), split(), str()]"
py_student_score,"[AccessingDictionary, AddingItemToDictionary, AddingListElement, AddingListElementWithAppend, AssigningVariable, BooleanEvaluating, CallingFunctionLibrary, CheckingCondition, CheckingForItem, CheckingInForLoop, CreatingDictionary, FindingLength, ForLoopWithListIndexing, ForLoopWithUpdate, HandlingDictionary, HandlingFunction, HandlingList, HandlingString, IfElseChecking, IfElseCheckingInForLoop, IndexingDictionary, IndexingList, IndexingString, ManagingVariable, NonNestedIteration, Printing, Python, SingleForLoopIteration, UpdatingVariable]","[=, AssignmentStatement, BuiltInFunction, Call, ClassDefinition, ConditionalStatement, DefinitionStatement, DictLiteral, ForStatement, FunctionCall, FunctionDefinition, IfElifStatement, IfElseStatement, IfStatement, IndexingExpression, IntegerLiteral, IterationStatement, JumpStatement, ListLiteral, ListMethod, Literal, LiteralCollection, MembershipOperator, NumericLiteral, Operator, ReturnStatement, SimpleAssignmentStatement, StringLiteral, SubscriptExpression, append(), dict(), in, len(), list(), print(), range()]"
py_score_dict2,"[AccessingDictionary, AddingItemToDictionary, AddingListElement, AddingListElementWithAppend, Addition, ArithmeticOperation, AssigningVariable, BooleanEvaluating, CallingFunctionLibrary, CheckingCondition, CheckingForItem, CheckingInForLoop, CreatingDictionary, DefiningStandardFunction, Division, FindingLength, ForLoopWith+=, ForLoopWithListIndexing, ForLoopWithUpdate, HandlingDictionary, HandlingFunction, HandlingList, HandlingStandardFunction, HandlingString, IfElseChecking, IfElseCheckingInForLoop, IndexingDictionary, IndexingList, IndexingString, ManagingVariable, NestedFunctionCall, NonNestedIteration, Printing, Python, SingleForLoopIteration, UpdatingVariable]","[+, /, =, ArithmeticExpression, ArtithmeticOperator, AssignmentStatement, AugmentedAssignmentStatement, BinaryOperation, BuiltInFunction, Call, ClassDefinition, ComparisonExpression, ConditionalStatement, DefinitionStatement, DictLiteral, ForStatement, FunctionCall, FunctionDefinition, IfElifStatement, IfElseStatement, IfStatement, IndexingExpression, IntegerLiteral, IterationStatement, JumpStatement, ListLiteral, ListMethod, Literal, LiteralCollection, LogicalExpression, MembershipOperator, NumericLiteral, Operator, ReturnStatement, SimpleAssignmentStatement, StringLiteral, SubscriptExpression, append(), dict(), in, len(), list(), print(), range()]"
bjects_classes_loan,"[ArithmeticOperation, AssigningVariable, CallingFunctionLibrary, CreatingObject, DefiningClass, DefiningOOPMethod, DefiningStandardFunction, Division, FormattingString, HandlingFloat, HandlingFunction, HandlingInput, HandlingInteger, HandlingObjectOrientedProgramming, HandlingStandardFunction, HandlingString, ManagingVariable, Power, Printing, Python, Substraction, TransformingToFloatType, TransformingToIntType, UpdatingVariable]","[*, **, +, -, /, =, ArithmeticExpression, ArtithmeticOperator, AssignmentStatement, BinaryOperation, BuiltInFunction, ClassDefinition, ClassMethod, DefinitionStatement, ExpressionStatement, FunctionDefinition, JumpStatement, Operator, ReturnStatement, SimpleAssignmentStatement, Statement, StringMethod, __init()__, float(), format(), input(), int()]"
py_loan2,"[ArithmeticOperation, AssigningVariable, CallingFunctionCallingFunction, CallingFunctionLibrary, CreatingObject, DefiningClass, DefiningFunctionCallingFunction, DefiningOOPMethod, Division, FormattingString, HandlingFloat, HandlingFunction, HandlingFunctionCallingFunction, HandlingInput, HandlingInteger, HandlingObjectOrientedProgramming, HandlingString, ManagingVariable, Multiplication, Power, Printing, Python, Substraction, TransformingToFloatType, TransformingToIntType, UpdatingVariable]","[*, **, +, -, /, =, ArithmeticExpression, ArtithmeticOperator, AssignmentStatement, BinaryOperation, BuiltInFunction, ClassDefinition, ClassMethod, DefinitionStatement, ExpressionStatement, FloatLiteral, FunctionDefinition, JumpStatement, Literal, NumericLiteral, Operator, ReturnStatement, SimpleAssignmentStatement, Statement, StringLiteral, StringMethod, __init()__, float(), format(), input(), int()]"
py_tv2,"[AssigningVariable, BooleanEvaluating, CallingFunctionLibrary, CallingOOPMethod, CheckingCondition, CreatingObject, DefiningClass, DefiningOOPMethod, HandlingFunction, HandlingObjectOrientedProgramming, IfChecking, ManagingVariable, Printing, Python, UpdatingVariable]","[+, =, ArithmeticExpression, ArtithmeticOperator, AssignmentStatement, AugmentedAssignmentStatement, BinaryOperation, BooleanExpression, BooleanLiteral, BuiltInFunction, Call, ClassDefinition, ClassMethod, ComparisonExpression, ComparisonOperator, ConditionalStatement, DefinitionStatement, ExpressionStatement, FunctionCall, FunctionDefinition, IfElifStatement, IfStatement, IntegerLiteral, Larger, LargerOrEqual, Less, LessOrEqual, Literal, LogicalExpression, LogicalOperator, NumericLiteral, Operator, SimpleAssignmentStatement, Statement, StringLiteral, __init()__, and, print(), str()]"
objects_classes_point,"[AssigningVariable, CallingFunctionLibrary, CallingOOPMethod, CallingStandardFunction, CreatingObject, DefiningClass, DefiningOOPMethod, DefiningStandardFunction, HandlingFunction, HandlingObjectOrientedProgramming, HandlingStandardFunction, ManagingVariable, Printing, Python, UpdatingVariable]","[+, =, ArithmeticExpression, ArtithmeticOperator, AssignmentStatement, AugmentedAssignmentStatement, BinaryOperation, BuiltInFunction, Call, ClassDefinition, DefinitionStatement, ExpressionStatement, FunctionCall, FunctionDefinition, IntegerLiteral, JumpStatement, NumericLiteral, Operator, ReturnStatement, SimpleAssignmentStatement, Statement, print(), str()]"
py_point2,"[Addition, ArithmeticOperation, AssigningVariable, CallingFunctionLibrary, CallingOOPMethod, CreatingObject, DefiningClass, DefiningOOPMethod, HandlingFunction, HandlingObjectOrientedProgramming, ManagingVariable, Multiplication, Power, Printing, Python, UpdatingVariable]","[*, **, +, =, ArithmeticExpression, ArtithmeticOperator, AssignmentStatement, BinaryOperation, BuiltInFunction, Call, ClassDefinition, DefinitionStatement, ExpressionStatement, FloatLiteral, FunctionCall, FunctionDefinition, IntegerLiteral, JumpStatement, NumericLiteral, Operator, ReturnStatement, SimpleAssignmentStatement, Statement, print(), str()]"
objects_classes_account,"[Addition, ArithmeticOperation, AssigningVariable, BooleanEvaluating, CallingFunctionLibrary, CallingOOPMethod, CheckingCondition, CreatingObject, DefiningClass, DefiningOOPMethod, FormattingString, HandlingFunction, HandlingObjectOrientedProgramming, HandlingString, IfChecking, ManagingVariable, Multiplication, Printing, Python, Substraction, UpdatingVariable]","[*, +, -, =, ArithmeticExpression, ArtithmeticOperator, AssignmentStatement, AugmentedAssignmentStatement, BinaryOperation, BooleanExpression, BuiltInFunction, Call, ClassDefinition, ClassMethod, ComparisonExpression, ComparisonOperator, ConditionalStatement, DefinitionStatement, ExpressionStatement, FloatLiteral, FunctionCall, FunctionDefinition, IfElifStatement, IfStatement, IntegerLiteral, JumpStatement, Larger, LargerOrEqual, Less, Literal, LogicalExpression, LogicalOperator, NumericLiteral, Operator, ReturnStatement, SimpleAssignmentStatement, Statement, StringLiteral, StringMethod, __init()__, and, format(), print()]"
py_account2,"[AssigningVariable, BooleanEvaluating, CallingFunctionLibrary, CheckingCondition, CreatingObject, DefiningClass, DefiningOOPMethod, DefiningStandardFunction, FormattingString, HandlingFunction, HandlingObjectOrientedProgramming, HandlingStandardFunction, HandlingString, IfChecking, ManagingVariable, UpdatingVariable]","[*, +, -, =, ArithmeticExpression, ArtithmeticOperator, AssignmentStatement, AugmentedAssignmentStatement, BinaryOperation, BooleanExpression, BuiltInFunction, Call, ClassDefinition, ClassMethod, ComparisonExpression, ComparisonOperator, ConditionalStatement, DefinitionStatement, ExpressionStatement, FloatLiteral, FunctionCall, FunctionDefinition, IfElifStatement, IfStatement, IntegerLiteral, JumpStatement, Larger, LargerOrEqual, Less, Literal, LogicalExpression, LogicalOperator, NumericLiteral, Operator, ReturnStatement, SimpleAssignmentStatement, Statement, StringLiteral, StringMethod, __init()__, and, float(), format(), print()]"
py_char_dict,"[AccessingDictionary, AddingItemToDictionary, AssigningVariable, BooleanEvaluating, CheckingCondition, CheckingForItem, CheckingInForLoop, CreatingDictionary, ForLoopWith+=, ForLoopWithUpdate, HandlingDictionary, HandlingInput, IfElseChecking, IfElseCheckingInForLoop, IndexingDictionary, ManagingVariable, NonNestedIteration, Printing, Python, ReplacingDictionaryElement, SingleForLoopIteration, UpdatingVariable]","[+, =, ArtithmeticOperator, AssignmentStatement, AugmentedAssignmentStatement, BuiltInFunction, Call, ClassDefinition, ConditionalStatement, DefinitionStatement, DictLiteral, ForStatement, FunctionCall, FunctionDefinition, IfElseStatement, IfStatement, IndexingExpression, IntegerLiteral, IterationStatement, Literal, LiteralCollection, MembershipOperator, NumericLiteral, Operator, SimpleAssignmentStatement, StringLiteral, SubscriptExpression, dict(), in, input(), print()]"
py_first_char_words_dict,"[AccessingDictionary, AddingItemToDictionary, AddingListElement, AddingListElementWithAppend, AssigningVariable, BooleanEvaluating, CallingFunctionLibrary, CheckingCondition, CheckingForItem, CheckingInForLoop, ConvertStringToLowerCase, CreatingDictionary, CreatingList, ForLoopWithListIndexing, ForLoopWithUpdate, HandlingDictionary, HandlingFunction, HandlingInput, HandlingList, HandlingString, IfChecking, IfElseChecking, IfElseCheckingInForLoop, IndexingDictionary, IndexingList, IndexingString, ManagingVariable, ModifyingStringCase, NonNestedIteration, Printing, Python, SingleForLoopIteration, SplittingString, UpdatingVariable]","[=, AssignmentStatement, BooleanExpression, BuiltInFunction, Call, ClassDefinition, ComparisonExpression, ConditionalStatement, DefinitionStatement, DictLiteral, ForStatement, FunctionCall, FunctionDefinition, IfElifStatement, IfStatement, IndexingExpression, IterationStatement, ListLiteral, ListMethod, LiteralCollection, LogicalExpression, LogicalOperator, MembershipOperator, Operator, SimpleAssignmentStatement, StringMethod, SubscriptExpression, append(), dict(), in, input(), list(), lower(), not, print(), split()]"
ae_adl_hello,"[CallingFunctionLibrary, HandlingFunction, Printing, Python]","[BuiltInFunction, Call, FunctionCall, Literal, StringLiteral, print()]"
ae_adl_variables,"[Addition, ArithmeticOperation, AssigningVariable, CallingFunctionLibrary, HandlingFunction, ManagingVariable, Printing, Python, UpdatingVariable]","[+, =, ArithmeticExpression, ArtithmeticOperator, AssignmentStatement, BinaryOperation, BuiltInFunction, ExpressionStatement, IntegerLiteral, NumericLiteral, Operator, SimpleAssignmentStatement, Statement, print()]"
ae_adl_simple_arithmetics,"[Addition, ArithmeticOperation, AssigningVariable, CallingFunctionLibrary, HandlingFunction, ManagingVariable, Multiplication, Printing, Python]","[*, +, =, ArithmeticExpression, ArtithmeticOperator, AssignmentStatement, BinaryOperation, BuiltInFunction, ExpressionStatement, IntegerLiteral, NumericLiteral, Operator, SimpleAssignmentStatement, Statement, print()]"
ae_adl_arithmetics2,"[Addition, ArithmeticOperation, AssigningVariable, CallingFunctionLibrary, Division, HandlingFunction, ManagingVariable, Multiplication, Printing, Python, Substraction]","[*, +, -, /, =, ArithmeticExpression, ArtithmeticOperator, AssignmentStatement, BinaryOperation, BuiltInFunction, ExpressionStatement, FloatLiteral, IntegerLiteral, NumericLiteral, Operator, SimpleAssignmentStatement, Statement, print()]"
ae_adl_swap,"[CallingFunctionLibrary, HandlingFunction, ManagingVariable, Printing, Python, SwappingVariablesValue, UpdatingVariable]","[=, AssignmentStatement, BuiltInFunction, IntegerLiteral, NumericLiteral, Operator, SimpleAssignmentStatement, print()]"
ae_adl_comparison,"[AssigningVariable, BooleanEvaluating, CallingFunctionLibrary, CheckingCondition, HandlingFunction, ManagingVariable, Printing, Python]","[=, ==, ArithmeticExpression, AssignmentStatement, BinaryOperation, BooleanLiteral, BuiltInFunction, Call, ComparisonExpression, ComparisonOperator, ExpressionStatement, FunctionCall, IntegerLiteral, Larger, Less, Literal, LogicalExpression, NotEqual, NumericLiteral, Operator, SimpleAssignmentStatement, Statement, StringLiteral, print()]"
ae_adl_logic,"[ArithmeticOperation, AssigningVariable, BooleanEvaluating, CheckingCondition, ManagingVariable, Substraction, UpdatingVariable]","[-, =, ArithmeticExpression, ArtithmeticOperator, AssignmentStatement, BinaryOperation, BooleanExpression, BooleanLiteral, ComparisonExpression, ComparisonOperator, ExpressionStatement, IntegerLiteral, Larger, LargerOrEqual, Less, Literal, LogicalExpression, LogicalOperator, NumericLiteral, Operator, SimpleAssignmentStatement, Statement, and, or]"
ae_adl_greet,"[AssigningVariable, CallingFunctionLibrary, HandlingFunction, HandlingInput, ManagingVariable, Printing, Python]","[=, AssignmentStatement, BuiltInFunction, Call, FunctionCall, Literal, Operator, SimpleAssignmentStatement, StringLiteral, input(), print()]"
ae_adl_input1,"[Addition, ArithmeticOperation, AssigningVariable, CallingFunctionLibrary, HandlingFunction, HandlingInput, HandlingInteger, ManagingVariable, Multiplication, Printing, Python, TransformingToIntType]","[*, +, =, ArithmeticExpression, ArtithmeticOperator, AssignmentStatement, BinaryOperation, BuiltInFunction, Call, FunctionCall, IntegerLiteral, NumericLiteral, Operator, SimpleAssignmentStatement, input(), int(), print()]"
