exercise_name,pred_count,gold_count,tp,fp,fn,precision,recall,f1,jaccard,accuracy_exact
ae_python_split,20,20,19,1,1,0.9500,0.9500,0.9500,0.9048,0.0000
ae_python_while,18,16,16,2,0,0.8889,1.0000,0.9412,0.8889,0.0000
bjects_classes_loan,20,0,0,20,0,0.0000,0.0000,0.0000,0.0000,0.0000
objects_classes_account,23,23,20,3,3,0.8696,0.8696,0.8696,0.7692,0.0000
objects_classes_loan,0,20,0,0,20,0.0000,0.0000,0.0000,0.0000,0.0000
objects_classes_point,11,14,11,0,3,1.0000,0.7857,0.8800,0.7857,0.0000
objects_classes_tv,0,25,0,0,25,0.0000,0.0000,0.0000,0.0000,0.0000
ps_hello,4,4,4,0,0,1.0000,1.0000,1.0000,1.0000,1.0000
ps_python_2d_list,13,14,13,0,1,1.0000,0.9286,0.9630,0.9286,0.0000
ps_python_add_to_list,11,12,10,1,2,0.9091,0.8333,0.8696,0.7692,0.0000
ps_python_addition,8,8,8,0,0,1.0000,1.0000,1.0000,1.0000,1.0000
ps_python_bigger_than,7,7,6,1,1,0.8571,0.8571,0.8571,0.7500,0.0000
ps_python_calculate_function,9,11,9,0,2,1.0000,0.8182,0.9000,0.8182,0.0000
ps_python_class_person,7,12,7,0,5,1.0000,0.5833,0.7368,0.5833,0.0000
ps_python_class_point,10,13,9,1,4,0.9000,0.6923,0.7826,0.6429,0.0000
ps_python_comparisons,7,8,6,1,2,0.8571,0.7500,0.8000,0.6667,0.0000
ps_python_conditionals_temperature,8,11,7,1,4,0.8750,0.6364,0.7368,0.5833,0.0000
ps_python_dict_filter,18,13,12,6,1,0.6667,0.9231,0.7742,0.6316,0.0000
ps_python_dict_keys,17,12,11,6,1,0.6471,0.9167,0.7586,0.6111,0.0000
ps_python_dict_values,12,12,10,2,2,0.8333,0.8333,0.8333,0.7143,0.0000
ps_python_for_odd_or_even,14,12,10,4,2,0.7143,0.8333,0.7692,0.6250,0.0000
ps_python_iteration_addition,10,11,9,1,2,0.9000,0.8182,0.8571,0.7500,0.0000
ps_python_iteration_multiplication,13,12,12,1,0,0.9231,1.0000,0.9600,0.9231,0.0000
ps_python_list_iteration_zoo,9,9,8,1,1,0.8889,0.8889,0.8889,0.8000,0.0000
ps_python_list_to_dict,10,11,9,1,2,0.9000,0.8182,0.8571,0.7500,0.0000
ps_python_modulo_is_even,12,9,9,3,0,0.7500,1.0000,0.8571,0.7500,0.0000
ps_python_nested_calls,9,9,9,0,0,1.0000,1.0000,1.0000,1.0000,1.0000
ps_python_nested_ifs,12,12,10,2,2,0.8333,0.8333,0.8333,0.7143,0.0000
ps_python_nested_lists_indexing,7,8,7,0,1,1.0000,0.8750,0.9333,0.8750,0.0000
ps_python_nested_loops,13,13,12,1,1,0.9231,0.9231,0.9231,0.8571,0.0000
ps_python_printing_file_contents,14,14,14,0,0,1.0000,1.0000,1.0000,1.0000,1.0000
ps_python_recursive_factorial,12,10,10,2,0,0.8333,1.0000,0.9091,0.8333,0.0000
ps_python_string_indexing,9,8,7,2,1,0.7778,0.8750,0.8235,0.7000,0.0000
ps_python_string_join,9,11,8,1,3,0.8889,0.7273,0.8000,0.6667,0.0000
ps_python_swap,3,4,3,0,1,1.0000,0.7500,0.8571,0.7500,0.0000
ps_python_try_adding,7,10,7,0,3,1.0000,0.7000,0.8235,0.7000,0.0000
ps_python_try_except,17,16,15,2,1,0.8824,0.9375,0.9091,0.8333,0.0000
ps_python_xor,8,10,6,2,4,0.7500,0.6000,0.6667,0.5000,0.0000
ps_return_bigger_or_none,10,9,8,2,1,0.8000,0.8889,0.8421,0.7273,0.0000
ps_simple_function,4,5,4,0,1,1.0000,0.8000,0.8889,0.8000,0.0000
ps_simple_params,8,8,8,0,0,1.0000,1.0000,1.0000,1.0000,1.0000
py_account2,22,24,19,3,5,0.8636,0.7917,0.8261,0.7037,0.0000
py_adjacent_consecutive,19,18,17,2,1,0.8947,0.9444,0.9189,0.8500,0.0000
py_adjacent_greater,16,17,13,3,4,0.8125,0.7647,0.7879,0.6500,0.0000
py_average_even_nums,20,20,19,1,1,0.9500,0.9500,0.9500,0.9048,0.0000
py_average_float,19,20,17,2,3,0.8947,0.8500,0.8718,0.7727,0.0000
py_average_list_elements,22,18,18,4,0,0.8182,1.0000,0.9000,0.8182,0.0000
py_bmi_calculator,12,13,11,1,2,0.9167,0.8462,0.8800,0.7857,0.0000
py_bmi_calculator2,14,14,13,1,1,0.9286,0.9286,0.9286,0.8667,0.0000
py_boolean_dry_hot,15,16,13,2,3,0.8667,0.8125,0.8387,0.7222,0.0000
py_boolean_dry_hot2,15,16,13,2,3,0.8667,0.8125,0.8387,0.7222,0.0000
py_boolean_dry_hot3,17,18,15,2,3,0.8824,0.8333,0.8571,0.7500,0.0000
py_boolean_dry_hot4,19,18,16,3,2,0.8421,0.8889,0.8649,0.7619,0.0000
py_char_dict,17,18,16,1,2,0.9412,0.8889,0.9143,0.8421,0.0000
py_check_adjacent,14,16,12,2,4,0.8571,0.7500,0.8000,0.6667,0.0000
py_check_age,23,23,20,3,3,0.8696,0.8696,0.8696,0.7692,0.0000
py_check_age2,29,25,25,4,0,0.8621,1.0000,0.9259,0.8621,0.0000
py_check_product_code,21,20,19,2,1,0.9048,0.9500,0.9268,0.8636,0.0000
py_check_product_code2,27,26,24,3,2,0.8889,0.9231,0.9057,0.8276,0.0000
py_concat_char_two_str,7,11,7,0,4,1.0000,0.6364,0.7778,0.6364,0.0000
py_concat_char_two_str2,9,11,9,0,2,1.0000,0.8182,0.9000,0.8182,0.0000
py_concat_str_num,8,10,8,0,2,1.0000,0.8000,0.8889,0.8000,0.0000
py_concat_str_num2,11,11,11,0,0,1.0000,1.0000,1.0000,1.0000,1.0000
py_concat_string_num3,10,10,10,0,0,1.0000,1.0000,1.0000,1.0000,1.0000
py_digits,13,12,12,1,0,0.9231,1.0000,0.9600,0.9231,0.0000
py_display_time2,12,12,12,0,0,1.0000,1.0000,1.0000,1.0000,1.0000
py_divisor,14,12,10,4,2,0.7143,0.8333,0.7692,0.6250,0.0000
py_f_to_c_conversion,14,13,13,1,0,0.9286,1.0000,0.9630,0.9286,0.0000
py_fahrenheit_to_celsius,14,13,13,1,0,0.9286,1.0000,0.9630,0.9286,0.0000
py_fail_course,17,17,15,2,2,0.8824,0.8824,0.8824,0.7895,0.0000
py_fail_course2,18,17,16,2,1,0.8889,0.9412,0.9143,0.8421,0.0000
py_fail_course3,17,16,14,3,2,0.8235,0.8750,0.8485,0.7368,0.0000
py_file_input_stat,26,23,23,3,0,0.8846,1.0000,0.9388,0.8846,0.0000
py_find_average,20,18,18,2,0,0.9000,1.0000,0.9474,0.9000,0.0000
py_first_char_words_dict,19,20,18,1,2,0.9474,0.9000,0.9231,0.8571,0.0000
py_if_else_grade,14,12,12,2,0,0.8571,1.0000,0.9231,0.8571,0.0000
py_if_else_num,15,14,13,2,1,0.8667,0.9286,0.8966,0.8125,0.0000
py_if_else_wage,18,17,15,3,2,0.8333,0.8824,0.8571,0.7500,0.0000
py_if_else_wage2,19,19,17,2,2,0.8947,0.8947,0.8947,0.8095,0.0000
py_ifelse_odd_even,17,14,14,3,0,0.8235,1.0000,0.9032,0.8235,0.0000
py_ifelseif_grade2,13,11,10,3,1,0.7692,0.9091,0.8333,0.7143,0.0000
py_input,14,13,12,2,1,0.8571,0.9231,0.8889,0.8000,0.0000
py_input2,15,16,14,1,2,0.9333,0.8750,0.9032,0.8235,0.0000
py_input3,15,16,14,1,2,0.9333,0.8750,0.9032,0.8235,0.0000
py_input4,17,17,16,1,1,0.9412,0.9412,0.9412,0.8889,0.0000
py_input_stat2,28,30,27,1,3,0.9643,0.9000,0.9310,0.8710,0.0000
py_largest_divisor,13,14,12,1,2,0.9231,0.8571,0.8889,0.8000,0.0000
py_list2d_basic,8,9,8,0,1,1.0000,0.8889,0.9412,0.8889,0.0000
py_list2d_basic2,8,8,8,0,0,1.0000,1.0000,1.0000,1.0000,1.0000
py_list2d_basic3,7,8,7,0,1,1.0000,0.8750,0.9333,0.8750,0.0000
py_list_basic,9,8,8,1,0,0.8889,1.0000,0.9412,0.8889,0.0000
py_list_basic2,9,8,8,1,0,0.8889,1.0000,0.9412,0.8889,0.0000
py_list_basic3,9,8,8,1,0,0.8889,1.0000,0.9412,0.8889,0.0000
py_list_change,14,14,13,1,1,0.9286,0.9286,0.9286,0.8667,0.0000
py_list_fill,14,13,13,1,0,0.9286,1.0000,0.9630,0.9286,0.0000
py_list_fill_user_input,12,10,10,2,0,0.8333,1.0000,0.9091,0.8333,0.0000
py_list_min,17,15,14,3,1,0.8235,0.9333,0.8750,0.7778,0.0000
py_list_min_max,17,16,15,2,1,0.8824,0.9375,0.9091,0.8333,0.0000
py_list_process_elements,13,13,12,1,1,0.9231,0.9231,0.9231,0.8571,0.0000
py_list_rotate,14,16,13,1,3,0.9286,0.8125,0.8667,0.7647,0.0000
py_list_rotate_left_twice,17,16,14,3,2,0.8235,0.8750,0.8485,0.7368,0.0000
py_list_rotate_right,15,16,15,0,1,1.0000,0.9375,0.9677,0.9375,0.0000
py_list_rotate_right_twice,17,16,15,2,1,0.8824,0.9375,0.9091,0.8333,0.0000
py_list_swap_adjacent_elements,13,13,12,1,1,0.9231,0.9231,0.9231,0.8571,0.0000
py_loan2,19,18,18,1,0,0.9474,1.0000,0.9730,0.9474,0.0000
py_nested_if_max_of_three,14,12,11,3,1,0.7857,0.9167,0.8462,0.7333,0.0000
py_nested_if_min_max,15,12,12,3,0,0.8000,1.0000,0.8889,0.8000,0.0000
py_nested_if_temperature,14,13,12,2,1,0.8571,0.9231,0.8889,0.8000,0.0000
py_nested_if_temperature2,15,14,13,2,1,0.8667,0.9286,0.8966,0.8125,0.0000
py_phone_age,17,16,15,2,1,0.8824,0.9375,0.9091,0.8333,0.0000
py_phone_age2,18,18,16,2,2,0.8889,0.8889,0.8889,0.8000,0.0000
py_point2,14,15,12,2,3,0.8571,0.8000,0.8276,0.7059,0.0000
py_print_medals,17,16,16,1,0,0.9412,1.0000,0.9697,0.9412,0.0000
py_print_medals_row_column_total,16,17,15,1,2,0.9375,0.8824,0.9091,0.8333,0.0000
py_pythagorean_theorem,10,14,10,0,4,1.0000,0.7143,0.8333,0.7143,0.0000
py_pythagorean_theorem2,12,14,12,0,2,1.0000,0.8571,0.9231,0.8571,0.0000
py_range1_2,6,6,5,1,1,0.8333,0.8333,0.8333,0.7143,0.0000
py_range2_2,6,6,5,1,1,0.8333,0.8333,0.8333,0.7143,0.0000
py_range3_2,8,6,6,2,0,0.7500,1.0000,0.8571,0.7500,0.0000
py_range_one,6,6,5,1,1,0.8333,0.8333,0.8333,0.7143,0.0000
py_range_three,6,6,5,1,1,0.8333,0.8333,0.8333,0.7143,0.0000
py_range_two,6,6,5,1,1,0.8333,0.8333,0.8333,0.7143,0.0000
py_rent_car,17,17,15,2,2,0.8824,0.8824,0.8824,0.7895,0.0000
py_rent_car2,20,19,18,2,1,0.9000,0.9474,0.9231,0.8571,0.0000
py_rent_car3,18,18,16,2,2,0.8889,0.8889,0.8889,0.8000,0.0000
py_repeated_sequence,11,13,10,1,3,0.9091,0.7692,0.8333,0.7143,0.0000
py_repeated_sequence2,12,13,11,1,2,0.9167,0.8462,0.8800,0.7857,0.0000
py_reverse_number,13,15,13,0,2,1.0000,0.8667,0.9286,0.8667,0.0000
py_score_dict2,22,23,21,1,2,0.9545,0.9130,0.9333,0.8750,0.0000
py_search_list,14,14,11,3,3,0.7857,0.7857,0.7857,0.6471,0.0000
py_search_list_count_each,18,21,16,2,5,0.8889,0.7619,0.8205,0.6957,0.0000
py_search_list_total_count,18,16,15,3,1,0.8333,0.9375,0.8824,0.7895,0.0000
py_soda_survey,18,17,14,4,3,0.7778,0.8235,0.8000,0.6667,0.0000
py_soda_survey_soda_avg,18,17,16,2,1,0.8889,0.9412,0.9143,0.8421,0.0000
py_soda_survey_soda_respondent_avg,19,18,18,1,0,0.9474,1.0000,0.9730,0.9474,0.0000
py_squares,7,9,7,0,2,1.0000,0.7778,0.8750,0.7778,0.0000
py_star_patterns,15,13,13,2,0,0.8667,1.0000,0.9286,0.8667,0.0000
py_stars_2,14,14,14,0,0,1.0000,1.0000,1.0000,1.0000,1.0000
py_str_count,23,22,21,2,1,0.9130,0.9545,0.9333,0.8750,0.0000
py_str_count2,23,24,21,2,3,0.9130,0.8750,0.8936,0.8077,0.0000
py_str_repeat,16,0,0,16,0,0.0000,0.0000,0.0000,0.0000,0.0000
py_str_repeat2,14,16,14,0,2,1.0000,0.8750,0.9333,0.8750,0.0000
py_str_repeat_chars,11,12,11,0,1,1.0000,0.9167,0.9565,0.9167,0.0000
py_student_score,19,20,17,2,3,0.8947,0.8500,0.8718,0.7727,0.0000
py_sum_digits,13,14,12,1,2,0.9231,0.8571,0.8889,0.8000,0.0000
py_temperature,26,23,23,3,0,0.8846,1.0000,0.9388,0.8846,0.0000
py_temperature_list_days_above_threshold,23,22,20,3,2,0.8696,0.9091,0.8889,0.8000,0.0000
py_three_boolean,17,16,15,2,1,0.8824,0.9375,0.9091,0.8333,0.0000
py_three_boolean2,18,18,16,2,2,0.8889,0.8889,0.8889,0.8000,0.0000
py_three_boolean3,16,16,14,2,2,0.8750,0.8750,0.8750,0.7778,0.0000
py_time_conversion,11,12,11,0,1,1.0000,0.9167,0.9565,0.9167,0.0000
py_tv2,20,24,18,2,6,0.9000,0.7500,0.8182,0.6923,0.0000
py_vending_machine,13,14,13,0,1,1.0000,0.9286,0.9630,0.9286,0.0000
py_vending_machine2,13,14,13,0,1,1.0000,0.9286,0.9630,0.9286,0.0000
py_win_percentage,16,17,15,1,2,0.9375,0.8824,0.9091,0.8333,0.0000
py_win_percentage_input,17,18,16,1,2,0.9412,0.8889,0.9143,0.8421,0.0000
py_win_percentage_won_equal,19,19,18,1,1,0.9474,0.9474,0.9474,0.9000,0.0000
py_work_hours,26,25,25,1,0,0.9615,1.0000,0.9804,0.9615,0.0000
py_work_hours2,26,26,26,0,0,1.0000,1.0000,1.0000,1.0000,1.0000
py_write_squares_odd,10,9,8,2,1,0.8000,0.8889,0.8421,0.7273,0.0000
py_write_squares_range,8,9,7,1,2,0.8750,0.7778,0.8235,0.7000,0.0000
q_py_topic_dictionary:q_py_dict_access1,10,9,9,1,0,0.9000,1.0000,0.9474,0.9000,0.0000
q_py_topic_dictionary:q_py_dict_access2,13,13,13,0,0,1.0000,1.0000,1.0000,1.0000,1.0000
q_py_topic_exceptions:q_py_exception_assertion,18,16,16,2,0,0.8889,1.0000,0.9412,0.8889,0.0000
q_py_topic_exceptions:q_py_exceptions_addarr,16,18,16,0,2,1.0000,0.8889,0.9412,0.8889,0.0000
q_py_topic_exceptions:q_py_list_except1,14,14,13,1,1,0.9286,0.9286,0.9286,0.8667,0.0000
q_py_topic_exceptions:q_py_value_except1,11,12,11,0,1,1.0000,0.9167,0.9565,0.9167,0.0000
q_py_topic_file_processing:q_py_file1,11,10,9,2,1,0.8182,0.9000,0.8571,0.7500,0.0000
q_py_topic_functions:q_py_fun_car1,12,12,12,0,0,1.0000,1.0000,1.0000,1.0000,1.0000
q_py_topic_functions:q_py_fun_car2,16,15,15,1,0,0.9375,1.0000,0.9677,0.9375,0.0000
q_py_topic_if_statement:q_py_if_elif1,16,13,12,4,1,0.7500,0.9231,0.8276,0.7059,0.0000
q_py_topic_if_statement:q_py_nested_if1,10,11,9,1,2,0.9000,0.8182,0.8571,0.7500,0.0000
q_py_topic_if_statement:q_py_nested_if_elif1,13,13,12,1,1,0.9231,0.9231,0.9231,0.8571,0.0000
q_py_topic_if_statement:q_py_nested_if_elif2,18,17,15,3,2,0.8333,0.8824,0.8571,0.7500,0.0000
q_py_topic_lists:q_py_add_two_lists1,14,14,14,0,0,1.0000,1.0000,1.0000,1.0000,1.0000
q_py_topic_lists:q_py_list_access1,9,8,8,1,0,0.8889,1.0000,0.9412,0.8889,0.0000
q_py_topic_lists:q_py_list_access2,13,13,12,1,1,0.9231,0.9231,0.9231,0.8571,0.0000
q_py_topic_lists:q_py_list_append1,15,14,14,1,0,0.9333,1.0000,0.9655,0.9333,0.0000
q_py_topic_lists:q_py_list_remove1,8,9,7,1,2,0.8750,0.7778,0.8235,0.7000,0.0000
q_py_topic_logical_operators:q_py_account_logic1,12,12,11,1,1,0.9167,0.9167,0.9167,0.8462,0.0000
q_py_topic_logical_operators:q_py_comparison_logic1,7,10,6,1,4,0.8571,0.6000,0.7059,0.5455,0.0000
q_py_topic_loops:q_py_for_loop1,10,10,9,1,1,0.9000,0.9000,0.9000,0.8182,0.0000
q_py_topic_loops:q_py_nested_while1,11,11,10,1,1,0.9091,0.9091,0.9091,0.8333,0.0000
q_py_topic_loops:q_py_while_loop1,11,11,10,1,1,0.9091,0.9091,0.9091,0.8333,0.0000
q_py_topic_loops:q_py_while_loop2,11,11,10,1,1,0.9091,0.9091,0.9091,0.8333,0.0000
q_py_topic_output_formatting:q_py_output1,6,7,6,0,1,1.0000,0.8571,0.9231,0.8571,0.0000
q_py_topic_output_formatting:q_py_output2,6,7,6,0,1,1.0000,0.8571,0.9231,0.8571,0.0000
q_py_topic_output_formatting:q_py_output3,12,13,11,1,2,0.9167,0.8462,0.8800,0.7857,0.0000
q_py_topic_output_formatting:q_py_output4,7,8,7,0,1,1.0000,0.8750,0.9333,0.8750,0.0000
q_py_topic_references:q_py_int_ref1,10,10,10,0,0,1.0000,1.0000,1.0000,1.0000,1.0000
q_py_topic_references:q_py_list_int_ref1,11,11,10,1,1,0.9091,0.9091,0.9091,0.8333,0.0000
q_py_topic_references:q_py_list_str_ref1,10,11,8,2,3,0.8000,0.7273,0.7619,0.6154,0.0000
q_py_topic_references:q_py_str_ref1,9,9,9,0,0,1.0000,1.0000,1.0000,1.0000,1.0000
q_py_topic_strings:q_py_concat_strings1,12,14,11,1,3,0.9167,0.7857,0.8462,0.7333,0.0000
q_py_topic_strings:q_py_substring1,8,10,7,1,3,0.8750,0.7000,0.7778,0.6364,0.0000
q_py_topic_two_dimensional_array:q_py_2d_arrays1,9,8,8,1,0,0.8889,1.0000,0.9412,0.8889,0.0000
q_py_topic_two_dimensional_array:q_py_2d_arrays2,13,14,12,1,2,0.9231,0.8571,0.8889,0.8000,0.0000
q_py_topic_two_dimensional_array:q_py_2d_arrays3,13,14,12,1,2,0.9231,0.8571,0.8889,0.8000,0.0000
q_py_topic_two_dimensional_array:q_py_2d_arrays4,19,16,16,3,0,0.8421,1.0000,0.9143,0.8421,0.0000
q_py_topic_variables:q_py_arithmetic1,9,10,9,0,1,1.0000,0.9000,0.9474,0.9000,0.0000
q_py_topic_variables:q_py_arithmetic2,8,8,8,0,0,1.0000,1.0000,1.0000,1.0000,1.0000
q_py_topic_variables:q_py_exchange1,8,8,8,0,0,1.0000,1.0000,1.0000,1.0000,1.0000
q_py_topic_variables:q_py_exchange2,9,10,9,0,1,1.0000,0.9000,0.9474,0.9000,0.0000
q_py_topic_variables:q_py_swap1,6,8,6,0,2,1.0000,0.7500,0.8571,0.7500,0.0000
q_topic_classes_objects:q_py_inheritance_animal1,9,12,9,0,3,1.0000,0.7500,0.8571,0.7500,0.0000
q_topic_classes_objects:q_py_obj_account1,14,16,14,0,2,1.0000,0.8750,0.9333,0.8750,0.0000
q_topic_classes_objects:q_py_obj_bus1,19,19,17,2,2,0.8947,0.8947,0.8947,0.8095,0.0000
q_topic_classes_objects:q_py_obj_car1,17,17,16,1,1,0.9412,0.9412,0.9412,0.8889,0.0000
q_topic_classes_objects:q_py_obj_car2,21,19,18,3,1,0.8571,0.9474,0.9000,0.8182,0.0000
q_topic_classes_objects:q_py_obj_point1,18,16,15,3,1,0.8333,0.9375,0.8824,0.7895,0.0000
q_topic_classes_objects:q_py_obj_student1,28,27,26,2,1,0.9286,0.9630,0.9455,0.8966,0.0000
