session,batch_id,exercise_name,missing_python_count,missing_education_count,missing_any_count
no_window,batch_68d3cb5b8b388190bb77bc6c4c8d891b,py_str_count,1,1,2
no_window,batch_68d3cb5b8b388190bb77bc6c4c8d891b,py_str_count2,15,0,15
no_window,batch_68d3cb5b8b388190bb77bc6c4c8d891b,py_str_repeat,11,0,11
no_window,batch_68d3cb5b8b388190bb77bc6c4c8d891b,py_str_repeat2,39,0,39
no_window,batch_68d3cb5b8b388190bb77bc6c4c8d891b,py_str_repeat_chars,87,0,87
no_window,batch_68d3cb5b8b388190bb77bc6c4c8d891b,py_student_score,1,0,1
no_window,batch_68d3cb5b8b388190bb77bc6c4c8d891b,py_sum_digits,92,0,92
no_window,batch_68d3cb5b8b388190bb77bc6c4c8d891b,py_temperature_list_days_above_threshold,22,89,111
no_window,batch_68d3cb5b8b388190bb77bc6c4c8d891b,py_three_boolean,1,14,15
no_window,batch_68d3cb5b8b388190bb77bc6c4c8d891b,py_three_boolean3,0,42,42
no_window,batch_68d3cb5b8b388190bb77bc6c4c8d891b,py_time_conversion,1,0,1
no_window,batch_68d3cb5b8b388190bb77bc6c4c8d891b,py_tv2,13,77,90
no_window,batch_68d3cb5b8b388190bb77bc6c4c8d891b,py_vending_machine,1,0,1
no_window,batch_68d3cb5b8b388190bb77bc6c4c8d891b,py_win_percentage,1,1,2
no_window,batch_68d3cb5b8b388190bb77bc6c4c8d891b,py_win_percentage_input,22,1,23
no_window,batch_68d3cb5b8b388190bb77bc6c4c8d891b,py_win_percentage_won_equal,1,0,1
no_window,batch_68d3cb5b8b388190bb77bc6c4c8d891b,py_work_hours,1,0,1
no_window,batch_68d3cb5b8b388190bb77bc6c4c8d891b,py_write_squares_odd,73,0,73
no_window,batch_68d3cb5b8b388190bb77bc6c4c8d891b,py_write_squares_range,12,0,12
no_window,batch_68d3cb5b8b388190bb77bc6c4c8d891b,q_py_topic_dictionary:q_py_dict_access1,20,0,20
no_window,batch_68d3cb5b8b388190bb77bc6c4c8d891b,q_py_topic_dictionary:q_py_dict_access2,7,96,103
no_window,batch_68d3cb5b8b388190bb77bc6c4c8d891b,q_py_topic_exceptions:q_py_exception_assertion,90,0,90
no_window,batch_68d3cb5b8b388190bb77bc6c4c8d891b,q_py_topic_exceptions:q_py_list_except1,1,0,1
no_window,batch_68d3cb5b8b388190bb77bc6c4c8d891b,q_py_topic_exceptions:q_py_value_except1,50,0,50
no_window,batch_68d3cb5b8b388190bb77bc6c4c8d891b,q_py_topic_file_processing:q_py_file1,91,4,95
no_window,batch_68d3cb5b8b388190bb77bc6c4c8d891b,q_py_topic_functions:q_py_fun_car1,1,2,3
no_window,batch_68d3cb5b8b388190bb77bc6c4c8d891b,q_py_topic_functions:q_py_fun_car2,98,1,99
no_window,batch_68d3cb5b8b388190bb77bc6c4c8d891b,q_py_topic_if_statement:q_py_if_elif1,1,25,26
no_window,batch_68d3cb5b8b388190bb77bc6c4c8d891b,q_py_topic_if_statement:q_py_nested_if1,78,1,79
no_window,batch_68d3cb5b8b388190bb77bc6c4c8d891b,q_py_topic_if_statement:q_py_nested_if_elif1,1,97,98
no_window,batch_68d3cb5b8b388190bb77bc6c4c8d891b,q_py_topic_if_statement:q_py_nested_if_elif2,1,64,65
no_window,batch_68d3cb5b8b388190bb77bc6c4c8d891b,q_py_topic_lists:q_py_add_two_lists1,4,0,4
no_window,batch_68d3cb5b8b388190bb77bc6c4c8d891b,q_py_topic_lists:q_py_list_access1,1,0,1
no_window,batch_68d3cb5b8b388190bb77bc6c4c8d891b,q_py_topic_lists:q_py_list_access2,2,0,2
no_window,batch_68d3cb5b8b388190bb77bc6c4c8d891b,q_py_topic_lists:q_py_list_append1,89,0,89
no_window,batch_68d3cb5b8b388190bb77bc6c4c8d891b,q_py_topic_lists:q_py_list_remove1,95,99,194
no_window,batch_68d3cb5b8b388190bb77bc6c4c8d891b,q_py_topic_logical_operators:q_py_account_logic1,98,0,98
no_window,batch_68d3cb5b8b388190bb77bc6c4c8d891b,q_py_topic_logical_operators:q_py_comparison_logic1,2,99,101
no_window,batch_68d3cb5b8b388190bb77bc6c4c8d891b,q_py_topic_loops:q_py_for_loop1,93,0,93
no_window,batch_68d3cb5b8b388190bb77bc6c4c8d891b,q_py_topic_loops:q_py_nested_while1,36,99,135
no_window,batch_68d3cb5b8b388190bb77bc6c4c8d891b,q_py_topic_loops:q_py_while_loop1,90,21,111
no_window,batch_68d3cb5b8b388190bb77bc6c4c8d891b,q_py_topic_loops:q_py_while_loop2,0,93,93
no_window,batch_68d3cb5b8b388190bb77bc6c4c8d891b,q_py_topic_output_formatting:q_py_output1,93,2,95
no_window,batch_68d3cb5b8b388190bb77bc6c4c8d891b,q_py_topic_output_formatting:q_py_output2,64,98,162
no_window,batch_68d3cb5b8b388190bb77bc6c4c8d891b,q_py_topic_output_formatting:q_py_output3,93,99,192
no_window,batch_68d3cb5b8b388190bb77bc6c4c8d891b,q_py_topic_output_formatting:q_py_output4,91,0,91
no_window,batch_68d3cb5b8b388190bb77bc6c4c8d891b,q_py_topic_references:q_py_int_ref1,25,0,25
no_window,batch_68d3cb5b8b388190bb77bc6c4c8d891b,q_py_topic_references:q_py_list_int_ref1,2,96,98
no_window,batch_68d3cb5b8b388190bb77bc6c4c8d891b,q_py_topic_references:q_py_list_str_ref1,1,2,3
no_window,batch_68d3cb5b8b388190bb77bc6c4c8d891b,q_py_topic_references:q_py_str_ref1,7,0,7
no_window,batch_68d3cb5b8b388190bb77bc6c4c8d891b,q_py_topic_strings:q_py_concat_strings1,3,1,4
no_window,batch_68d3cb5b8b388190bb77bc6c4c8d891b,q_py_topic_strings:q_py_substring1,93,0,93
no_window,batch_68d3cb5b8b388190bb77bc6c4c8d891b,q_py_topic_two_dimensional_array:q_py_2d_arrays1,98,101,199
no_window,batch_68d3cb5b8b388190bb77bc6c4c8d891b,q_py_topic_two_dimensional_array:q_py_2d_arrays2,98,3,101
no_window,batch_68d3cb5b8b388190bb77bc6c4c8d891b,q_py_topic_two_dimensional_array:q_py_2d_arrays3,98,63,161
no_window,batch_68d3cb5b8b388190bb77bc6c4c8d891b,q_py_topic_two_dimensional_array:q_py_2d_arrays4,98,7,105
no_window,batch_68d3cb5b8b388190bb77bc6c4c8d891b,q_py_topic_variables:q_py_arithmetic1,92,0,92
no_window,batch_68d3cb5b8b388190bb77bc6c4c8d891b,q_py_topic_variables:q_py_arithmetic2,1,0,1
no_window,batch_68d3cb5b8b388190bb77bc6c4c8d891b,q_py_topic_variables:q_py_exchange1,1,0,1
no_window,batch_68d3cb5b8b388190bb77bc6c4c8d891b,q_py_topic_variables:q_py_swap1,35,0,35
no_window,batch_68d3cb5b8b388190bb77bc6c4c8d891b,q_topic_classes_objects:q_py_inheritance_animal1,17,98,115
no_window,batch_68d3cb5b8b388190bb77bc6c4c8d891b,q_topic_classes_objects:q_py_obj_account1,98,98,196
no_window,batch_68d3cb5b8b388190bb77bc6c4c8d891b,q_topic_classes_objects:q_py_obj_bus1,88,98,186
no_window,batch_68d3cb5b8b388190bb77bc6c4c8d891b,q_topic_classes_objects:q_py_obj_car1,88,98,186
no_window,batch_68d3cb5b8b388190bb77bc6c4c8d891b,q_topic_classes_objects:q_py_obj_car2,89,92,181
no_window,batch_68d3cb5b8b388190bb77bc6c4c8d891b,q_topic_classes_objects:q_py_obj_point1,35,98,133
no_window,batch_68d3cb5b8b388190bb77bc6c4c8d891b,q_topic_classes_objects:q_py_obj_student1,23,40,63
no_window,batch_68d3cb5c09fc8190ad9a7ad705ba21bf,ae_adl_arithmetics2,94,27,121
no_window,batch_68d3cb5c09fc8190ad9a7ad705ba21bf,ae_adl_comparison,89,68,157
no_window,batch_68d3cb5c09fc8190ad9a7ad705ba21bf,ae_adl_dict1,0,93,93
no_window,batch_68d3cb5c09fc8190ad9a7ad705ba21bf,ae_adl_dict2,1,93,94
no_window,batch_68d3cb5c09fc8190ad9a7ad705ba21bf,ae_adl_dict3,1,95,96
no_window,batch_68d3cb5c09fc8190ad9a7ad705ba21bf,ae_adl_file1,0,71,71
no_window,batch_68d3cb5c09fc8190ad9a7ad705ba21bf,ae_adl_file2,76,0,76
no_window,batch_68d3cb5c09fc8190ad9a7ad705ba21bf,ae_adl_findmax,1,0,1
no_window,batch_68d3cb5c09fc8190ad9a7ad705ba21bf,ae_adl_for,89,0,89
no_window,batch_68d3cb5c09fc8190ad9a7ad705ba21bf,ae_adl_format1,12,0,12
no_window,batch_68d3cb5c09fc8190ad9a7ad705ba21bf,ae_adl_format2,1,1,2
no_window,batch_68d3cb5c09fc8190ad9a7ad705ba21bf,ae_adl_functions1,20,2,22
no_window,batch_68d3cb5c09fc8190ad9a7ad705ba21bf,ae_adl_functions3,18,80,98
no_window,batch_68d3cb5c09fc8190ad9a7ad705ba21bf,ae_adl_hello,19,0,19
no_window,batch_68d3cb5c09fc8190ad9a7ad705ba21bf,ae_adl_hiscore1,0,21,21
no_window,batch_68d3cb5c09fc8190ad9a7ad705ba21bf,ae_adl_hiscore2,93,13,106
no_window,batch_68d3cb5c09fc8190ad9a7ad705ba21bf,ae_adl_ifelifelse,0,90,90
no_window,batch_68d3cb5c09fc8190ad9a7ad705ba21bf,ae_adl_ifelse,0,78,78
no_window,batch_68d3cb5c09fc8190ad9a7ad705ba21bf,ae_adl_input1,1,81,82
no_window,batch_68d3cb5c09fc8190ad9a7ad705ba21bf,ae_adl_lists1,91,95,186
no_window,batch_68d3cb5c09fc8190ad9a7ad705ba21bf,ae_adl_lists2,1,0,1
no_window,batch_68d3cb5c09fc8190ad9a7ad705ba21bf,ae_adl_lists3,1,0,1
no_window,batch_68d3cb5c09fc8190ad9a7ad705ba21bf,ae_adl_logic,76,0,76
no_window,batch_68d3cb5c09fc8190ad9a7ad705ba21bf,ae_adl_nested_if,1,81,82
no_window,batch_68d3cb5c09fc8190ad9a7ad705ba21bf,ae_adl_objects1,3,2,5
no_window,batch_68d3cb5c09fc8190ad9a7ad705ba21bf,ae_adl_objects2,89,9,98
no_window,batch_68d3cb5c09fc8190ad9a7ad705ba21bf,ae_adl_objects3,1,3,4
no_window,batch_68d3cb5c09fc8190ad9a7ad705ba21bf,ae_adl_recursion,0,94,94
no_window,batch_68d3cb5c09fc8190ad9a7ad705ba21bf,ae_adl_simple_arithmetics,95,0,95
no_window,batch_68d3cb5c09fc8190ad9a7ad705ba21bf,ae_adl_strings,2,0,2
no_window,batch_68d3cb5c09fc8190ad9a7ad705ba21bf,ae_adl_swap,7,0,7
no_window,batch_68d3cb5c09fc8190ad9a7ad705ba21bf,ae_adl_tryexcept1,1,1,2
no_window,batch_68d3cb5c09fc8190ad9a7ad705ba21bf,ae_adl_tryexcept2,1,0,1
no_window,batch_68d3cb5c09fc8190ad9a7ad705ba21bf,ae_adl_vals_refs1,22,72,94
no_window,batch_68d3cb5c09fc8190ad9a7ad705ba21bf,ae_adl_vals_refs2,1,17,18
no_window,batch_68d3cb5c09fc8190ad9a7ad705ba21bf,ae_adl_vals_refs3,1,7,8
no_window,batch_68d3cb5c09fc8190ad9a7ad705ba21bf,ae_adl_variables,94,0,94
no_window,batch_68d3cb5c09fc8190ad9a7ad705ba21bf,ae_adl_while,92,35,127
no_window,batch_68d3cb5c09fc8190ad9a7ad705ba21bf,ae_python_assignment,3,0,3
